
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 30 2001,7:00p EST,,Box Score,,Denver Nuggets,L,,96,99,0,1,L 1,
2,Thu Nov 1 2001,7:30p EST,,Box Score,@,Golden State Warriors,W,,107,101,1,1,W 1,
3,Fri Nov 2 2001,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,94,117,1,2,L 1,
4,Sun Nov 4 2001,6:00p EST,,Box Score,,Houston Rockets,L,,100,103,1,3,L 2,
5,Tue Nov 6 2001,7:00p EST,,Box Score,,Memphis Grizzlies,W,,113,101,2,3,W 1,
6,Thu Nov 8 2001,7:00p EST,,Box Score,,Atlanta Hawks,W,,108,80,3,3,W 2,
7,Sat Nov 10 2001,12:30p EST,,Box Score,@,Los Angeles Clippers,L,,102,111,3,4,L 1,
8,Tue Nov 13 2001,7:00p EST,,Box Score,@,Seattle SuperSonics,W,,92,91,4,4,W 1,
9,Wed Nov 14 2001,6:00p EST,,Box Score,,Orlando Magic,L,,92,93,4,5,L 1,
10,Fri Nov 16 2001,7:00p EST,,Box Score,,Los Angeles Lakers,W,,95,83,5,5,W 1,
11,Sun Nov 18 2001,6:00p EST,,Box Score,,Toronto Raptors,L,,81,87,5,6,L 1,
12,Wed Nov 21 2001,7:00p EST,,Box Score,,New York Knicks,W,,96,72,6,6,W 1,
13,Fri Nov 23 2001,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,103,89,7,6,W 2,
14,Sat Nov 24 2001,7:30p EST,,Box Score,@,Dallas Mavericks,L,,104,119,7,7,L 1,
15,Mon Nov 26 2001,7:00p EST,,Box Score,@,Utah Jazz,W,OT,111,104,8,7,W 1,
16,Wed Nov 28 2001,7:00p EST,,Box Score,,Milwaukee Bucks,W,,104,84,9,7,W 2,
17,Fri Nov 30 2001,7:00p EST,,Box Score,,Utah Jazz,W,,98,76,10,7,W 3,
18,Sat Dec 1 2001,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,97,83,11,7,W 4,
19,Mon Dec 3 2001,7:00p EST,,Box Score,,Golden State Warriors,W,,110,93,12,7,W 5,
20,Wed Dec 5 2001,8:00p EST,,Box Score,@,New Jersey Nets,L,,87,106,12,8,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 7 2001,7:30p EST,,Box Score,@,Boston Celtics,L,OT,102,109,12,9,L 2,
22,Sun Dec 9 2001,3:00p EST,,Box Score,@,Toronto Raptors,W,,91,90,13,9,W 1,
23,Wed Dec 12 2001,7:00p EST,,Box Score,,Sacramento Kings,W,,114,88,14,9,W 2,
24,Fri Dec 14 2001,7:00p EST,,Box Score,,San Antonio Spurs,L,,93,105,14,10,L 1,
25,Sat Dec 15 2001,7:00p EST,,Box Score,@,Denver Nuggets,L,,98,106,14,11,L 2,
26,Tue Dec 18 2001,6:00p EST,,Box Score,,Los Angeles Clippers,L,,92,96,14,12,L 3,
27,Sat Dec 22 2001,7:00p EST,,Box Score,,Portland Trail Blazers,W,,102,90,15,12,W 1,
28,Sun Dec 23 2001,6:00p EST,,Box Score,@,Sacramento Kings,L,,101,133,15,13,L 1,
29,Wed Dec 26 2001,7:30p EST,,Box Score,@,Houston Rockets,W,,97,91,16,13,W 1,
30,Thu Dec 27 2001,7:00p EST,,Box Score,,Boston Celtics,W,,84,82,17,13,W 2,
31,Sat Dec 29 2001,7:00p EST,,Box Score,,Denver Nuggets,W,,109,92,18,13,W 3,
32,Wed Jan 2 2002,7:00p EST,,Box Score,,Philadelphia 76ers,L,,81,102,18,14,L 1,
33,Fri Jan 4 2002,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,86,118,18,15,L 2,
34,Sat Jan 5 2002,7:00p EST,,Box Score,,Sacramento Kings,L,,112,118,18,16,L 3,
35,Tue Jan 8 2002,7:00p EST,,Box Score,@,Utah Jazz,L,,84,98,18,17,L 4,
36,Thu Jan 10 2002,7:00p EST,,Box Score,,Memphis Grizzlies,L,,96,102,18,18,L 5,
37,Sat Jan 12 2002,7:00p EST,,Box Score,,Miami Heat,W,,108,74,19,18,W 1,
38,Sun Jan 13 2002,6:00p EST,,Box Score,@,Sacramento Kings,L,,100,103,19,19,L 1,
39,Wed Jan 16 2002,7:00p EST,,Box Score,,Portland Trail Blazers,L,,99,108,19,20,L 2,
40,Fri Jan 18 2002,7:00p EST,,Box Score,,Minnesota Timberwolves,W,OT,103,100,20,20,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Jan 22 2002,7:00p EST,,Box Score,@,Milwaukee Bucks,W,,92,81,21,20,W 2,
42,Thu Jan 24 2002,7:30p EST,,Box Score,@,New York Knicks,L,,91,96,21,21,L 1,
43,Sat Jan 26 2002,8:00p EST,,Box Score,@,Washington Wizards,L,,102,112,21,22,L 2,
44,Tue Jan 29 2002,7:00p EST,,Box Score,,Chicago Bulls,W,,91,90,22,22,W 1,
