
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,@,Los Angeles Clippers,L,,106,112,0,1,L 1,
2,Sun Nov 5 1995,,,Box Score,,Houston Rockets,L,,104,106,0,2,L 2,
3,Tue Nov 7 1995,,,Box Score,@,New York Knicks,W,,102,94,1,2,W 1,
4,Wed Nov 8 1995,,,Box Score,@,Boston Celtics,L,,109,113,1,3,L 1,
5,Fri Nov 10 1995,,,Box Score,@,Toronto Raptors,W,,112,108,2,3,W 1,
6,Sun Nov 12 1995,,,Box Score,,Golden State Warriors,W,,112,109,3,3,W 2,
7,Wed Nov 15 1995,,,Box Score,,Denver Nuggets,L,3OT,127,137,3,4,L 1,
8,Fri Nov 17 1995,,,Box Score,@,Sacramento Kings,L,,96,105,3,5,L 2,
9,Sat Nov 18 1995,,,Box Score,,Portland Trail Blazers,W,,107,102,4,5,W 1,
10,Wed Nov 22 1995,,,Box Score,,Atlanta Hawks,W,,117,112,5,5,W 2,
11,Sat Nov 25 1995,,,Box Score,,Los Angeles Lakers,W,,114,113,6,5,W 3,
12,Mon Nov 27 1995,,,Box Score,,Utah Jazz,L,,105,114,6,6,L 1,
13,Wed Nov 29 1995,,,Box Score,@,Los Angeles Lakers,L,,96,107,6,7,L 2,
14,Fri Dec 1 1995,,,Box Score,,Minnesota Timberwolves,W,,111,105,7,7,W 1,
15,Sat Dec 2 1995,,,Box Score,@,San Antonio Spurs,L,,93,101,7,8,L 1,
16,Tue Dec 5 1995,,,Box Score,,Vancouver Grizzlies,W,,112,108,8,8,W 1,
17,Fri Dec 8 1995,,,Box Score,@,Denver Nuggets,L,,98,103,8,9,L 1,
18,Sat Dec 9 1995,,,Box Score,,Miami Heat,L,,92,94,8,10,L 2,
19,Tue Dec 12 1995,,,Box Score,,Charlotte Hornets,L,,100,115,8,11,L 3,
20,Sat Dec 16 1995,,,Box Score,@,Dallas Mavericks,W,OT,111,108,9,11,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 19 1995,,,Box Score,@,Houston Rockets,L,,96,103,9,12,L 1,
22,Wed Dec 20 1995,,,Box Score,,Washington Bullets,W,OT,106,104,10,12,W 1,
23,Fri Dec 22 1995,,,Box Score,@,Vancouver Grizzlies,W,,101,80,11,12,W 2,
24,Mon Dec 25 1995,,,Box Score,,San Antonio Spurs,L,,100,105,11,13,L 1,
25,Wed Dec 27 1995,,,Box Score,,Philadelphia 76ers,W,,105,90,12,13,W 1,
26,Fri Dec 29 1995,,,Box Score,,Denver Nuggets,W,,103,92,13,13,W 2,
27,Sat Dec 30 1995,,,Box Score,,Seattle SuperSonics,L,OT,112,123,13,14,L 1,
28,Thu Jan 4 1996,,,Box Score,,Minnesota Timberwolves,L,,93,98,13,15,L 2,
29,Fri Jan 5 1996,,,Box Score,@,Los Angeles Clippers,L,,88,94,13,16,L 3,
30,Tue Jan 9 1996,,,Box Score,,Los Angeles Clippers,L,,100,105,13,17,L 4,
31,Thu Jan 11 1996,,,Box Score,@,Golden State Warriors,W,,111,106,14,17,W 1,
32,Fri Jan 12 1996,,,Box Score,,Dallas Mavericks,L,OT,130,140,14,18,L 1,
33,Sun Jan 14 1996,,,Box Score,,Cleveland Cavaliers,L,,74,89,14,19,L 2,
34,Wed Jan 17 1996,,,Box Score,,Orlando Magic,L,,95,113,14,20,L 3,
35,Fri Jan 19 1996,,,Box Score,@,Portland Trail Blazers,L,,84,101,14,21,L 4,
36,Sun Jan 21 1996,,,Box Score,,Sacramento Kings,W,,111,97,15,21,W 1,
37,Tue Jan 23 1996,,,Box Score,@,Indiana Pacers,L,,102,117,15,22,L 1,
38,Wed Jan 24 1996,,,Box Score,@,Minnesota Timberwolves,W,,101,91,16,22,W 1,
39,Fri Jan 26 1996,,,Box Score,@,Milwaukee Bucks,W,,107,97,17,22,W 2,
40,Sun Jan 28 1996,,,Box Score,@,Chicago Bulls,L,,82,93,17,23,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Jan 30 1996,,,Box Score,@,Miami Heat,W,,114,99,18,23,W 1,
42,Wed Jan 31 1996,,,Box Score,@,Atlanta Hawks,W,,120,84,19,23,W 2,
43,Fri Feb 2 1996,,,Box Score,@,Cleveland Cavaliers,L,,85,107,19,24,L 1,
44,Sun Feb 4 1996,,,Box Score,@,Washington Bullets,W,OT,123,115,20,24,W 1,
45,Tue Feb 6 1996,,,Box Score,,Chicago Bulls,W,,106,96,21,24,W 2,
46,Thu Feb 8 1996,,,Box Score,,New Jersey Nets,W,,107,102,22,24,W 3,
47,Tue Feb 13 1996,,,Box Score,,Seattle SuperSonics,L,,98,102,22,25,L 1,
48,Thu Feb 15 1996,,,Box Score,@,Portland Trail Blazers,W,,96,84,23,25,W 1,
49,Fri Feb 16 1996,,,Box Score,@,Seattle SuperSonics,L,,99,117,23,26,L 1,
50,Mon Feb 19 1996,,,Box Score,,Vancouver Grizzlies,W,OT,98,94,24,26,W 1,
51,Wed Feb 21 1996,,,Box Score,,Boston Celtics,W,,120,107,25,26,W 2,
52,Fri Feb 23 1996,,,Box Score,,Toronto Raptors,W,,110,105,26,26,W 3,
53,Sun Feb 25 1996,,,Box Score,,New York Knicks,W,,113,105,27,26,W 4,
54,Mon Feb 26 1996,,,Box Score,@,Utah Jazz,L,,87,110,27,27,L 1,
55,Wed Feb 28 1996,,,Box Score,@,Minnesota Timberwolves,W,,117,93,28,27,W 1,
56,Fri Mar 1 1996,,,Box Score,,Detroit Pistons,L,,97,102,28,28,L 1,
57,Sun Mar 3 1996,,,Box Score,@,Dallas Mavericks,W,,121,114,29,28,W 1,
58,Tue Mar 5 1996,,,Box Score,,Indiana Pacers,W,,108,95,30,28,W 2,
59,Thu Mar 7 1996,,,Box Score,@,Denver Nuggets,L,,92,103,30,29,L 1,
60,Fri Mar 8 1996,,,Box Score,,Los Angeles Lakers,L,,97,119,30,30,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 10 1996,,,Box Score,@,Orlando Magic,L,,106,122,30,31,L 3,
62,Tue Mar 12 1996,,,Box Score,@,New Jersey Nets,W,,98,88,31,31,W 1,
63,Wed Mar 13 1996,,,Box Score,@,Detroit Pistons,L,,115,118,31,32,L 1,
64,Fri Mar 15 1996,,,Box Score,@,Philadelphia 76ers,W,,128,102,32,32,W 1,
65,Sun Mar 17 1996,,,Box Score,@,Charlotte Hornets,L,,102,103,32,33,L 1,
66,Thu Mar 21 1996,,,Box Score,,Golden State Warriors,W,,104,96,33,33,W 1,
67,Sat Mar 23 1996,,,Box Score,@,Golden State Warriors,L,,89,98,33,34,L 1,
68,Sun Mar 24 1996,,,Box Score,,Los Angeles Clippers,W,,103,92,34,34,W 1,
69,Tue Mar 26 1996,,,Box Score,,Sacramento Kings,W,,102,98,35,34,W 2,
70,Fri Mar 29 1996,,,Box Score,,Milwaukee Bucks,W,,108,85,36,34,W 3,
71,Sun Mar 31 1996,,,Box Score,@,San Antonio Spurs,L,,83,97,36,35,L 1,
72,Tue Apr 2 1996,,,Box Score,,San Antonio Spurs,W,,111,104,37,35,W 1,
73,Thu Apr 4 1996,,,Box Score,,Utah Jazz,W,,107,100,38,35,W 2,
74,Fri Apr 5 1996,,,Box Score,@,Seattle SuperSonics,L,2OT,121,130,38,36,L 1,
75,Sun Apr 7 1996,,,Box Score,@,Vancouver Grizzlies,W,,112,92,39,36,W 1,
76,Tue Apr 9 1996,,,Box Score,,Portland Trail Blazers,L,,91,98,39,37,L 1,
77,Wed Apr 10 1996,,,Box Score,@,Utah Jazz,L,,79,103,39,38,L 2,
78,Sun Apr 14 1996,,,Box Score,@,Los Angeles Lakers,L,,114,118,39,39,L 3,
79,Tue Apr 16 1996,,,Box Score,,Houston Rockets,W,,111,100,40,39,W 1,
80,Wed Apr 17 1996,,,Box Score,@,Sacramento Kings,L,,102,103,40,40,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
