
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1996,,,Box Score,@,Los Angeles Lakers,L,,82,96,0,1,L 1,
2,Sat Nov 2 1996,,,Box Score,,Houston Rockets,L,,95,110,0,2,L 2,
3,Tue Nov 5 1996,,,Box Score,,Minnesota Timberwolves,L,,95,98,0,3,L 3,
4,Thu Nov 7 1996,,,Box Score,,Seattle SuperSonics,L,,98,103,0,4,L 4,
5,Sat Nov 9 1996,,,Box Score,@,Philadelphia 76ers,L,,95,112,0,5,L 5,
6,Mon Nov 11 1996,,,Box Score,@,Chicago Bulls,L,,79,97,0,6,L 6,
7,Tue Nov 12 1996,,,Box Score,@,Milwaukee Bucks,L,OT,89,99,0,7,L 7,
8,Thu Nov 14 1996,,,Box Score,@,Vancouver Grizzlies,L,,89,92,0,8,L 8,
9,Sun Nov 17 1996,,,Box Score,,Los Angeles Lakers,L,,88,102,0,9,L 9,
10,Wed Nov 20 1996,,,Box Score,,Chicago Bulls,L,,99,113,0,10,L 10,
11,Thu Nov 21 1996,,,Box Score,@,Houston Rockets,L,,105,115,0,11,L 11,
12,Sun Nov 24 1996,,,Box Score,,Miami Heat,L,,84,87,0,12,L 12,
13,Tue Nov 26 1996,,,Box Score,@,Denver Nuggets,L,,108,117,0,13,L 13,
14,Wed Nov 27 1996,,,Box Score,,New Jersey Nets,W,,99,77,1,13,W 1,
15,Fri Nov 29 1996,,,Box Score,@,Seattle SuperSonics,L,,92,105,1,14,L 1,
16,Wed Dec 4 1996,,,Box Score,,Golden State Warriors,W,,118,87,2,14,W 1,
17,Fri Dec 6 1996,,,Box Score,@,Sacramento Kings,W,,101,95,3,14,W 2,
18,Sun Dec 8 1996,,,Box Score,,Indiana Pacers,W,,106,93,4,14,W 3,
19,Tue Dec 10 1996,,,Box Score,,San Antonio Spurs,W,,93,76,5,14,W 4,
20,Thu Dec 12 1996,,,Box Score,@,Utah Jazz,W,,95,87,6,14,W 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 13 1996,,,Box Score,@,Minnesota Timberwolves,L,,105,108,6,15,L 1,
22,Sun Dec 15 1996,,,Box Score,,Vancouver Grizzlies,W,,103,84,7,15,W 1,
23,Mon Dec 16 1996,,,Box Score,@,Los Angeles Clippers,L,OT,121,122,7,16,L 1,at Anaheim CA
24,Wed Dec 18 1996,,,Box Score,,Washington Bullets,W,,114,107,8,16,W 1,
25,Sat Dec 21 1996,,,Box Score,@,San Antonio Spurs,L,,88,101,8,17,L 1,
26,Mon Dec 23 1996,,,Box Score,,Denver Nuggets,L,OT,109,112,8,18,L 2,
27,Wed Dec 25 1996,,,Box Score,,Los Angeles Lakers,L,,87,108,8,19,L 3,
28,Sat Dec 28 1996,,,Box Score,@,Vancouver Grizzlies,W,,103,98,9,19,W 1,
29,Mon Dec 30 1996,,,Box Score,,Sacramento Kings,W,,100,88,10,19,W 2,
30,Thu Jan 2 1997,,,Box Score,@,Cleveland Cavaliers,L,,94,103,10,20,L 1,
31,Fri Jan 3 1997,,,Box Score,@,Indiana Pacers,L,,104,117,10,21,L 2,
32,Sun Jan 5 1997,,,Box Score,@,Boston Celtics,L,,102,109,10,22,L 3,
33,Tue Jan 7 1997,,,Box Score,@,Atlanta Hawks,L,OT,103,105,10,23,L 4,
34,Wed Jan 8 1997,,,Box Score,@,Washington Bullets,L,OT,113,115,10,24,L 5,
35,Fri Jan 10 1997,,,Box Score,,Charlotte Hornets,W,,102,90,11,24,W 1,
36,Mon Jan 13 1997,,,Box Score,@,Dallas Mavericks,W,,105,98,12,24,W 2,
37,Tue Jan 14 1997,,,Box Score,,Denver Nuggets,W,,110,101,13,24,W 3,
38,Thu Jan 16 1997,,,Box Score,@,Utah Jazz,L,,91,95,13,25,L 1,
39,Sat Jan 18 1997,,,Box Score,,New York Knicks,W,,105,98,14,25,W 1,
40,Mon Jan 20 1997,,,Box Score,,Detroit Pistons,W,,89,86,15,25,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 22 1997,,,Box Score,,Utah Jazz,L,,99,111,15,26,L 1,
42,Fri Jan 24 1997,,,Box Score,,Portland Trail Blazers,L,,105,115,15,27,L 2,
43,Mon Jan 27 1997,,,Box Score,@,Miami Heat,L,,97,125,15,28,L 3,
44,Wed Jan 29 1997,,,Box Score,@,Orlando Magic,L,,105,112,15,29,L 4,
45,Thu Jan 30 1997,,,Box Score,@,New Jersey Nets,L,,101,113,15,30,L 5,
46,Sat Feb 1 1997,,,Box Score,@,Toronto Raptors,L,,86,110,15,31,L 6,
47,Sun Feb 2 1997,,,Box Score,@,Detroit Pistons,W,,106,97,16,31,W 1,
48,Wed Feb 5 1997,,,Box Score,,Atlanta Hawks,W,,99,81,17,31,W 2,
49,Tue Feb 11 1997,,,Box Score,@,Portland Trail Blazers,L,,108,111,17,32,L 1,
50,Wed Feb 12 1997,,,Box Score,,Boston Celtics,W,,131,100,18,32,W 1,
51,Fri Feb 14 1997,,,Box Score,,Los Angeles Clippers,W,,110,93,19,32,W 2,
52,Sun Feb 16 1997,,,Box Score,@,Minnesota Timberwolves,L,,96,107,19,33,L 1,
53,Tue Feb 18 1997,,,Box Score,@,New York Knicks,L,,94,95,19,34,L 2,
54,Wed Feb 19 1997,,,Box Score,@,Charlotte Hornets,L,,115,123,19,35,L 3,
55,Fri Feb 21 1997,,,Box Score,,Cleveland Cavaliers,W,,94,88,20,35,W 1,
56,Sun Feb 23 1997,,,Box Score,,Dallas Mavericks,L,,86,88,20,36,L 1,
57,Wed Feb 26 1997,,,Box Score,,Philadelphia 76ers,W,,111,104,21,36,W 1,
58,Sun Mar 2 1997,,,Box Score,@,Dallas Mavericks,W,OT,109,108,22,36,W 2,
59,Wed Mar 5 1997,,,Box Score,,Portland Trail Blazers,L,,99,121,22,37,L 1,
60,Fri Mar 7 1997,,,Box Score,,Sacramento Kings,W,,104,87,23,37,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 9 1997,,,Box Score,,Orlando Magic,W,,121,85,24,37,W 2,
62,Tue Mar 11 1997,,,Box Score,,Toronto Raptors,L,,101,105,24,38,L 1,
63,Thu Mar 13 1997,,,Box Score,@,Los Angeles Clippers,W,,112,96,25,38,W 1,
64,Sat Mar 15 1997,,,Box Score,,Dallas Mavericks,W,,101,76,26,38,W 2,
65,Mon Mar 17 1997,,,Box Score,@,Golden State Warriors,W,,116,95,27,38,W 3,
66,Tue Mar 18 1997,,,Box Score,,Los Angeles Clippers,L,,111,121,27,39,L 1,
67,Thu Mar 20 1997,,,Box Score,,San Antonio Spurs,W,,113,106,28,39,W 1,
68,Sat Mar 22 1997,,,Box Score,@,Houston Rockets,W,,104,99,29,39,W 2,
69,Tue Mar 25 1997,,,Box Score,,Milwaukee Bucks,W,,117,112,30,39,W 3,
70,Wed Mar 26 1997,,,Box Score,@,Seattle SuperSonics,W,,109,107,31,39,W 4,
71,Fri Mar 28 1997,,,Box Score,,Golden State Warriors,W,OT,122,115,32,39,W 5,
72,Sun Mar 30 1997,,,Box Score,,Seattle SuperSonics,W,,107,106,33,39,W 6,
73,Wed Apr 2 1997,,,Box Score,,Houston Rockets,W,,109,96,34,39,W 7,
74,Fri Apr 4 1997,,,Box Score,@,Denver Nuggets,W,,122,113,35,39,W 8,
