
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 2 1990,,,Box Score,@,Chicago Bulls,W,,124,116,1,0,W 1,
2,Sat Nov 3 1990,,,Box Score,,New Jersey Nets,W,OT,112,110,2,0,W 2,
3,Wed Nov 7 1990,,,Box Score,,Dallas Mavericks,L,,101,104,2,1,L 1,
4,Thu Nov 8 1990,,,Box Score,@,Milwaukee Bucks,L,,111,141,2,2,L 2,
5,Sat Nov 10 1990,,,Box Score,@,Cleveland Cavaliers,L,,88,104,2,3,L 3,
6,Tue Nov 13 1990,,,Box Score,@,Indiana Pacers,W,,108,100,3,3,W 1,
7,Wed Nov 14 1990,,,Box Score,,Atlanta Hawks,W,,112,104,4,3,W 2,
8,Fri Nov 16 1990,,,Box Score,,Washington Bullets,W,OT,115,102,5,3,W 3,
9,Sat Nov 17 1990,,,Box Score,@,New York Knicks,L,,79,106,5,4,L 1,
10,Mon Nov 19 1990,,,Box Score,,Charlotte Hornets,W,,109,101,6,4,W 1,
11,Wed Nov 21 1990,,,Box Score,,Sacramento Kings,W,,101,99,7,4,W 2,
12,Fri Nov 23 1990,,,Box Score,,Cleveland Cavaliers,W,,111,105,8,4,W 3,
13,Sat Nov 24 1990,,,Box Score,@,Atlanta Hawks,W,,124,121,9,4,W 4,
14,Tue Nov 27 1990,,,Box Score,@,New Jersey Nets,L,,92,98,9,5,L 1,
15,Wed Nov 28 1990,,,Box Score,,Indiana Pacers,W,,116,106,10,5,W 1,
16,Fri Nov 30 1990,,,Box Score,@,Detroit Pistons,L,,94,96,10,6,L 1,
17,Sat Dec 1 1990,,,Box Score,,Boston Celtics,W,,116,110,11,6,W 1,
18,Tue Dec 4 1990,,,Box Score,,Milwaukee Bucks,W,OT,109,108,12,6,W 2,
19,Fri Dec 7 1990,,,Box Score,,Denver Nuggets,W,,135,126,13,6,W 3,
20,Tue Dec 11 1990,,,Box Score,@,Orlando Magic,W,,119,114,14,6,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 12 1990,,,Box Score,,Houston Rockets,L,,100,108,14,7,L 1,
22,Fri Dec 14 1990,,,Box Score,,Miami Heat,W,,95,92,15,7,W 1,
23,Tue Dec 18 1990,,,Box Score,,Los Angeles Clippers,W,,110,99,16,7,W 2,
24,Wed Dec 19 1990,,,Box Score,@,Boston Celtics,L,,105,115,16,8,L 1,
25,Fri Dec 21 1990,,,Box Score,@,Miami Heat,W,,126,102,17,8,W 1,
26,Sat Dec 22 1990,,,Box Score,,Detroit Pistons,W,,106,99,18,8,W 2,
27,Wed Dec 26 1990,,,Box Score,@,Washington Bullets,W,OT,106,105,19,8,W 3,at Baltimore MD
28,Fri Dec 28 1990,,,Box Score,@,Phoenix Suns,L,,96,115,19,9,L 1,
29,Sun Dec 30 1990,,,Box Score,@,Los Angeles Lakers,L,,107,115,19,10,L 2,
30,Wed Jan 2 1991,,,Box Score,@,Seattle SuperSonics,L,,99,127,19,11,L 3,
31,Fri Jan 4 1991,,,Box Score,@,Utah Jazz,L,,99,102,19,12,L 4,
32,Sat Jan 5 1991,,,Box Score,@,Denver Nuggets,W,,120,104,20,12,W 1,
33,Mon Jan 7 1991,,,Box Score,,San Antonio Spurs,L,OT,102,111,20,13,L 1,
34,Wed Jan 9 1991,,,Box Score,,Chicago Bulls,L,,99,107,20,14,L 2,
35,Fri Jan 11 1991,,,Box Score,@,Milwaukee Bucks,W,,120,105,21,14,W 1,
36,Sat Jan 12 1991,,,Box Score,,New Jersey Nets,W,,109,99,22,14,W 2,
37,Fri Jan 18 1991,,,Box Score,,Golden State Warriors,L,OT,138,141,22,15,L 1,
38,Sat Jan 19 1991,,,Box Score,,New York Knicks,L,,97,112,22,16,L 2,
39,Mon Jan 21 1991,,,Box Score,@,New York Knicks,L,OT,116,117,22,17,L 3,
40,Wed Jan 23 1991,,,Box Score,,Indiana Pacers,L,,109,110,22,18,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 25 1991,,,Box Score,,Boston Celtics,W,,116,94,23,18,W 1,
42,Sat Jan 26 1991,,,Box Score,@,Charlotte Hornets,L,,75,79,23,19,L 1,
43,Fri Feb 1 1991,,,Box Score,,Phoenix Suns,W,,96,89,24,19,W 1,
44,Sun Feb 3 1991,,,Box Score,@,Minnesota Timberwolves,L,2OT,102,110,24,20,L 1,
45,Tue Feb 5 1991,,,Box Score,@,Detroit Pistons,L,,98,107,24,21,L 2,
46,Wed Feb 6 1991,,,Box Score,,Washington Bullets,W,,108,100,25,21,W 1,
47,Tue Feb 12 1991,,,Box Score,@,Portland Trail Blazers,L,,106,121,25,22,L 1,
48,Thu Feb 14 1991,,,Box Score,@,Sacramento Kings,L,,81,98,25,23,L 2,
49,Sat Feb 16 1991,,,Box Score,@,Golden State Warriors,L,,124,133,25,24,L 3,
50,Sun Feb 17 1991,,,Box Score,@,Los Angeles Clippers,W,,114,104,26,24,W 1,
51,Tue Feb 19 1991,,,Box Score,,Seattle SuperSonics,W,OT,107,104,27,24,W 2,
52,Fri Feb 22 1991,,,Box Score,@,Miami Heat,W,,103,96,28,24,W 3,
53,Sat Feb 23 1991,,,Box Score,@,New Jersey Nets,W,,103,90,29,24,W 4,
54,Mon Feb 25 1991,,,Box Score,,Los Angeles Lakers,W,,92,90,30,24,W 5,
55,Wed Feb 27 1991,,,Box Score,,Atlanta Hawks,W,,107,103,31,24,W 6,
56,Fri Mar 1 1991,,,Box Score,,Portland Trail Blazers,W,,121,111,32,24,W 7,
57,Sun Mar 3 1991,,,Box Score,,Utah Jazz,L,,92,95,32,25,L 1,
58,Tue Mar 5 1991,,,Box Score,@,San Antonio Spurs,L,,99,104,32,26,L 2,
59,Wed Mar 6 1991,,,Box Score,@,Dallas Mavericks,W,,97,92,33,26,W 1,
60,Sat Mar 9 1991,,,Box Score,@,Houston Rockets,L,,80,97,33,27,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 12 1991,,,Box Score,@,Atlanta Hawks,W,2OT,133,129,34,27,W 1,
62,Wed Mar 13 1991,,,Box Score,,New York Knicks,L,,94,102,34,28,L 1,
63,Fri Mar 15 1991,,,Box Score,,Miami Heat,W,OT,105,103,35,28,W 1,
64,Sun Mar 17 1991,,,Box Score,@,Boston Celtics,L,,105,110,35,29,L 1,
65,Mon Mar 18 1991,,,Box Score,,Orlando Magic,W,,99,91,36,29,W 1,
66,Wed Mar 20 1991,,,Box Score,,Detroit Pistons,W,,107,103,37,29,W 2,
67,Fri Mar 22 1991,,,Box Score,,Chicago Bulls,W,,95,90,38,29,W 3,
68,Sat Mar 23 1991,,,Box Score,@,Washington Bullets,L,,99,102,38,30,L 1,
69,Tue Mar 26 1991,,,Box Score,@,New Jersey Nets,L,OT,95,98,38,31,L 2,
70,Thu Mar 28 1991,,,Box Score,@,Charlotte Hornets,L,,90,94,38,32,L 3,
71,Fri Mar 29 1991,,,Box Score,,Charlotte Hornets,W,,124,107,39,32,W 1,
72,Sun Mar 31 1991,,,Box Score,,Cleveland Cavaliers,W,,110,101,40,32,W 2,
73,Tue Apr 2 1991,,,Box Score,,Milwaukee Bucks,L,,104,121,40,33,L 1,
74,Wed Apr 3 1991,,,Box Score,@,Indiana Pacers,W,,107,104,41,33,W 1,
75,Sun Apr 7 1991,,,Box Score,@,Chicago Bulls,W,OT,114,111,42,33,W 2,
76,Wed Apr 10 1991,,,Box Score,,New York Knicks,W,,100,84,43,33,W 3,
77,Fri Apr 12 1991,,,Box Score,,Washington Bullets,L,,85,95,43,34,L 1,
78,Sun Apr 14 1991,,,Box Score,,Minnesota Timberwolves,L,,88,96,43,35,L 2,
79,Tue Apr 16 1991,,,Box Score,@,New York Knicks,L,OT,99,108,43,36,L 3,
80,Thu Apr 18 1991,,,Box Score,,Boston Celtics,W,,122,97,44,36,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 19 1991,,,Box Score,@,Miami Heat,L,,100,114,44,37,L 1,
82,Sun Apr 21 1991,,,Box Score,@,Cleveland Cavaliers,L,,110,123,44,38,L 2,
