
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 4 1994,,,Box Score,,Milwaukee Bucks,L,,86,91,0,1,L 1,
2,Sat Nov 5 1994,,,Box Score,@,Orlando Magic,L,,107,122,0,2,L 2,
3,Mon Nov 7 1994,,,Box Score,@,Chicago Bulls,L,,83,98,0,3,L 3,
4,Wed Nov 9 1994,,,Box Score,,Washington Bullets,W,,98,97,1,3,W 1,
5,Fri Nov 11 1994,,,Box Score,,Dallas Mavericks,L,,100,107,1,4,L 1,
6,Sat Nov 12 1994,,,Box Score,,Orlando Magic,L,,103,116,1,5,L 2,
7,Tue Nov 15 1994,,,Box Score,@,Detroit Pistons,L,,98,99,1,6,L 3,
8,Wed Nov 16 1994,,,Box Score,,Miami Heat,W,,109,96,2,6,W 1,
9,Fri Nov 18 1994,,,Box Score,,Los Angeles Clippers,W,,97,83,3,6,W 2,
10,Tue Nov 22 1994,,,Box Score,@,Atlanta Hawks,L,,99,102,3,7,L 1,
11,Fri Nov 25 1994,,,Box Score,@,Minnesota Timberwolves,W,,109,71,4,7,W 1,
12,Sat Nov 26 1994,,,Box Score,,Boston Celtics,L,,99,108,4,8,L 1,
13,Fri Dec 2 1994,,,Box Score,,Sacramento Kings,W,,99,96,5,8,W 1,
14,Sat Dec 3 1994,,,Box Score,@,Cleveland Cavaliers,W,,83,78,6,8,W 2,
15,Mon Dec 5 1994,,,Box Score,,New York Knicks,L,OT,96,101,6,9,L 1,
16,Wed Dec 7 1994,,,Box Score,@,Miami Heat,W,,111,102,7,9,W 1,
17,Fri Dec 9 1994,,,Box Score,,Indiana Pacers,L,,88,94,7,10,L 1,
18,Sat Dec 10 1994,,,Box Score,@,New York Knicks,L,,103,107,7,11,L 2,
19,Tue Dec 13 1994,,,Box Score,,Miami Heat,W,,105,90,8,11,W 1,
20,Wed Dec 14 1994,,,Box Score,@,Milwaukee Bucks,L,,96,99,8,12,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 16 1994,,,Box Score,,Cleveland Cavaliers,L,,80,84,8,13,L 2,
22,Sat Dec 17 1994,,,Box Score,,Detroit Pistons,L,,92,97,8,14,L 3,
23,Tue Dec 20 1994,,,Box Score,,Utah Jazz,L,,88,91,8,15,L 4,
24,Thu Dec 22 1994,,,Box Score,@,Charlotte Hornets,L,,91,103,8,16,L 5,
25,Fri Dec 23 1994,,,Box Score,@,Boston Celtics,W,,85,77,9,16,W 1,
26,Mon Dec 26 1994,,,Box Score,@,Portland Trail Blazers,W,,101,94,10,16,W 2,
27,Wed Dec 28 1994,,,Box Score,@,Seattle SuperSonics,L,,102,121,10,17,L 1,
28,Fri Dec 30 1994,,,Box Score,@,Sacramento Kings,L,,82,85,10,18,L 2,
29,Wed Jan 4 1995,,,Box Score,@,Phoenix Suns,L,,122,127,10,19,L 3,
