
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,,Washington Bullets,W,,105,103,1,0,W 1,
2,Sat Nov 4 1995,,,Box Score,@,Charlotte Hornets,L,,108,119,1,1,L 1,
3,Tue Nov 7 1995,,,Box Score,,Sacramento Kings,L,,106,109,1,2,L 2,
4,Fri Nov 10 1995,,,Box Score,,Charlotte Hornets,W,,104,90,2,2,W 1,
5,Tue Nov 14 1995,,,Box Score,,Seattle SuperSonics,L,,107,115,2,3,L 1,
6,Wed Nov 15 1995,,,Box Score,@,Washington Bullets,L,,95,127,2,4,L 2,
7,Fri Nov 17 1995,,,Box Score,,Cleveland Cavaliers,L,,82,114,2,5,L 3,
8,Sat Nov 18 1995,,,Box Score,@,New Jersey Nets,L,,79,95,2,6,L 4,
9,Wed Nov 22 1995,,,Box Score,,Houston Rockets,L,,106,115,2,7,L 5,
10,Fri Nov 24 1995,,,Box Score,@,Detroit Pistons,L,,78,101,2,8,L 6,
11,Sat Nov 25 1995,,,Box Score,,Golden State Warriors,L,,89,107,2,9,L 7,
12,Wed Nov 29 1995,,,Box Score,@,Atlanta Hawks,L,,81,106,2,10,L 8,
13,Fri Dec 1 1995,,,Box Score,@,Toronto Raptors,L,,102,105,2,11,L 9,
14,Sat Dec 2 1995,,,Box Score,,New York Knicks,L,,85,94,2,12,L 10,
15,Tue Dec 5 1995,,,Box Score,@,Indiana Pacers,L,,91,108,2,13,L 11,
16,Wed Dec 6 1995,,,Box Score,,Dallas Mavericks,W,,108,87,3,13,W 1,
17,Fri Dec 8 1995,,,Box Score,@,Cleveland Cavaliers,L,,85,113,3,14,L 1,
18,Sat Dec 9 1995,,,Box Score,,Boston Celtics,L,,98,124,3,15,L 2,
19,Mon Dec 11 1995,,,Box Score,,Denver Nuggets,L,,91,104,3,16,L 3,
20,Wed Dec 13 1995,,,Box Score,@,Boston Celtics,L,,100,111,3,17,L 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sun Dec 17 1995,,,Box Score,@,Minnesota Timberwolves,W,,101,99,4,17,W 1,
22,Wed Dec 20 1995,,,Box Score,,Utah Jazz,W,,108,104,5,17,W 2,
23,Fri Dec 22 1995,,,Box Score,,Milwaukee Bucks,L,,94,99,5,18,L 1,
24,Sat Dec 23 1995,,,Box Score,,New Jersey Nets,L,,85,98,5,19,L 2,
25,Wed Dec 27 1995,,,Box Score,@,Phoenix Suns,L,,90,105,5,20,L 3,
26,Fri Dec 29 1995,,,Box Score,@,Sacramento Kings,L,,97,117,5,21,L 4,
27,Sat Dec 30 1995,,,Box Score,@,Denver Nuggets,L,,100,108,5,22,L 5,
28,Tue Jan 2 1996,,,Box Score,@,Los Angeles Lakers,W,,90,89,6,22,W 1,
29,Wed Jan 3 1996,,,Box Score,@,Golden State Warriors,L,,111,122,6,23,L 1,
30,Fri Jan 5 1996,,,Box Score,@,Vancouver Grizzlies,L,OT,102,103,6,24,L 2,
31,Wed Jan 10 1996,,,Box Score,,Washington Bullets,L,,93,98,6,25,L 3,
32,Fri Jan 12 1996,,,Box Score,@,New Jersey Nets,W,,107,80,7,25,W 1,
33,Sat Jan 13 1996,,,Box Score,,Chicago Bulls,L,,93,120,7,26,L 1,
34,Tue Jan 16 1996,,,Box Score,@,Chicago Bulls,L,,104,116,7,27,L 2,
35,Wed Jan 17 1996,,,Box Score,,Milwaukee Bucks,L,,100,111,7,28,L 3,
36,Fri Jan 19 1996,,,Box Score,,Atlanta Hawks,L,,77,82,7,29,L 4,
37,Sun Jan 21 1996,,,Box Score,,San Antonio Spurs,L,,88,118,7,30,L 5,
38,Tue Jan 23 1996,,,Box Score,@,Orlando Magic,L,,90,105,7,31,L 6,
39,Wed Jan 24 1996,,,Box Score,,Cleveland Cavaliers,L,,88,91,7,32,L 7,
40,Fri Jan 26 1996,,,Box Score,,Los Angeles Lakers,L,,88,100,7,33,L 8,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 27 1996,,,Box Score,@,Charlotte Hornets,L,,105,110,7,34,L 9,
42,Mon Jan 29 1996,,,Box Score,,Vancouver Grizzlies,W,,103,92,8,34,W 1,
43,Thu Feb 1 1996,,,Box Score,@,Miami Heat,L,,104,124,8,35,L 1,
44,Sat Feb 3 1996,,,Box Score,,Portland Trail Blazers,L,,85,96,8,36,L 2,
45,Wed Feb 7 1996,,,Box Score,,Indiana Pacers,W,,102,101,9,36,W 1,
46,Tue Feb 13 1996,,,Box Score,@,Milwaukee Bucks,W,,104,101,10,36,W 2,
47,Wed Feb 14 1996,,,Box Score,,Detroit Pistons,L,,83,102,10,37,L 1,
48,Fri Feb 16 1996,,,Box Score,@,New York Knicks,L,,84,116,10,38,L 2,
49,Sat Feb 17 1996,,,Box Score,@,Cleveland Cavaliers,L,,82,97,10,39,L 3,
50,Tue Feb 20 1996,,,Box Score,@,Orlando Magic,L,,104,123,10,40,L 4,
51,Wed Feb 21 1996,,,Box Score,,Miami Heat,L,,57,66,10,41,L 5,
52,Fri Feb 23 1996,,,Box Score,@,Indiana Pacers,L,,95,102,10,42,L 6,
53,Sun Feb 25 1996,,,Box Score,@,Miami Heat,L,,101,108,10,43,L 7,
54,Tue Feb 27 1996,,,Box Score,@,Dallas Mavericks,W,,121,115,11,43,W 1,
55,Thu Feb 29 1996,,,Box Score,@,Houston Rockets,L,,95,109,11,44,L 1,
56,Sat Mar 2 1996,,,Box Score,@,San Antonio Spurs,L,,101,115,11,45,L 2,
57,Mon Mar 4 1996,,,Box Score,,Orlando Magic,L,,97,110,11,46,L 3,
58,Wed Mar 6 1996,,,Box Score,,Minnesota Timberwolves,L,,90,103,11,47,L 4,
59,Fri Mar 8 1996,,,Box Score,,New York Knicks,W,,100,92,12,47,W 1,
60,Sun Mar 10 1996,,,Box Score,,Los Angeles Clippers,L,,102,104,12,48,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 12 1996,,,Box Score,,Toronto Raptors,W,,118,110,13,48,W 1,
62,Wed Mar 13 1996,,,Box Score,@,Boston Celtics,L,,100,110,13,49,L 1,
63,Fri Mar 15 1996,,,Box Score,,Phoenix Suns,L,,102,128,13,50,L 2,
64,Sat Mar 16 1996,,,Box Score,@,New York Knicks,L,,88,94,13,51,L 3,
65,Mon Mar 18 1996,,,Box Score,,Chicago Bulls,L,,94,98,13,52,L 4,
66,Wed Mar 20 1996,,,Box Score,@,Utah Jazz,L,,84,107,13,53,L 5,
67,Fri Mar 22 1996,,,Box Score,@,Los Angeles Clippers,L,,93,107,13,54,L 6,
68,Sat Mar 23 1996,,,Box Score,@,Seattle SuperSonics,L,,89,129,13,55,L 7,
69,Mon Mar 25 1996,,,Box Score,@,Portland Trail Blazers,L,,71,94,13,56,L 8,
70,Wed Mar 27 1996,,,Box Score,,Toronto Raptors,W,,103,94,14,56,W 1,
71,Fri Mar 29 1996,,,Box Score,,Boston Celtics,L,,95,101,14,57,L 1,
72,Sat Mar 30 1996,,,Box Score,@,Washington Bullets,L,,105,107,14,58,L 2,
73,Wed Apr 3 1996,,,Box Score,,Indiana Pacers,L,,87,102,14,59,L 3,
74,Fri Apr 5 1996,,,Box Score,,Detroit Pistons,L,,87,108,14,60,L 4,
75,Sat Apr 6 1996,,,Box Score,@,Atlanta Hawks,W,,100,99,15,60,W 1,
76,Mon Apr 8 1996,,,Box Score,,New Jersey Nets,W,,82,79,16,60,W 2,
77,Wed Apr 10 1996,,,Box Score,@,Detroit Pistons,L,,76,92,16,61,L 1,
