
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,@,San Antonio Spurs,L,,76,89,0,1,L 1,
2,Thu Nov 4 1999,,,Box Score,@,Phoenix Suns,L,,80,84,0,2,L 2,
3,Fri Nov 5 1999,,,Box Score,@,Los Angeles Clippers,L,,81,91,0,3,L 3,
4,Mon Nov 8 1999,,,Box Score,,Seattle SuperSonics,W,,117,98,1,3,W 1,
5,Wed Nov 10 1999,,,Box Score,@,Orlando Magic,L,,105,110,1,4,L 1,
6,Fri Nov 12 1999,,,Box Score,,Chicago Bulls,W,,92,86,2,4,W 1,
7,Sun Nov 14 1999,,,Box Score,@,Toronto Raptors,W,,93,90,3,4,W 2,
8,Tue Nov 16 1999,,,Box Score,@,Washington Wizards,W,,95,73,4,4,W 3,
9,Wed Nov 17 1999,,,Box Score,,Miami Heat,L,,93,98,4,5,L 1,
10,Fri Nov 19 1999,,,Box Score,,Portland Trail Blazers,L,,91,97,4,6,L 2,
11,Sat Nov 20 1999,,,Box Score,@,New Jersey Nets,W,,100,96,5,6,W 1,
12,Mon Nov 22 1999,,,Box Score,,San Antonio Spurs,L,,91,94,5,7,L 1,
13,Wed Nov 24 1999,,,Box Score,,Washington Wizards,L,,93,101,5,8,L 2,
14,Fri Nov 26 1999,,,Box Score,,Cleveland Cavaliers,W,,106,83,6,8,W 1,
15,Sat Nov 27 1999,,,Box Score,@,Milwaukee Bucks,W,,82,79,7,8,W 2,
16,Tue Nov 30 1999,,,Box Score,,New York Knicks,W,,74,70,8,8,W 3,
17,Wed Dec 1 1999,,,Box Score,@,Miami Heat,L,,83,90,8,9,L 1,
18,Fri Dec 3 1999,,,Box Score,@,Cleveland Cavaliers,W,OT,102,100,9,9,W 1,
19,Sat Dec 4 1999,,,Box Score,,Boston Celtics,W,,77,74,10,9,W 2,
20,Mon Dec 6 1999,,,Box Score,,Denver Nuggets,L,,77,94,10,10,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 8 1999,,,Box Score,,Houston Rockets,W,,83,73,11,10,W 1,
22,Fri Dec 10 1999,,,Box Score,@,New York Knicks,L,,78,85,11,11,L 1,
23,Sat Dec 11 1999,,,Box Score,,Charlotte Hornets,L,,84,106,11,12,L 2,
24,Wed Dec 15 1999,,,Box Score,,Toronto Raptors,W,,93,91,12,12,W 1,
25,Fri Dec 17 1999,,,Box Score,,Chicago Bulls,W,,77,74,13,12,W 2,
26,Sat Dec 18 1999,,,Box Score,@,Detroit Pistons,L,,91,104,13,13,L 1,
27,Mon Dec 20 1999,,,Box Score,,Detroit Pistons,W,OT,122,121,14,13,W 1,
28,Thu Dec 23 1999,,,Box Score,@,New Jersey Nets,L,,94,99,14,14,L 1,
29,Sun Dec 26 1999,,,Box Score,@,Seattle SuperSonics,W,,92,86,15,14,W 1,
30,Mon Dec 27 1999,,,Box Score,@,Vancouver Grizzlies,W,,100,93,16,14,W 2,
31,Wed Dec 29 1999,,,Box Score,@,Golden State Warriors,W,,97,94,17,14,W 3,
32,Thu Dec 30 1999,,,Box Score,@,Portland Trail Blazers,L,,90,108,17,15,L 1,
