
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,@,Toronto Raptors,L,,79,94,0,1,L 1,
2,Tue Nov 7 1995,,,Box Score,,Portland Trail Blazers,W,,104,84,1,1,W 1,
3,Wed Nov 8 1995,,,Box Score,@,Orlando Magic,L,3OT,122,130,1,2,L 1,
4,Fri Nov 10 1995,,,Box Score,@,Miami Heat,L,,80,106,1,3,L 2,
5,Sat Nov 11 1995,,,Box Score,,Sacramento Kings,W,,86,84,2,3,W 1,
6,Wed Nov 15 1995,,,Box Score,,Charlotte Hornets,W,,90,79,3,3,W 2,
7,Fri Nov 17 1995,,,Box Score,@,Chicago Bulls,L,,94,109,3,4,L 1,
8,Sat Nov 18 1995,,,Box Score,,Philadelphia 76ers,W,,95,79,4,4,W 1,
9,Mon Nov 20 1995,,,Box Score,@,Utah Jazz,L,,79,105,4,5,L 1,
10,Wed Nov 22 1995,,,Box Score,@,Los Angeles Clippers,L,,92,125,4,6,L 2,
11,Fri Nov 24 1995,,,Box Score,@,Portland Trail Blazers,L,,87,99,4,7,L 3,
12,Sun Nov 26 1995,,,Box Score,@,Sacramento Kings,L,,92,99,4,8,L 4,
13,Tue Nov 28 1995,,,Box Score,,Washington Bullets,W,,89,84,5,8,W 1,
14,Fri Dec 1 1995,,,Box Score,@,Boston Celtics,W,OT,131,123,6,8,W 2,
15,Sat Dec 2 1995,,,Box Score,,Cleveland Cavaliers,W,,79,78,7,8,W 3,
16,Wed Dec 6 1995,,,Box Score,@,Minnesota Timberwolves,L,,97,108,7,9,L 1,
17,Fri Dec 8 1995,,,Box Score,,Indiana Pacers,W,,91,89,8,9,W 1,
18,Sat Dec 9 1995,,,Box Score,@,Cleveland Cavaliers,W,,85,73,9,9,W 2,
19,Tue Dec 12 1995,,,Box Score,,Orlando Magic,L,,97,101,9,10,L 1,
20,Fri Dec 15 1995,,,Box Score,@,Detroit Pistons,L,,98,105,9,11,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 18 1995,,,Box Score,,Utah Jazz,L,,103,110,9,12,L 3,
22,Wed Dec 20 1995,,,Box Score,,Miami Heat,L,OT,104,112,9,13,L 4,
23,Fri Dec 22 1995,,,Box Score,@,Atlanta Hawks,L,,91,94,9,14,L 5,
24,Sat Dec 23 1995,,,Box Score,@,Philadelphia 76ers,W,,98,85,10,14,W 1,
25,Tue Dec 26 1995,,,Box Score,@,Miami Heat,L,,93,96,10,15,L 1,
26,Thu Dec 28 1995,,,Box Score,@,Houston Rockets,L,,82,97,10,16,L 2,
27,Sat Dec 30 1995,,,Box Score,,Golden State Warriors,L,,110,120,10,17,L 3,
28,Tue Jan 2 1996,,,Box Score,,Milwaukee Bucks,W,,81,72,11,17,W 1,
29,Thu Jan 4 1996,,,Box Score,@,New York Knicks,L,,93,105,11,18,L 1,
30,Fri Jan 5 1996,,,Box Score,,Dallas Mavericks,W,,107,99,12,18,W 1,
31,Tue Jan 9 1996,,,Box Score,@,Orlando Magic,L,,84,92,12,19,L 1,
32,Wed Jan 10 1996,,,Box Score,,New York Knicks,W,,92,79,13,19,W 1,
33,Fri Jan 12 1996,,,Box Score,,Philadelphia 76ers,L,,80,107,13,20,L 1,
34,Sat Jan 13 1996,,,Box Score,,Detroit Pistons,L,,80,91,13,21,L 2,
