
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 2 1991,,,Box Score,@,Charlotte Hornets,W,,116,108,1,0,W 1,
2,Wed Nov 6 1991,,,Box Score,@,Philadelphia 76ers,L,,105,107,1,1,L 1,
3,Thu Nov 7 1991,,,Box Score,,Miami Heat,L,,89,111,1,2,L 2,
4,Sat Nov 9 1991,,,Box Score,,Detroit Pistons,L,,100,110,1,3,L 3,
5,Tue Nov 12 1991,,,Box Score,@,New York Knicks,L,,96,98,1,4,L 4,
6,Wed Nov 13 1991,,,Box Score,,Utah Jazz,L,,92,98,1,5,L 5,
7,Fri Nov 15 1991,,,Box Score,,Washington Bullets,L,OT,111,116,1,6,L 6,
8,Sat Nov 16 1991,,,Box Score,@,Orlando Magic,L,,100,102,1,7,L 7,
9,Tue Nov 19 1991,,,Box Score,,Sacramento Kings,W,,122,118,2,7,W 1,
10,Thu Nov 21 1991,,,Box Score,@,Cleveland Cavaliers,L,,112,116,2,8,L 1,
11,Sat Nov 23 1991,,,Box Score,,Boston Celtics,L,,107,125,2,9,L 2,
12,Tue Nov 26 1991,,,Box Score,@,Houston Rockets,L,,109,118,2,10,L 3,
13,Wed Nov 27 1991,,,Box Score,@,San Antonio Spurs,L,,100,106,2,11,L 4,
14,Fri Nov 29 1991,,,Box Score,@,Dallas Mavericks,W,,97,91,3,11,W 1,
15,Sat Nov 30 1991,,,Box Score,@,Denver Nuggets,L,,97,107,3,12,L 1,
16,Tue Dec 3 1991,,,Box Score,,Philadelphia 76ers,W,,88,86,4,12,W 1,
17,Thu Dec 5 1991,,,Box Score,@,Milwaukee Bucks,W,,109,101,5,12,W 2,
18,Fri Dec 6 1991,,,Box Score,,Los Angeles Lakers,L,,89,98,5,13,L 1,
19,Tue Dec 10 1991,,,Box Score,,New York Knicks,L,,88,114,5,14,L 2,
20,Thu Dec 12 1991,,,Box Score,,Denver Nuggets,W,,121,81,6,14,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 14 1991,,,Box Score,,Charlotte Hornets,L,,102,109,6,15,L 1,
22,Tue Dec 17 1991,,,Box Score,@,New York Knicks,L,,94,102,6,16,L 2,
23,Wed Dec 18 1991,,,Box Score,,Cleveland Cavaliers,W,,102,93,7,16,W 1,
24,Fri Dec 20 1991,,,Box Score,,Chicago Bulls,L,,98,115,7,17,L 1,
25,Sat Dec 21 1991,,,Box Score,@,Indiana Pacers,L,OT,109,118,7,18,L 2,
26,Mon Dec 23 1991,,,Box Score,,Atlanta Hawks,W,,105,93,8,18,W 1,
27,Thu Dec 26 1991,,,Box Score,,Houston Rockets,W,,99,93,9,18,W 2,
28,Fri Dec 27 1991,,,Box Score,@,Charlotte Hornets,W,,136,120,10,18,W 3,
29,Mon Dec 30 1991,,,Box Score,,Orlando Magic,W,,122,112,11,18,W 4,
30,Fri Jan 3 1992,,,Box Score,,Washington Bullets,L,,108,112,11,19,L 1,
31,Sat Jan 4 1992,,,Box Score,@,Chicago Bulls,L,,96,140,11,20,L 2,
32,Mon Jan 6 1992,,,Box Score,,Los Angeles Clippers,W,,105,90,12,20,W 1,
33,Wed Jan 8 1992,,,Box Score,,Minnesota Timberwolves,W,,103,97,13,20,W 2,
34,Fri Jan 10 1992,,,Box Score,,Milwaukee Bucks,W,,104,97,14,20,W 3,
