
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
32,Tue Jan 11 1994,,,Box Score,,Washington Bullets,L,,100,115,13,19,L 1,
33,Thu Jan 13 1994,,,Box Score,@,Cleveland Cavaliers,L,,93,104,13,20,L 2,
34,Fri Jan 14 1994,,,Box Score,,Denver Nuggets,W,,103,96,14,20,W 1,
35,Sun Jan 16 1994,,,Box Score,,Utah Jazz,W,,99,94,15,20,W 2,
36,Wed Jan 19 1994,,,Box Score,,Minnesota Timberwolves,W,,112,91,16,20,W 3,
37,Fri Jan 21 1994,,,Box Score,@,Atlanta Hawks,W,OT,113,111,17,20,W 4,
38,Sat Jan 22 1994,,,Box Score,,Golden State Warriors,W,,124,98,18,20,W 5,
39,Tue Jan 25 1994,,,Box Score,@,Portland Trail Blazers,L,,117,122,18,21,L 1,
40,Thu Jan 27 1994,,,Box Score,@,Seattle SuperSonics,L,,92,102,18,22,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 29 1994,,,Box Score,@,Golden State Warriors,W,,120,106,19,22,W 1,
42,Tue Feb 1 1994,,,Box Score,,Seattle SuperSonics,W,,104,103,20,22,W 2,
43,Sat Feb 5 1994,,,Box Score,@,Detroit Pistons,W,,107,100,21,22,W 3,
44,Sun Feb 6 1994,,,Box Score,,San Antonio Spurs,L,OT,102,104,21,23,L 1,
45,Tue Feb 8 1994,,,Box Score,@,Cleveland Cavaliers,L,,104,112,21,24,L 2,
46,Wed Feb 9 1994,,,Box Score,,Cleveland Cavaliers,W,,106,95,22,24,W 1,
47,Tue Feb 15 1994,,,Box Score,,New York Knicks,W,,103,83,23,24,W 2,
48,Thu Feb 17 1994,,,Box Score,@,Boston Celtics,W,,117,98,24,24,W 3,at Hartford CT
49,Fri Feb 18 1994,,,Box Score,@,Washington Bullets,W,,113,110,25,24,W 4,at Baltimore MD
50,Sun Feb 20 1994,,,Box Score,,Washington Bullets,W,,122,101,26,24,W 5,
51,Tue Feb 22 1994,,,Box Score,,Miami Heat,L,,97,123,26,25,L 1,
52,Wed Feb 23 1994,,,Box Score,@,Philadelphia 76ers,W,,106,102,27,25,W 1,
53,Fri Feb 25 1994,,,Box Score,@,Orlando Magic,L,,102,114,27,26,L 1,
54,Sun Feb 27 1994,,,Box Score,,Dallas Mavericks,W,,117,90,28,26,W 1,
55,Tue Mar 1 1994,,,Box Score,,Detroit Pistons,W,,108,98,29,26,W 2,
56,Thu Mar 3 1994,,,Box Score,@,New York Knicks,L,,86,97,29,27,L 1,
57,Fri Mar 4 1994,,,Box Score,@,Indiana Pacers,L,,110,126,29,28,L 2,
58,Sun Mar 6 1994,,,Box Score,,Philadelphia 76ers,W,,126,99,30,28,W 1,
59,Wed Mar 9 1994,,,Box Score,@,Detroit Pistons,L,,97,114,30,29,L 1,
60,Fri Mar 11 1994,,,Box Score,,Indiana Pacers,W,,87,73,31,29,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 12 1994,,,Box Score,,Charlotte Hornets,W,,117,92,32,29,W 2,
62,Wed Mar 16 1994,,,Box Score,@,Sacramento Kings,L,,111,132,32,30,L 1,
63,Fri Mar 18 1994,,,Box Score,@,Los Angeles Lakers,W,,102,90,33,30,W 1,
64,Sat Mar 19 1994,,,Box Score,@,Phoenix Suns,L,,93,105,33,31,L 1,
65,Tue Mar 22 1994,,,Box Score,,Los Angeles Clippers,W,,105,102,34,31,W 1,
66,Fri Mar 25 1994,,,Box Score,,Chicago Bulls,W,,110,87,35,31,W 2,
67,Sat Mar 26 1994,,,Box Score,@,Washington Bullets,W,,103,100,36,31,W 3,
68,Tue Mar 29 1994,,,Box Score,@,Atlanta Hawks,L,,98,101,36,32,L 1,
69,Wed Mar 30 1994,,,Box Score,,Miami Heat,W,,111,101,37,32,W 1,
70,Fri Apr 1 1994,,,Box Score,,Orlando Magic,L,,96,98,37,33,L 1,
71,Sun Apr 3 1994,,,Box Score,,Portland Trail Blazers,L,,105,109,37,34,L 2,
72,Tue Apr 5 1994,,,Box Score,,Boston Celtics,W,,120,94,38,34,W 1,
73,Thu Apr 7 1994,,,Box Score,,Atlanta Hawks,W,,93,87,39,34,W 2,
74,Fri Apr 8 1994,,,Box Score,@,Charlotte Hornets,L,,78,99,39,35,L 1,
75,Sun Apr 10 1994,,,Box Score,,New York Knicks,W,,107,88,40,35,W 1,
76,Tue Apr 12 1994,,,Box Score,@,Chicago Bulls,L,,105,111,40,36,L 1,
77,Wed Apr 13 1994,,,Box Score,@,Milwaukee Bucks,W,,107,105,41,36,W 1,
78,Fri Apr 15 1994,,,Box Score,,Detroit Pistons,W,OT,119,114,42,36,W 2,
79,Sun Apr 17 1994,,,Box Score,@,Miami Heat,W,,110,103,43,36,W 3,
80,Tue Apr 19 1994,,,Box Score,@,Philadelphia 76ers,W,,115,110,44,36,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Sat Apr 23 1994,,,Box Score,,Milwaukee Bucks,W,,135,100,45,36,W 5,
82,Sun Apr 24 1994,,,Box Score,@,Orlando Magic,L,,91,120,45,37,L 1,
