
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 30 2001,7:30p EST,,Box Score,,Indiana Pacers,W,,103,97,1,0,W 1,
2,Wed Oct 31 2001,7:00p EST,,Box Score,@,Boston Celtics,W,,95,92,2,0,W 2,
3,Fri Nov 2 2001,8:00p EST,,Box Score,@,Detroit Pistons,L,,88,102,2,1,L 1,
4,Sat Nov 3 2001,8:00p EST,,Box Score,,Charlotte Hornets,W,,95,85,3,1,W 1,
5,Thu Nov 8 2001,7:30p EST,,Box Score,,Seattle SuperSonics,W,,106,94,4,1,W 2,
6,Sat Nov 10 2001,1:00p EST,,Box Score,,Cleveland Cavaliers,W,,87,84,5,1,W 3,
7,Tue Nov 13 2001,7:00p EST,,Box Score,@,Indiana Pacers,W,,91,82,6,1,W 4,
8,Fri Nov 16 2001,7:30p EST,,Box Score,,New York Knicks,W,,109,83,7,1,W 5,
9,Sat Nov 17 2001,8:00p EST,,Box Score,,Philadelphia 76ers,L,,82,94,7,2,L 1,
10,Mon Nov 19 2001,7:00p EST,,Box Score,@,Denver Nuggets,L,OT,96,99,7,3,L 2,
11,Wed Nov 21 2001,7:00p EST,,Box Score,@,Utah Jazz,W,OT,90,89,8,3,W 1,
12,Thu Nov 22 2001,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,95,90,9,3,W 2,
13,Sat Nov 24 2001,7:00p EST,,Box Score,@,Sacramento Kings,L,,97,98,9,4,L 1,
14,Sun Nov 25 2001,6:00p EST,,Box Score,@,Golden State Warriors,L,,85,101,9,5,L 2,
15,Tue Nov 27 2001,7:30p EST,,Box Score,,Chicago Bulls,W,,100,68,10,5,W 1,
16,Sat Dec 1 2001,1:00p EST,,Box Score,,Boston Celtics,L,OT,98,105,10,6,L 1,
17,Wed Dec 5 2001,8:00p EST,,Box Score,,Phoenix Suns,W,,106,87,11,6,W 1,
18,Fri Dec 7 2001,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,96,84,12,6,W 2,
19,Sat Dec 8 2001,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,79,95,12,7,L 1,
20,Tue Dec 11 2001,7:30p EST,,Box Score,@,Chicago Bulls,W,,107,93,13,7,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 14 2001,7:30p EST,,Box Score,@,Miami Heat,W,,95,86,14,7,W 2,
22,Sun Dec 16 2001,7:00p EST,,Box Score,@,New York Knicks,W,,114,96,15,7,W 3,
23,Wed Dec 19 2001,7:30p EST,,Box Score,,Minnesota Timberwolves,W,OT,117,112,16,7,W 4,
24,Fri Dec 21 2001,7:00p EST,,Box Score,@,Indiana Pacers,L,,94,100,16,8,L 1,
25,Sat Dec 22 2001,8:00p EST,,Box Score,,Utah Jazz,L,,90,104,16,9,L 2,
26,Wed Dec 26 2001,7:00p EST,,Box Score,@,Cleveland Cavaliers,W,,91,89,17,9,W 1,
27,Thu Dec 27 2001,7:30p EST,,Box Score,@,Detroit Pistons,W,,88,75,18,9,W 2,
28,Sat Dec 29 2001,7:30p EST,,Box Score,,Indiana Pacers,W,OT,98,93,19,9,W 3,
29,Mon Dec 31 2001,8:30p EST,,Box Score,@,Washington Wizards,L,,76,98,19,10,L 1,
30,Wed Jan 2 2002,7:30p EST,,Box Score,,Memphis Grizzlies,W,,92,74,20,10,W 1,
31,Fri Jan 4 2002,7:30p EST,,Box Score,,Orlando Magic,L,,96,109,20,11,L 1,
32,Sat Jan 5 2002,7:30p EST,,Box Score,@,Charlotte Hornets,W,,89,80,21,11,W 1,
33,Tue Jan 8 2002,7:30p EST,,Box Score,,Miami Heat,W,,104,95,22,11,W 2,
34,Thu Jan 10 2002,7:30p EST,,Box Score,,Los Angeles Clippers,W,,108,89,23,11,W 3,
35,Sat Jan 12 2002,7:30p EST,,Box Score,@,Orlando Magic,W,,91,85,24,11,W 4,
36,Mon Jan 14 2002,7:30p EST,,Box Score,,San Antonio Spurs,W,,99,97,25,11,W 5,
37,Wed Jan 16 2002,7:30p EST,,Box Score,,Washington Wizards,W,,111,67,26,11,W 6,
38,Fri Jan 18 2002,7:00p EST,,Box Score,@,Toronto Raptors,L,,77,89,26,12,L 1,
39,Sat Jan 19 2002,8:00p EST,,Box Score,,Houston Rockets,W,,99,90,27,12,W 1,
40,Mon Jan 21 2002,2:00p EST,,Box Score,@,Dallas Mavericks,L,,105,113,27,13,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Jan 22 2002,7:30p EST,,Box Score,@,San Antonio Spurs,W,,92,86,28,13,W 1,
