
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,,Indiana Pacers,L,,112,119,0,1,L 1,
2,Wed Nov 3 1999,,,Box Score,@,Cleveland Cavaliers,L,,90,97,0,2,L 2,
3,Fri Nov 5 1999,,,Box Score,,Toronto Raptors,L,,92,112,0,3,L 3,
4,Sun Nov 7 1999,,,Box Score,,Washington Wizards,W,,112,87,1,3,W 1,
5,Wed Nov 10 1999,,,Box Score,,Phoenix Suns,L,,89,104,1,4,L 1,
6,Fri Nov 12 1999,,,Box Score,@,Charlotte Hornets,L,,92,96,1,5,L 2,
7,Mon Nov 15 1999,,,Box Score,,Seattle SuperSonics,L,,92,100,1,6,L 3,
8,Wed Nov 17 1999,,,Box Score,@,Detroit Pistons,L,,107,109,1,7,L 4,
9,Fri Nov 19 1999,,,Box Score,@,Boston Celtics,L,,96,109,1,8,L 5,
10,Sat Nov 20 1999,,,Box Score,,Philadelphia 76ers,L,,96,100,1,9,L 6,
11,Tue Nov 23 1999,,,Box Score,@,Sacramento Kings,L,,92,105,1,10,L 7,
12,Wed Nov 24 1999,,,Box Score,@,Golden State Warriors,W,,92,84,2,10,W 1,
13,Fri Nov 26 1999,,,Box Score,@,Los Angeles Lakers,L,,80,103,2,11,L 1,
14,Sat Nov 27 1999,,,Box Score,@,Phoenix Suns,L,,90,129,2,12,L 2,
15,Tue Nov 30 1999,,,Box Score,,Washington Wizards,L,,78,85,2,13,L 3,
16,Thu Dec 2 1999,,,Box Score,,San Antonio Spurs,L,,94,96,2,14,L 4,
17,Sat Dec 4 1999,,,Box Score,,New York Knicks,L,,82,92,2,15,L 5,
18,Mon Dec 6 1999,,,Box Score,,Sacramento Kings,W,,109,95,3,15,W 1,
19,Wed Dec 8 1999,,,Box Score,,Milwaukee Bucks,W,,107,90,4,15,W 2,
20,Fri Dec 10 1999,,,Box Score,@,Chicago Bulls,L,,69,71,4,16,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 11 1999,,,Box Score,,Houston Rockets,W,,106,94,5,16,W 1,
22,Wed Dec 15 1999,,,Box Score,,Cleveland Cavaliers,W,,111,101,6,16,W 2,
23,Thu Dec 16 1999,,,Box Score,@,Washington Wizards,L,,104,108,6,17,L 1,
24,Sat Dec 18 1999,,,Box Score,@,Cleveland Cavaliers,W,,98,74,7,17,W 1,
25,Sun Dec 19 1999,,,Box Score,,Atlanta Hawks,W,,96,88,8,17,W 2,
26,Tue Dec 21 1999,,,Box Score,@,Toronto Raptors,L,,87,116,8,18,L 1,
27,Thu Dec 23 1999,,,Box Score,,Philadelphia 76ers,W,,99,94,9,18,W 1,
28,Sun Dec 26 1999,,,Box Score,,Chicago Bulls,W,,103,76,10,18,W 2,
