
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 7 1992,,,Box Score,,Detroit Pistons,L,,87,89,0,1,L 1,
2,Mon Nov 9 1992,,,Box Score,@,Chicago Bulls,L,,97,102,0,2,L 2,
3,Wed Nov 11 1992,,,Box Score,,Philadelphia 76ers,W,,120,114,1,2,W 1,
4,Fri Nov 13 1992,,,Box Score,,Charlotte Hornets,W,,110,109,2,2,W 2,
5,Sat Nov 14 1992,,,Box Score,@,Detroit Pistons,W,,104,100,3,2,W 3,
6,Tue Nov 17 1992,,,Box Score,,Denver Nuggets,W,,128,98,4,2,W 4,
7,Fri Nov 20 1992,,,Box Score,,Utah Jazz,L,,95,97,4,3,L 1,
8,Sat Nov 21 1992,,,Box Score,@,Milwaukee Bucks,L,,95,105,4,4,L 2,
9,Tue Nov 24 1992,,,Box Score,,Miami Heat,W,,114,82,5,4,W 1,
10,Wed Nov 25 1992,,,Box Score,@,Miami Heat,L,,93,110,5,5,L 1,
11,Fri Nov 27 1992,,,Box Score,,Orlando Magic,L,,116,130,5,6,L 2,
12,Sat Nov 28 1992,,,Box Score,@,Charlotte Hornets,W,,134,122,6,6,W 1,
13,Tue Dec 1 1992,,,Box Score,@,Atlanta Hawks,L,,107,119,6,7,L 1,
14,Wed Dec 2 1992,,,Box Score,,Portland Trail Blazers,L,,103,112,6,8,L 2,
15,Fri Dec 4 1992,,,Box Score,,Atlanta Hawks,W,,122,106,7,8,W 1,
16,Sat Dec 5 1992,,,Box Score,@,Washington Bullets,W,,111,109,8,8,W 2,
17,Tue Dec 8 1992,,,Box Score,@,Golden State Warriors,W,,125,115,9,8,W 3,
18,Thu Dec 10 1992,,,Box Score,@,Sacramento Kings,W,,106,99,10,8,W 4,
19,Fri Dec 11 1992,,,Box Score,@,Portland Trail Blazers,W,2OT,134,124,11,8,W 5,
20,Sun Dec 13 1992,,,Box Score,@,Los Angeles Clippers,L,,101,112,11,9,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 16 1992,,,Box Score,,Boston Celtics,W,,114,91,12,9,W 1,
22,Fri Dec 18 1992,,,Box Score,@,Detroit Pistons,L,,106,122,12,10,L 1,
23,Sat Dec 19 1992,,,Box Score,,New Jersey Nets,W,,124,110,13,10,W 1,
24,Mon Dec 21 1992,,,Box Score,@,Philadelphia 76ers,L,,101,113,13,11,L 1,
25,Wed Dec 23 1992,,,Box Score,@,Cleveland Cavaliers,L,,104,118,13,12,L 2,
26,Sat Dec 26 1992,,,Box Score,,Chicago Bulls,L,,84,95,13,13,L 3,
27,Tue Dec 29 1992,,,Box Score,@,New York Knicks,L,,91,97,13,14,L 4,
28,Wed Dec 30 1992,,,Box Score,,New York Knicks,L,,90,94,13,15,L 5,
29,Sat Jan 2 1993,,,Box Score,@,Chicago Bulls,L,,100,109,13,16,L 6,
30,Tue Jan 5 1993,,,Box Score,,Los Angeles Clippers,W,,114,106,14,16,W 1,
31,Wed Jan 6 1993,,,Box Score,@,Boston Celtics,L,,94,103,14,17,L 1,
32,Sat Jan 9 1993,,,Box Score,@,Orlando Magic,W,,104,88,15,17,W 1,
33,Tue Jan 12 1993,,,Box Score,,Philadelphia 76ers,W,,112,93,16,17,W 2,
34,Fri Jan 15 1993,,,Box Score,,Cleveland Cavaliers,L,,120,132,16,18,L 1,
35,Sat Jan 16 1993,,,Box Score,,Golden State Warriors,W,,117,116,17,18,W 1,
36,Mon Jan 18 1993,,,Box Score,@,New Jersey Nets,L,,97,100,17,19,L 1,
37,Tue Jan 19 1993,,,Box Score,,Washington Bullets,W,,116,96,18,19,W 1,
38,Thu Jan 21 1993,,,Box Score,,Milwaukee Bucks,L,,108,110,18,20,L 1,
39,Sat Jan 23 1993,,,Box Score,,Houston Rockets,L,,100,113,18,21,L 2,
