
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 30 2001,7:30p EST,,Box Score,@,New Jersey Nets,L,,97,103,0,1,L 1,
2,Wed Oct 31 2001,7:30p EST,,Box Score,@,Chicago Bulls,W,,98,73,1,1,W 1,
3,Fri Nov 2 2001,7:00p EST,,Box Score,,Orlando Magic,W,,117,107,2,1,W 2,
4,Sun Nov 4 2001,5:30p EST,,Box Score,@,Toronto Raptors,L,,100,113,2,2,L 1,
5,Tue Nov 6 2001,7:00p EST,,Box Score,@,Philadelphia 76ers,W,,87,77,3,2,W 1,
6,Wed Nov 7 2001,8:00p EST,,Box Score,,Sacramento Kings,W,,116,104,4,2,W 2,
7,Fri Nov 9 2001,7:00p EST,,Box Score,,New York Knicks,W,,103,95,5,2,W 3,
8,Sat Nov 10 2001,8:00p EST,,Box Score,,Portland Trail Blazers,W,,105,96,6,2,W 4,
9,Tue Nov 13 2001,7:00p EST,,Box Score,,New Jersey Nets,L,,82,91,6,3,L 1,
10,Wed Nov 14 2001,7:00p EST,,Box Score,@,Boston Celtics,L,,93,101,6,4,L 2,
11,Fri Nov 16 2001,7:00p EST,,Box Score,,Minnesota Timberwolves,L,2OT,113,120,6,5,L 3,
12,Sat Nov 17 2001,7:30p EST,,Box Score,@,Detroit Pistons,L,,98,104,6,6,L 4,
13,Tue Nov 20 2001,7:00p EST,,Box Score,,Atlanta Hawks,W,,106,102,7,6,W 1,
14,Thu Nov 22 2001,8:00p EST,,Box Score,,Washington Wizards,W,,110,103,8,6,W 2,
15,Fri Nov 23 2001,8:00p EST,,Box Score,,San Antonio Spurs,L,,79,97,8,7,L 1,
16,Sun Nov 25 2001,4:00p EST,,Box Score,@,Seattle SuperSonics,L,,88,99,8,8,L 2,
17,Tue Nov 27 2001,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,90,96,8,9,L 3,
18,Wed Nov 28 2001,7:00p EST,,Box Score,@,Denver Nuggets,W,,99,85,9,9,W 1,
19,Sat Dec 1 2001,7:00p EST,,Box Score,@,Utah Jazz,W,,100,97,10,9,W 2,
20,Sun Dec 2 2001,6:00p EST,,Box Score,@,Los Angeles Clippers,L,,72,103,10,10,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 4 2001,7:00p EST,,Box Score,,Denver Nuggets,W,,104,96,11,10,W 1,
22,Fri Dec 7 2001,7:00p EST,,Box Score,,Chicago Bulls,W,,98,83,12,10,W 2,
23,Sat Dec 8 2001,7:30p EST,,Box Score,@,New York Knicks,L,,99,101,12,11,L 1,
24,Thu Dec 13 2001,7:00p EST,,Box Score,,Houston Rockets,W,OT,108,106,13,11,W 1,
25,Sat Dec 15 2001,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,95,115,13,12,L 1,
26,Tue Dec 18 2001,7:30p EST,,Box Score,@,Atlanta Hawks,W,,103,100,14,12,W 1,
27,Wed Dec 19 2001,8:00p EST,,Box Score,,Toronto Raptors,L,,90,102,14,13,L 1,
28,Fri Dec 21 2001,7:00p EST,,Box Score,,New Jersey Nets,W,,100,94,15,13,W 1,
29,Sat Dec 22 2001,7:30p EST,,Box Score,@,Cleveland Cavaliers,W,,109,103,16,13,W 2,
30,Wed Dec 26 2001,8:00p EST,,Box Score,@,Orlando Magic,W,,89,82,17,13,W 3,
31,Thu Dec 27 2001,7:00p EST,,Box Score,,Washington Wizards,W,,108,81,18,13,W 4,
32,Sat Dec 29 2001,7:30p EST,,Box Score,@,New Jersey Nets,L,OT,93,98,18,14,L 1,
33,Mon Dec 31 2001,7:00p EST,,Box Score,,Miami Heat,L,,87,89,18,15,L 2,
34,Fri Jan 4 2002,7:30p EST,,Box Score,@,San Antonio Spurs,W,,92,82,19,15,W 1,
35,Sat Jan 5 2002,7:30p EST,,Box Score,@,Houston Rockets,W,,81,79,20,15,W 2,
36,Wed Jan 9 2002,7:00p EST,,Box Score,,Los Angeles Lakers,L,,90,109,20,16,L 1,
37,Fri Jan 11 2002,7:00p EST,,Box Score,,Chicago Bulls,W,,97,90,21,16,W 1,
38,Sat Jan 12 2002,7:30p EST,,Box Score,@,Dallas Mavericks,L,,102,111,21,17,L 1,
39,Tue Jan 15 2002,7:00p EST,,Box Score,,Milwaukee Bucks,L,,102,106,21,18,L 2,
40,Wed Jan 16 2002,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,100,105,21,19,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 18 2002,7:00p EST,,Box Score,,Detroit Pistons,L,,93,96,21,20,L 4,
42,Sat Jan 19 2002,9:00p EST,,Box Score,@,Miami Heat,L,,88,100,21,21,L 5,
43,Mon Jan 21 2002,2:30p EST,,Box Score,@,Chicago Bulls,W,,93,81,22,21,W 1,
44,Wed Jan 23 2002,7:00p EST,,Box Score,@,Boston Celtics,L,,94,98,22,22,L 1,
45,Fri Jan 25 2002,7:00p EST,,Box Score,,Charlotte Hornets,W,,90,81,23,22,W 1,
46,Sat Jan 26 2002,8:00p EST,,Box Score,,Seattle SuperSonics,L,,86,95,23,23,L 1,
47,Wed Jan 30 2002,7:00p EST,,Box Score,,Memphis Grizzlies,W,,83,82,24,23,W 1,
48,Fri Feb 1 2002,7:00p EST,,Box Score,,New York Knicks,W,,92,87,25,23,W 2,
49,Sun Feb 3 2002,12:00p EST,,Box Score,@,Washington Wizards,L,,89,109,25,24,L 1,
50,Tue Feb 5 2002,8:00p EST,,Box Score,,Dallas Mavericks,L,2OT,140,141,25,25,L 2,
51,Tue Feb 12 2002,7:00p EST,,Box Score,,Utah Jazz,L,,82,98,25,26,L 3,
52,Fri Feb 15 2002,7:30p EST,,Box Score,@,Charlotte Hornets,L,,106,116,25,27,L 4,
53,Sun Feb 17 2002,2:00p EST,,Box Score,,Philadelphia 76ers,W,,86,76,26,27,W 1,
54,Fri Feb 22 2002,7:00p EST,,Box Score,,Cleveland Cavaliers,L,,93,103,26,28,L 1,
