
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 4 1994,,,Box Score,@,Atlanta Hawks,W,,94,92,1,0,W 1,
2,Sat Nov 5 1994,,,Box Score,,Boston Celtics,W,,112,103,2,0,W 2,
3,Wed Nov 9 1994,,,Box Score,,Houston Rockets,L,,104,109,2,1,L 1,
4,Thu Nov 10 1994,,,Box Score,@,Detroit Pistons,L,,110,112,2,2,L 2,
5,Sat Nov 12 1994,,,Box Score,@,Cleveland Cavaliers,W,,93,86,3,2,W 1,
6,Tue Nov 15 1994,,,Box Score,@,Milwaukee Bucks,L,,81,82,3,3,L 1,
7,Fri Nov 18 1994,,,Box Score,,Seattle SuperSonics,W,,94,87,4,3,W 1,
8,Sat Nov 19 1994,,,Box Score,@,Charlotte Hornets,W,,102,89,5,3,W 2,
9,Thu Nov 24 1994,,,Box Score,,Golden State Warriors,W,,123,96,6,3,W 3,
10,Fri Nov 25 1994,,,Box Score,,Milwaukee Bucks,W,,111,106,7,3,W 4,
11,Sun Nov 27 1994,,,Box Score,@,Portland Trail Blazers,L,,89,99,7,4,L 1,
12,Mon Nov 28 1994,,,Box Score,@,Seattle SuperSonics,L,,99,118,7,5,L 2,
13,Thu Dec 1 1994,,,Box Score,@,Los Angeles Clippers,W,,93,84,8,5,W 1,
14,Sat Dec 3 1994,,,Box Score,@,Golden State Warriors,W,,118,107,9,5,W 2,
15,Tue Dec 6 1994,,,Box Score,,Detroit Pistons,W,,90,83,10,5,W 3,
16,Fri Dec 9 1994,,,Box Score,@,Philadelphia 76ers,W,,94,88,11,5,W 4,
17,Sat Dec 10 1994,,,Box Score,,Miami Heat,W,,117,103,12,5,W 5,
18,Tue Dec 13 1994,,,Box Score,@,Cleveland Cavaliers,L,,83,90,12,6,L 1,
19,Wed Dec 14 1994,,,Box Score,,Atlanta Hawks,W,,81,79,13,6,W 1,
20,Fri Dec 16 1994,,,Box Score,,Charlotte Hornets,W,,93,91,14,6,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 20 1994,,,Box Score,@,Charlotte Hornets,L,,95,99,14,7,L 1,
22,Wed Dec 21 1994,,,Box Score,,Chicago Bulls,W,,107,99,15,7,W 1,
23,Fri Dec 23 1994,,,Box Score,@,Chicago Bulls,L,,92,116,15,8,L 1,
24,Tue Dec 27 1994,,,Box Score,@,Denver Nuggets,W,,95,91,16,8,W 1,
