
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,,Dallas Mavericks,L,,97,103,0,1,L 1,
2,Sat Nov 4 1995,,,Box Score,@,Denver Nuggets,W,,116,108,1,1,W 1,
3,Wed Nov 8 1995,,,Box Score,,Vancouver Grizzlies,W,,111,62,2,1,W 2,
4,Fri Nov 10 1995,,,Box Score,,Milwaukee Bucks,W,,104,90,3,1,W 3,
5,Sun Nov 12 1995,,,Box Score,@,Cleveland Cavaliers,W,,84,81,4,1,W 4,
6,Tue Nov 14 1995,,,Box Score,@,Milwaukee Bucks,L,,84,98,4,2,L 1,
7,Wed Nov 15 1995,,,Box Score,@,Minnesota Timberwolves,W,,105,96,5,2,W 1,
8,Sat Nov 18 1995,,,Box Score,,Charlotte Hornets,W,,109,107,6,2,W 2,
9,Wed Nov 22 1995,,,Box Score,,Chicago Bulls,L,,94,103,6,3,L 1,
10,Fri Nov 24 1995,,,Box Score,@,Seattle SuperSonics,L,,100,112,6,4,L 2,
11,Sat Nov 25 1995,,,Box Score,@,Los Angeles Clippers,W,,100,91,7,4,W 1,
12,Wed Nov 29 1995,,,Box Score,,Los Angeles Clippers,W,,105,86,8,4,W 2,
13,Sat Dec 2 1995,,,Box Score,,Phoenix Suns,W,,101,93,9,4,W 3,
14,Tue Dec 5 1995,,,Box Score,,Los Angeles Lakers,W,,117,89,10,4,W 4,
15,Thu Dec 7 1995,,,Box Score,@,Atlanta Hawks,W,,104,102,11,4,W 5,
16,Fri Dec 8 1995,,,Box Score,@,Chicago Bulls,L,,87,106,11,5,L 1,
17,Sun Dec 10 1995,,,Box Score,@,New York Knicks,L,2OT,112,118,11,6,L 2,
18,Wed Dec 13 1995,,,Box Score,,Seattle SuperSonics,L,,83,88,11,7,L 3,
19,Thu Dec 14 1995,,,Box Score,@,Dallas Mavericks,W,,126,111,12,7,W 1,
20,Sat Dec 16 1995,,,Box Score,,Sacramento Kings,W,,122,106,13,7,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 19 1995,,,Box Score,,Portland Trail Blazers,W,,111,103,14,7,W 3,
22,Thu Dec 21 1995,,,Box Score,,Denver Nuggets,W,,114,96,15,7,W 4,
23,Sat Dec 23 1995,,,Box Score,,Houston Rockets,W,,110,95,16,7,W 5,
24,Mon Dec 25 1995,,,Box Score,@,Phoenix Suns,W,,105,100,17,7,W 6,
25,Tue Dec 26 1995,,,Box Score,@,Sacramento Kings,L,,98,115,17,8,L 1,
26,Thu Dec 28 1995,,,Box Score,@,Los Angeles Lakers,W,,107,99,18,8,W 1,
27,Sat Dec 30 1995,,,Box Score,,Minnesota Timberwolves,W,,122,84,19,8,W 2,
28,Wed Jan 3 1996,,,Box Score,,Utah Jazz,W,,111,97,20,8,W 3,
29,Fri Jan 5 1996,,,Box Score,,Indiana Pacers,L,,92,105,20,9,L 1,
30,Tue Jan 9 1996,,,Box Score,@,Houston Rockets,W,,88,82,21,9,W 1,
31,Wed Jan 10 1996,,,Box Score,,Cleveland Cavaliers,W,,92,86,22,9,W 2,
32,Fri Jan 12 1996,,,Box Score,@,Utah Jazz,W,,101,94,23,9,W 3,
33,Sat Jan 13 1996,,,Box Score,,Orlando Magic,W,,106,105,24,9,W 4,
34,Tue Jan 16 1996,,,Box Score,,Boston Celtics,W,,121,97,25,9,W 5,
35,Thu Jan 18 1996,,,Box Score,@,Detroit Pistons,L,,98,100,25,10,L 1,
36,Fri Jan 19 1996,,,Box Score,@,Minnesota Timberwolves,L,,92,100,25,11,L 2,
37,Sun Jan 21 1996,,,Box Score,@,Philadelphia 76ers,W,,118,88,26,11,W 1,
38,Mon Jan 22 1996,,,Box Score,@,Miami Heat,L,,89,96,26,12,L 1,
39,Wed Jan 24 1996,,,Box Score,,Detroit Pistons,L,,84,85,26,13,L 2,
40,Fri Jan 26 1996,,,Box Score,,Portland Trail Blazers,W,,87,83,27,13,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 31 1996,,,Box Score,,Los Angeles Clippers,W,,115,106,28,13,W 2,
42,Fri Feb 2 1996,,,Box Score,,Minnesota Timberwolves,W,,101,90,29,13,W 3,
43,Sun Feb 4 1996,,,Box Score,@,Orlando Magic,L,OT,109,122,29,14,L 1,
