
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 4 1994,,,Box Score,,Golden State Warriors,L,,118,123,0,1,L 1,
2,Mon Nov 7 1994,,,Box Score,,New Jersey Nets,W,,105,96,1,1,W 1,
3,Wed Nov 9 1994,,,Box Score,,Utah Jazz,W,,109,101,2,1,W 2,
4,Sat Nov 12 1994,,,Box Score,,New York Knicks,W,,101,82,3,1,W 3,
5,Tue Nov 15 1994,,,Box Score,@,Denver Nuggets,L,,99,112,3,2,L 1,
6,Wed Nov 16 1994,,,Box Score,,Chicago Bulls,L,,92,94,3,3,L 2,
7,Sat Nov 19 1994,,,Box Score,@,Minnesota Timberwolves,W,,109,101,4,3,W 1,
8,Mon Nov 21 1994,,,Box Score,@,New York Knicks,L,,88,92,4,4,L 1,
9,Wed Nov 23 1994,,,Box Score,,Portland Trail Blazers,W,,110,105,5,4,W 1,
10,Fri Nov 25 1994,,,Box Score,,Seattle SuperSonics,L,,94,114,5,5,L 1,
11,Sat Nov 26 1994,,,Box Score,@,Phoenix Suns,L,,108,111,5,6,L 2,
12,Mon Nov 28 1994,,,Box Score,,Minnesota Timberwolves,W,,92,88,6,6,W 1,
13,Wed Nov 30 1994,,,Box Score,@,Seattle SuperSonics,L,,100,109,6,7,L 1,
14,Fri Dec 2 1994,,,Box Score,@,Portland Trail Blazers,W,,95,91,7,7,W 1,
15,Tue Dec 6 1994,,,Box Score,,Dallas Mavericks,L,OT,121,124,7,8,L 1,
16,Thu Dec 8 1994,,,Box Score,,Utah Jazz,L,2OT,114,117,7,9,L 2,
17,Sat Dec 10 1994,,,Box Score,@,Houston Rockets,W,,108,96,8,9,W 1,
18,Mon Dec 12 1994,,,Box Score,,Washington Bullets,W,,122,101,9,9,W 2,
19,Wed Dec 14 1994,,,Box Score,,Boston Celtics,W,,122,110,10,9,W 3,
20,Sat Dec 17 1994,,,Box Score,,Los Angeles Lakers,W,,116,102,11,9,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 21 1994,,,Box Score,@,Denver Nuggets,W,,111,97,12,9,W 5,
22,Fri Dec 23 1994,,,Box Score,,Houston Rockets,W,,98,96,13,9,W 6,
23,Tue Dec 27 1994,,,Box Score,,Charlotte Hornets,W,,119,108,14,9,W 7,
24,Thu Dec 29 1994,,,Box Score,@,Atlanta Hawks,L,OT,121,127,14,10,L 1,
25,Fri Dec 30 1994,,,Box Score,@,Washington Bullets,W,,115,101,15,10,W 1,
26,Tue Jan 3 1995,,,Box Score,@,Golden State Warriors,W,,91,86,16,10,W 2,
27,Thu Jan 5 1995,,,Box Score,@,Utah Jazz,W,,104,103,17,10,W 3,
28,Sat Jan 7 1995,,,Box Score,@,Los Angeles Clippers,W,,103,88,18,10,W 4,
29,Tue Jan 10 1995,,,Box Score,,Los Angeles Clippers,W,,108,97,19,10,W 5,
30,Thu Jan 12 1995,,,Box Score,,Miami Heat,W,,113,108,20,10,W 6,
31,Fri Jan 13 1995,,,Box Score,@,Houston Rockets,L,,100,103,20,11,L 1,
32,Sun Jan 15 1995,,,Box Score,,Dallas Mavericks,L,,103,108,20,12,L 2,
33,Tue Jan 17 1995,,,Box Score,@,Boston Celtics,W,,101,92,21,12,W 1,
34,Wed Jan 18 1995,,,Box Score,@,Charlotte Hornets,L,,110,111,21,13,L 1,
35,Fri Jan 20 1995,,,Box Score,@,Miami Heat,W,OT,115,114,22,13,W 1,
36,Sun Jan 22 1995,,,Box Score,@,Indiana Pacers,L,,93,98,22,14,L 1,
37,Tue Jan 24 1995,,,Box Score,@,Chicago Bulls,W,OT,104,102,23,14,W 1,
38,Thu Jan 26 1995,,,Box Score,,Houston Rockets,W,,103,100,24,14,W 2,
39,Sat Jan 28 1995,,,Box Score,,Denver Nuggets,W,,103,77,25,14,W 3,
40,Tue Jan 31 1995,,,Box Score,@,Sacramento Kings,W,,97,96,26,14,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Feb 1 1995,,,Box Score,@,Portland Trail Blazers,W,,111,107,27,14,W 5,
42,Fri Feb 3 1995,,,Box Score,@,Dallas Mavericks,W,,114,103,28,14,W 6,
