
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 5 1993,,,Box Score,,Golden State Warriors,W,,91,85,1,0,W 1,
2,Sun Nov 7 1993,,,Box Score,,New Jersey Nets,L,,73,99,1,1,L 1,
3,Tue Nov 9 1993,,,Box Score,,Minnesota Timberwolves,W,,110,95,2,1,W 1,
4,Wed Nov 10 1993,,,Box Score,@,Phoenix Suns,L,,93,101,2,2,L 1,
5,Fri Nov 12 1993,,,Box Score,@,Sacramento Kings,L,,91,93,2,3,L 2,
6,Sat Nov 13 1993,,,Box Score,@,Los Angeles Clippers,L,,90,92,2,4,L 3,
7,Tue Nov 16 1993,,,Box Score,@,Denver Nuggets,W,,86,74,3,4,W 1,
8,Wed Nov 17 1993,,,Box Score,,New York Knicks,W,,95,90,4,4,W 2,
9,Fri Nov 19 1993,,,Box Score,@,Detroit Pistons,L,,86,95,4,5,L 1,
10,Sat Nov 20 1993,,,Box Score,@,Milwaukee Bucks,W,,101,97,5,5,W 1,
11,Mon Nov 22 1993,,,Box Score,,Los Angeles Clippers,W,,110,98,6,5,W 2,
12,Wed Nov 24 1993,,,Box Score,,Chicago Bulls,W,,109,84,7,5,W 3,
13,Sat Nov 27 1993,,,Box Score,,Dallas Mavericks,W,,104,80,8,5,W 4,
14,Mon Nov 29 1993,,,Box Score,,Milwaukee Bucks,W,,102,95,9,5,W 5,
15,Wed Dec 1 1993,,,Box Score,@,Charlotte Hornets,W,,92,88,10,5,W 6,
16,Fri Dec 3 1993,,,Box Score,@,Orlando Magic,W,,94,84,11,5,W 7,
17,Sat Dec 4 1993,,,Box Score,@,Philadelphia 76ers,W,,90,82,12,5,W 8,
18,Wed Dec 8 1993,,,Box Score,,Seattle SuperSonics,L,OT,107,109,12,6,L 1,
19,Thu Dec 9 1993,,,Box Score,@,Atlanta Hawks,L,,95,105,12,7,L 2,
20,Sat Dec 11 1993,,,Box Score,,Denver Nuggets,W,,105,100,13,7,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 13 1993,,,Box Score,@,Utah Jazz,L,,87,102,13,8,L 1,
22,Wed Dec 15 1993,,,Box Score,,Portland Trail Blazers,W,,111,91,14,8,W 1,
23,Thu Dec 16 1993,,,Box Score,@,Dallas Mavericks,W,,103,89,15,8,W 2,
24,Sat Dec 18 1993,,,Box Score,@,Chicago Bulls,L,,90,102,15,9,L 1,
25,Tue Dec 21 1993,,,Box Score,,Houston Rockets,L,,88,90,15,10,L 2,
26,Thu Dec 23 1993,,,Box Score,,Utah Jazz,L,,88,96,15,11,L 3,
27,Sun Dec 26 1993,,,Box Score,,Boston Celtics,W,,99,85,16,11,W 1,
28,Tue Dec 28 1993,,,Box Score,@,Miami Heat,W,,84,76,17,11,W 2,
29,Thu Dec 30 1993,,,Box Score,@,Indiana Pacers,W,,107,82,18,11,W 3,
30,Sun Jan 2 1994,,,Box Score,,Los Angeles Lakers,W,,94,92,19,11,W 4,
31,Tue Jan 4 1994,,,Box Score,,Philadelphia 76ers,W,,107,84,20,11,W 5,
32,Thu Jan 6 1994,,,Box Score,@,Golden State Warriors,L,,98,102,20,12,L 1,
33,Fri Jan 7 1994,,,Box Score,@,Denver Nuggets,W,,84,76,21,12,W 1,
34,Sun Jan 9 1994,,,Box Score,@,Los Angeles Lakers,W,,95,89,22,12,W 2,
35,Tue Jan 11 1994,,,Box Score,,Minnesota Timberwolves,W,,108,98,23,12,W 3,
36,Thu Jan 13 1994,,,Box Score,,Phoenix Suns,W,,107,88,24,12,W 4,
37,Sat Jan 15 1994,,,Box Score,@,Dallas Mavericks,W,,104,87,25,12,W 5,
