
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 3 1990,,,Box Score,,Los Angeles Lakers,W,,110,99,1,0,W 1,
2,Wed Nov 7 1990,,,Box Score,,Denver Nuggets,W,,161,153,2,0,W 2,
3,Thu Nov 8 1990,,,Box Score,@,Utah Jazz,L,,94,103,2,1,L 1,
4,Sat Nov 10 1990,,,Box Score,,Houston Rockets,W,,111,110,3,1,W 1,
5,Tue Nov 13 1990,,,Box Score,@,Golden State Warriors,L,,124,128,3,2,L 1,
6,Thu Nov 15 1990,,,Box Score,@,Sacramento Kings,W,,122,93,4,2,W 1,
7,Sat Nov 17 1990,,,Box Score,,Phoenix Suns,W,,128,114,5,2,W 2,
8,Wed Nov 21 1990,,,Box Score,,Minnesota Timberwolves,W,,114,100,6,2,W 3,
9,Fri Nov 23 1990,,,Box Score,@,Dallas Mavericks,W,,107,104,7,2,W 4,
10,Sun Nov 25 1990,,,Box Score,@,Portland Trail Blazers,L,,103,117,7,3,L 1,
11,Tue Nov 27 1990,,,Box Score,@,Seattle SuperSonics,W,,124,111,8,3,W 1,
12,Wed Nov 28 1990,,,Box Score,@,Los Angeles Lakers,L,,80,97,8,4,L 1,
13,Sat Dec 1 1990,,,Box Score,,Dallas Mavericks,W,,109,97,9,4,W 1,
14,Wed Dec 5 1990,,,Box Score,,Atlanta Hawks,L,,108,110,9,5,L 1,
15,Sat Dec 8 1990,,,Box Score,,Boston Celtics,W,,102,96,10,5,W 1,
16,Tue Dec 11 1990,,,Box Score,@,Detroit Pistons,W,,95,86,11,5,W 2,
17,Wed Dec 12 1990,,,Box Score,@,Charlotte Hornets,W,,92,81,12,5,W 3,
18,Fri Dec 14 1990,,,Box Score,@,Cleveland Cavaliers,W,OT,116,106,13,5,W 4,
19,Sat Dec 15 1990,,,Box Score,@,Minnesota Timberwolves,W,,90,74,14,5,W 5,
20,Tue Dec 18 1990,,,Box Score,@,Houston Rockets,W,,96,95,15,5,W 6,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 19 1990,,,Box Score,,Denver Nuggets,W,,144,109,16,5,W 7,
22,Fri Dec 21 1990,,,Box Score,@,Phoenix Suns,W,OT,132,128,17,5,W 8,
23,Sat Dec 22 1990,,,Box Score,,Milwaukee Bucks,L,,98,114,17,6,L 1,
24,Wed Dec 26 1990,,,Box Score,,Miami Heat,W,,111,97,18,6,W 1,
25,Fri Dec 28 1990,,,Box Score,,Sacramento Kings,W,,104,88,19,6,W 2,
26,Wed Jan 2 1991,,,Box Score,@,Indiana Pacers,L,,109,121,19,7,L 1,
27,Fri Jan 4 1991,,,Box Score,@,New Jersey Nets,W,,93,89,20,7,W 1,
28,Sat Jan 5 1991,,,Box Score,@,Orlando Magic,W,,107,90,21,7,W 2,
29,Mon Jan 7 1991,,,Box Score,@,Philadelphia 76ers,W,OT,111,102,22,7,W 3,
30,Tue Jan 8 1991,,,Box Score,@,Atlanta Hawks,L,,98,109,22,8,L 1,
31,Thu Jan 10 1991,,,Box Score,,Orlando Magic,W,,117,111,23,8,W 1,
32,Sat Jan 12 1991,,,Box Score,,Utah Jazz,W,,112,92,24,8,W 2,
33,Tue Jan 15 1991,,,Box Score,@,Utah Jazz,L,,102,124,24,9,L 1,
34,Wed Jan 16 1991,,,Box Score,,Dallas Mavericks,W,,100,94,25,9,W 1,
35,Fri Jan 18 1991,,,Box Score,,Charlotte Hornets,L,,110,117,25,10,L 1,
36,Sat Jan 19 1991,,,Box Score,@,Denver Nuggets,W,,117,108,26,10,W 1,
37,Tue Jan 22 1991,,,Box Score,,Los Angeles Clippers,W,,106,100,27,10,W 2,
38,Thu Jan 24 1991,,,Box Score,,Cleveland Cavaliers,W,,111,103,28,10,W 3,
39,Sat Jan 26 1991,,,Box Score,,Minnesota Timberwolves,W,,112,105,29,10,W 4,
40,Mon Jan 28 1991,,,Box Score,,Seattle SuperSonics,W,,119,107,30,10,W 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Jan 29 1991,,,Box Score,@,Houston Rockets,L,,89,91,30,11,L 1,
42,Thu Jan 31 1991,,,Box Score,,Chicago Bulls,W,,106,102,31,11,W 1,
43,Sat Feb 2 1991,,,Box Score,,Houston Rockets,L,OT,94,100,31,12,L 1,
44,Tue Feb 5 1991,,,Box Score,,Golden State Warriors,L,,106,112,31,13,L 2,
45,Thu Feb 7 1991,,,Box Score,,Indiana Pacers,W,,118,108,32,13,W 1,
46,Tue Feb 12 1991,,,Box Score,,Washington Bullets,W,,102,92,33,13,W 2,
47,Thu Feb 14 1991,,,Box Score,,Phoenix Suns,L,,97,106,33,14,L 1,
48,Sat Feb 16 1991,,,Box Score,@,Dallas Mavericks,L,,94,96,33,15,L 2,
49,Mon Feb 18 1991,,,Box Score,@,Utah Jazz,L,,81,104,33,16,L 3,
50,Fri Feb 22 1991,,,Box Score,@,Los Angeles Clippers,L,,101,107,33,17,L 4,
51,Sun Feb 24 1991,,,Box Score,@,Portland Trail Blazers,W,,95,88,34,17,W 1,
52,Tue Feb 26 1991,,,Box Score,,Portland Trail Blazers,W,OT,102,101,35,17,W 2,
53,Thu Feb 28 1991,,,Box Score,@,New York Knicks,L,,93,100,35,18,L 1,
54,Fri Mar 1 1991,,,Box Score,@,Boston Celtics,L,,98,108,35,19,L 2,
55,Sun Mar 3 1991,,,Box Score,@,Washington Bullets,W,,107,85,36,19,W 1,
56,Tue Mar 5 1991,,,Box Score,,Philadelphia 76ers,W,,104,99,37,19,W 2,
57,Thu Mar 7 1991,,,Box Score,,New Jersey Nets,W,,111,99,38,19,W 3,
58,Sat Mar 9 1991,,,Box Score,,Seattle SuperSonics,W,,112,99,39,19,W 4,
59,Mon Mar 11 1991,,,Box Score,,Utah Jazz,W,,105,96,40,19,W 5,
60,Wed Mar 13 1991,,,Box Score,@,Los Angeles Clippers,L,,93,97,40,20,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
