
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1991,,,Box Score,,Dallas Mavericks,W,,140,99,1,0,W 1,
2,Sun Nov 3 1991,,,Box Score,@,Seattle SuperSonics,W,,106,98,2,0,W 2,
3,Tue Nov 5 1991,,,Box Score,@,Denver Nuggets,L,,96,97,2,1,L 1,
4,Wed Nov 6 1991,,,Box Score,,Portland Trail Blazers,W,,119,93,3,1,W 1,
5,Fri Nov 8 1991,,,Box Score,,Cleveland Cavaliers,W,OT,107,101,4,1,W 2,
6,Wed Nov 13 1991,,,Box Score,,Los Angeles Clippers,W,,107,93,5,1,W 3,
7,Sat Nov 16 1991,,,Box Score,,New York Knicks,W,,106,89,6,1,W 4,
8,Wed Nov 20 1991,,,Box Score,,Minnesota Timberwolves,W,,113,106,7,1,W 5,
9,Fri Nov 22 1991,,,Box Score,@,Los Angeles Lakers,L,,96,98,7,2,L 1,
10,Sun Nov 24 1991,,,Box Score,@,Portland Trail Blazers,L,,111,116,7,3,L 2,
11,Wed Nov 27 1991,,,Box Score,,New Jersey Nets,W,,106,100,8,3,W 1,
12,Fri Nov 29 1991,,,Box Score,@,Atlanta Hawks,W,,88,85,9,3,W 2,
13,Sat Nov 30 1991,,,Box Score,,Seattle SuperSonics,W,,119,101,10,3,W 3,
14,Tue Dec 3 1991,,,Box Score,@,Sacramento Kings,L,,94,99,10,4,L 1,
15,Wed Dec 4 1991,,,Box Score,@,Los Angeles Clippers,L,,81,92,10,5,L 2,
16,Fri Dec 6 1991,,,Box Score,,Utah Jazz,L,,92,93,10,6,L 3,
17,Sun Dec 8 1991,,,Box Score,@,Milwaukee Bucks,L,,83,102,10,7,L 4,
18,Tue Dec 10 1991,,,Box Score,@,Indiana Pacers,L,,102,109,10,8,L 5,
19,Wed Dec 11 1991,,,Box Score,@,Minnesota Timberwolves,W,,98,85,11,8,W 1,
20,Fri Dec 13 1991,,,Box Score,,Phoenix Suns,L,,107,112,11,9,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 14 1991,,,Box Score,@,Houston Rockets,W,,107,100,12,9,W 1,
22,Tue Dec 17 1991,,,Box Score,@,Dallas Mavericks,W,,98,87,13,9,W 2,
23,Wed Dec 18 1991,,,Box Score,,Washington Bullets,L,,93,96,13,10,L 1,
24,Fri Dec 20 1991,,,Box Score,@,Phoenix Suns,L,,91,116,13,11,L 2,
25,Mon Dec 23 1991,,,Box Score,,Sacramento Kings,W,,101,90,14,11,W 1,
26,Thu Dec 26 1991,,,Box Score,@,New York Knicks,W,,118,89,15,11,W 2,
27,Fri Dec 27 1991,,,Box Score,@,Cleveland Cavaliers,L,,97,103,15,12,L 1,
28,Sun Dec 29 1991,,,Box Score,@,Orlando Magic,W,,96,87,16,12,W 1,
29,Mon Dec 30 1991,,,Box Score,@,Washington Bullets,L,,84,94,16,13,L 1,
30,Sat Jan 4 1992,,,Box Score,,Houston Rockets,L,2OT,110,112,16,14,L 2,
31,Mon Jan 6 1992,,,Box Score,,Detroit Pistons,W,,100,90,17,14,W 1,
32,Wed Jan 8 1992,,,Box Score,,Los Angeles Lakers,W,,103,87,18,14,W 2,
33,Fri Jan 10 1992,,,Box Score,@,Golden State Warriors,W,,128,120,19,14,W 3,
34,Sat Jan 11 1992,,,Box Score,@,Denver Nuggets,W,,96,85,20,14,W 4,
35,Tue Jan 14 1992,,,Box Score,,Golden State Warriors,L,,123,124,20,15,L 1,
36,Thu Jan 16 1992,,,Box Score,@,Minnesota Timberwolves,W,,125,111,21,15,W 1,
37,Fri Jan 17 1992,,,Box Score,@,Chicago Bulls,L,,96,102,21,16,L 1,
38,Sun Jan 19 1992,,,Box Score,@,Boston Celtics,L,,89,98,21,17,L 2,
39,Tue Jan 21 1992,,,Box Score,,Los Angeles Clippers,W,,114,100,22,17,W 1,
40,Wed Jan 22 1992,,,Box Score,@,Utah Jazz,L,,98,100,22,18,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 24 1992,,,Box Score,,Milwaukee Bucks,W,,115,86,23,18,W 1,
42,Tue Jan 28 1992,,,Box Score,,Chicago Bulls,W,,109,104,24,18,W 2,
43,Wed Jan 29 1992,,,Box Score,@,Dallas Mavericks,W,,108,93,25,18,W 3,
44,Fri Jan 31 1992,,,Box Score,,Minnesota Timberwolves,W,,103,101,26,18,W 4,
45,Tue Feb 4 1992,,,Box Score,,Portland Trail Blazers,W,,95,88,27,18,W 5,
46,Thu Feb 6 1992,,,Box Score,,Indiana Pacers,L,,106,117,27,19,L 1,
47,Tue Feb 11 1992,,,Box Score,,Boston Celtics,W,,100,84,28,19,W 1,
48,Thu Feb 13 1992,,,Box Score,@,Golden State Warriors,L,,94,109,28,20,L 1,
49,Fri Feb 14 1992,,,Box Score,@,Seattle SuperSonics,L,,91,108,28,21,L 2,
50,Sun Feb 16 1992,,,Box Score,@,Sacramento Kings,W,,112,106,29,21,W 1,
51,Mon Feb 17 1992,,,Box Score,@,Los Angeles Clippers,L,,110,124,29,22,L 1,
52,Wed Feb 19 1992,,,Box Score,,Minnesota Timberwolves,W,,113,103,30,22,W 1,
53,Fri Feb 21 1992,,,Box Score,,Philadelphia 76ers,W,,100,90,31,22,W 2,
54,Sun Feb 23 1992,,,Box Score,@,Houston Rockets,L,,83,90,31,23,L 1,
55,Tue Feb 25 1992,,,Box Score,,Miami Heat,W,,123,101,32,23,W 1,
56,Thu Feb 27 1992,,,Box Score,,Golden State Warriors,W,,124,103,33,23,W 2,
57,Sat Feb 29 1992,,,Box Score,,Denver Nuggets,W,,115,112,34,23,W 3,
58,Tue Mar 3 1992,,,Box Score,@,Minnesota Timberwolves,W,,103,102,35,23,W 4,
59,Wed Mar 4 1992,,,Box Score,@,Utah Jazz,L,,93,102,35,24,L 1,
60,Sat Mar 7 1992,,,Box Score,,Phoenix Suns,W,,122,109,36,24,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 8 1992,,,Box Score,@,Dallas Mavericks,W,,93,81,37,24,W 2,
62,Tue Mar 10 1992,,,Box Score,,Atlanta Hawks,W,,103,92,38,24,W 3,
63,Thu Mar 12 1992,,,Box Score,,Houston Rockets,W,,104,98,39,24,W 4,
64,Sat Mar 14 1992,,,Box Score,,Utah Jazz,W,,113,106,40,24,W 5,
65,Mon Mar 16 1992,,,Box Score,,Charlotte Hornets,L,,112,117,40,25,L 1,
66,Wed Mar 18 1992,,,Box Score,,Sacramento Kings,W,,118,89,41,25,W 1,
67,Sat Mar 21 1992,,,Box Score,,Seattle SuperSonics,W,,101,96,42,25,W 2,
68,Mon Mar 23 1992,,,Box Score,@,Philadelphia 76ers,L,,92,105,42,26,L 1,
69,Wed Mar 25 1992,,,Box Score,@,Charlotte Hornets,L,,108,113,42,27,L 2,
70,Fri Mar 27 1992,,,Box Score,@,Miami Heat,L,,101,118,42,28,L 3,
71,Sun Mar 29 1992,,,Box Score,@,Detroit Pistons,L,,103,107,42,29,L 4,
72,Mon Mar 30 1992,,,Box Score,@,New Jersey Nets,L,,109,117,42,30,L 5,
73,Wed Apr 1 1992,,,Box Score,,Los Angeles Lakers,W,,104,86,43,30,W 1,
74,Fri Apr 3 1992,,,Box Score,,Orlando Magic,L,OT,106,113,43,31,L 1,
75,Sun Apr 5 1992,,,Box Score,@,Denver Nuggets,W,,90,87,44,31,W 1,
76,Tue Apr 7 1992,,,Box Score,,Houston Rockets,L,,92,95,44,32,L 1,
77,Thu Apr 9 1992,,,Box Score,@,Los Angeles Lakers,W,,102,94,45,32,W 1,
78,Sun Apr 12 1992,,,Box Score,@,Portland Trail Blazers,L,,97,123,45,33,L 1,
79,Tue Apr 14 1992,,,Box Score,,Dallas Mavericks,W,,120,108,46,33,W 1,
80,Thu Apr 16 1992,,,Box Score,@,Phoenix Suns,L,,101,121,46,34,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 17 1992,,,Box Score,,Denver Nuggets,W,,108,94,47,34,W 1,
82,Sun Apr 19 1992,,,Box Score,,Utah Jazz,L,,90,101,47,35,L 1,
