
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 4 1989,,,Box Score,,Los Angeles Lakers,W,,106,98,1,0,W 1,
2,Wed Nov 8 1989,,,Box Score,,Portland Trail Blazers,L,,104,108,1,1,L 1,
3,Fri Nov 10 1989,,,Box Score,@,Utah Jazz,L,,92,106,1,2,L 2,
4,Sat Nov 11 1989,,,Box Score,,Denver Nuggets,W,,122,108,2,2,W 1,
5,Tue Nov 14 1989,,,Box Score,@,Milwaukee Bucks,L,,97,108,2,3,L 1,
6,Wed Nov 15 1989,,,Box Score,@,Minnesota Timberwolves,W,,86,76,3,3,W 1,
7,Fri Nov 17 1989,,,Box Score,@,Philadelphia 76ers,L,,101,108,3,4,L 1,
8,Sat Nov 18 1989,,,Box Score,@,New Jersey Nets,W,,110,95,4,4,W 1,
9,Tue Nov 21 1989,,,Box Score,,Phoenix Suns,W,,107,98,5,4,W 2,
10,Fri Nov 24 1989,,,Box Score,@,Los Angeles Clippers,W,,90,89,6,4,W 3,
11,Sun Nov 26 1989,,,Box Score,@,Los Angeles Lakers,L,,112,132,6,5,L 1,
12,Tue Nov 28 1989,,,Box Score,,Seattle SuperSonics,W,,117,104,7,5,W 1,
13,Thu Nov 30 1989,,,Box Score,,Dallas Mavericks,W,,93,89,8,5,W 2,
14,Sat Dec 2 1989,,,Box Score,,Charlotte Hornets,W,,118,110,9,5,W 3,
15,Wed Dec 6 1989,,,Box Score,,Golden State Warriors,W,,121,119,10,5,W 4,
16,Fri Dec 8 1989,,,Box Score,@,Dallas Mavericks,W,,99,93,11,5,W 5,
17,Sat Dec 9 1989,,,Box Score,,New Jersey Nets,W,,109,92,12,5,W 6,
18,Tue Dec 12 1989,,,Box Score,@,Atlanta Hawks,L,,94,102,12,6,L 1,
19,Thu Dec 14 1989,,,Box Score,,Houston Rockets,W,,104,100,13,6,W 1,
20,Sat Dec 16 1989,,,Box Score,,Orlando Magic,W,,125,116,14,6,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 20 1989,,,Box Score,,Sacramento Kings,W,,103,100,15,6,W 3,
22,Fri Dec 22 1989,,,Box Score,@,Phoenix Suns,W,,119,115,16,6,W 4,
23,Sat Dec 23 1989,,,Box Score,,Utah Jazz,W,,115,98,17,6,W 5,
24,Tue Dec 26 1989,,,Box Score,@,Charlotte Hornets,W,,107,82,18,6,W 6,
25,Wed Dec 27 1989,,,Box Score,@,Washington Bullets,W,,107,97,19,6,W 7,
26,Fri Dec 29 1989,,,Box Score,@,Chicago Bulls,L,,97,101,19,7,L 1,
27,Wed Jan 3 1990,,,Box Score,,Philadelphia 76ers,W,,103,94,20,7,W 1,
28,Sat Jan 6 1990,,,Box Score,,Minnesota Timberwolves,W,,109,96,21,7,W 2,
29,Mon Jan 8 1990,,,Box Score,@,Orlando Magic,L,,102,111,21,8,L 1,
30,Tue Jan 9 1990,,,Box Score,@,Miami Heat,W,,107,102,22,8,W 1,
31,Fri Jan 12 1990,,,Box Score,@,Boston Celtics,W,,97,90,23,8,W 2,
32,Sat Jan 13 1990,,,Box Score,@,New York Knicks,L,,101,107,23,9,L 1,
33,Mon Jan 15 1990,,,Box Score,@,Cleveland Cavaliers,L,,89,92,23,10,L 2,
34,Wed Jan 17 1990,,,Box Score,,New York Knicks,W,,101,97,24,10,W 1,
35,Fri Jan 19 1990,,,Box Score,,Cleveland Cavaliers,W,,104,101,25,10,W 2,
36,Sat Jan 20 1990,,,Box Score,@,Denver Nuggets,L,,99,126,25,11,L 1,
37,Mon Jan 22 1990,,,Box Score,,Washington Bullets,W,,124,115,26,11,W 1,
38,Wed Jan 24 1990,,,Box Score,,Los Angeles Clippers,W,,106,98,27,11,W 2,
39,Fri Jan 26 1990,,,Box Score,@,Portland Trail Blazers,L,,103,109,27,12,L 1,
40,Sat Jan 27 1990,,,Box Score,@,Seattle SuperSonics,L,,98,109,27,13,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 29 1990,,,Box Score,@,Los Angeles Lakers,W,,86,84,28,13,W 1,
42,Wed Jan 31 1990,,,Box Score,,Charlotte Hornets,W,,129,95,29,13,W 2,
43,Fri Feb 2 1990,,,Box Score,@,Charlotte Hornets,W,,118,107,30,13,W 3,
44,Sat Feb 3 1990,,,Box Score,,Chicago Bulls,W,,112,111,31,13,W 4,
45,Tue Feb 6 1990,,,Box Score,,Atlanta Hawks,W,,105,94,32,13,W 5,
46,Thu Feb 8 1990,,,Box Score,,Indiana Pacers,L,,100,105,32,14,L 1,
47,Tue Feb 13 1990,,,Box Score,@,Dallas Mavericks,L,,96,103,32,15,L 2,
48,Wed Feb 14 1990,,,Box Score,,Boston Celtics,L,,95,106,32,16,L 3,
49,Fri Feb 16 1990,,,Box Score,,Utah Jazz,W,,100,86,33,16,W 1,
50,Sat Feb 17 1990,,,Box Score,@,Houston Rockets,W,,104,102,34,16,W 2,
51,Tue Feb 20 1990,,,Box Score,,Los Angeles Lakers,L,OT,114,115,34,17,L 1,
52,Fri Feb 23 1990,,,Box Score,,Minnesota Timberwolves,W,,105,95,35,17,W 1,
53,Sun Feb 25 1990,,,Box Score,@,Los Angeles Clippers,W,,107,106,36,17,W 2,
54,Mon Feb 26 1990,,,Box Score,@,Sacramento Kings,W,,105,96,37,17,W 3,
55,Wed Feb 28 1990,,,Box Score,@,Golden State Warriors,L,OT,135,144,37,18,L 1,
56,Fri Mar 2 1990,,,Box Score,,Golden State Warriors,W,,131,115,38,18,W 1,
57,Sat Mar 3 1990,,,Box Score,@,Utah Jazz,L,,98,112,38,19,L 1,
58,Mon Mar 5 1990,,,Box Score,,Houston Rockets,L,,105,109,38,20,L 2,
59,Sat Mar 10 1990,,,Box Score,,Denver Nuggets,W,,118,111,39,20,W 1,
60,Mon Mar 12 1990,,,Box Score,@,Minnesota Timberwolves,W,,92,88,40,20,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Tue Mar 13 1990,,,Box Score,@,Indiana Pacers,W,,103,102,41,20,W 3,
62,Thu Mar 15 1990,,,Box Score,@,Detroit Pistons,L,,98,110,41,21,L 1,
63,Sat Mar 17 1990,,,Box Score,,Miami Heat,W,,111,98,42,21,W 1,
64,Mon Mar 19 1990,,,Box Score,@,Phoenix Suns,W,,113,102,43,21,W 2,
65,Tue Mar 20 1990,,,Box Score,@,Seattle SuperSonics,W,,128,106,44,21,W 3,
66,Thu Mar 22 1990,,,Box Score,,Portland Trail Blazers,W,,107,106,45,21,W 4,
67,Sat Mar 24 1990,,,Box Score,,Detroit Pistons,W,,105,98,46,21,W 5,
68,Mon Mar 26 1990,,,Box Score,@,Houston Rockets,L,,95,113,46,22,L 1,
69,Tue Mar 27 1990,,,Box Score,,Seattle SuperSonics,W,,115,103,47,22,W 1,
70,Thu Mar 29 1990,,,Box Score,,Dallas Mavericks,L,,105,109,47,23,L 1,
