
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 30 2001,7:00p EST,,Box Score,@,Sacramento Kings,L,,95,101,0,1,L 1,
2,Thu Nov 1 2001,7:00p EST,,Box Score,,San Antonio Spurs,W,,114,108,1,1,W 1,
3,Sat Nov 3 2001,6:00p EST,,Box Score,,Utah Jazz,L,,74,91,1,2,L 1,
4,Mon Nov 5 2001,7:30p EST,,Box Score,@,Orlando Magic,W,2OT,123,119,2,2,W 1,
5,Tue Nov 6 2001,7:30p EST,,Box Score,@,Miami Heat,L,OT,85,87,2,3,L 1,
6,Thu Nov 8 2001,7:30p EST,,Box Score,@,New Jersey Nets,L,,94,106,2,4,L 2,
7,Fri Nov 9 2001,7:30p EST,,Box Score,@,Boston Celtics,L,,94,104,2,5,L 3,
8,Sun Nov 11 2001,1:00p EST,,Box Score,@,Washington Wizards,W,,99,84,3,5,W 1,
9,Tue Nov 13 2001,7:00p EST,,Box Score,,Phoenix Suns,L,,91,92,3,6,L 1,
10,Fri Nov 16 2001,7:00p EST,,Box Score,,Golden State Warriors,W,,100,91,4,6,W 1,
11,Sat Nov 17 2001,7:30p EST,,Box Score,,Denver Nuggets,L,,93,103,4,7,L 1,
12,Tue Nov 20 2001,7:30p EST,,Box Score,@,Dallas Mavericks,W,,105,97,5,7,W 1,
13,Wed Nov 21 2001,7:30p EST,,Box Score,@,San Antonio Spurs,L,,93,110,5,8,L 1,
14,Fri Nov 23 2001,7:00p EST,,Box Score,,Houston Rockets,W,,99,81,6,8,W 1,
15,Sun Nov 25 2001,4:00p EST,,Box Score,,Indiana Pacers,W,,99,88,7,8,W 2,
16,Tue Nov 27 2001,7:00p EST,,Box Score,,Minnesota Timberwolves,W,,112,102,8,8,W 3,
17,Wed Nov 28 2001,7:00p EST,,Box Score,@,Utah Jazz,L,,88,112,8,9,L 1,
18,Fri Nov 30 2001,7:00p EST,,Box Score,,Los Angeles Lakers,L,,92,107,8,10,L 2,
19,Sun Dec 2 2001,6:00p EST,,Box Score,,Milwaukee Bucks,W,,97,83,9,10,W 1,
20,Tue Dec 4 2001,7:00p EST,,Box Score,@,Minnesota Timberwolves,L,,83,108,9,11,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 5 2001,7:30p EST,,Box Score,@,Detroit Pistons,L,,91,95,9,12,L 2,
22,Fri Dec 7 2001,7:00p EST,,Box Score,,Miami Heat,L,OT,94,98,9,13,L 3,
23,Sat Dec 8 2001,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,92,113,9,14,L 4,
24,Tue Dec 11 2001,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,104,93,10,14,W 1,
25,Wed Dec 12 2001,7:30p EST,,Box Score,@,Los Angeles Clippers,L,,94,114,10,15,L 1,
