
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 31 2000,7:30p EST,,Box Score,@,Vancouver Grizzlies,L,,88,94,0,1,L 1,
2,Wed Nov 1 2000,7:00p EST,,Box Score,,Denver Nuggets,W,,112,99,1,1,W 1,
3,Sat Nov 4 2000,7:00p EST,,Box Score,,Portland Trail Blazers,L,,90,97,1,2,L 1,
4,Mon Nov 6 2000,7:30p EST,,Box Score,@,Orlando Magic,L,,99,110,1,3,L 2,
5,Wed Nov 8 2000,7:30p EST,,Box Score,@,Miami Heat,L,,81,87,1,4,L 3,
6,Thu Nov 9 2000,7:30p EST,,Box Score,@,Charlotte Hornets,W,,102,94,2,4,W 1,
7,Sat Nov 11 2000,1:00p EST,,Box Score,@,New Jersey Nets,L,,91,126,2,5,L 1,
8,Sun Nov 12 2000,6:00p EST,,Box Score,@,Detroit Pistons,L,,92,101,2,6,L 2,
9,Tue Nov 14 2000,7:30p EST,,Box Score,,New York Knicks,W,,96,75,3,6,W 1,
10,Fri Nov 17 2000,7:00p EST,,Box Score,,Dallas Mavericks,L,,95,99,3,7,L 1,
11,Sat Nov 18 2000,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,86,83,4,7,W 1,
12,Tue Nov 21 2000,7:00p EST,,Box Score,@,Dallas Mavericks,W,,116,110,5,7,W 2,
13,Wed Nov 22 2000,7:30p EST,,Box Score,@,San Antonio Spurs,L,,85,112,5,8,L 1,
14,Fri Nov 24 2000,7:00p EST,,Box Score,,Los Angeles Clippers,W,,98,81,6,8,W 1,
15,Sat Nov 25 2000,7:30p EST,,Box Score,@,Sacramento Kings,L,,101,125,6,9,L 1,
16,Tue Nov 28 2000,7:00p EST,,Box Score,@,Portland Trail Blazers,W,,105,93,7,9,W 1,
17,Thu Nov 30 2000,7:00p EST,,Box Score,,Los Angeles Lakers,W,,121,88,8,9,W 2,
18,Sat Dec 2 2000,7:00p EST,,Box Score,@,Denver Nuggets,L,,92,103,8,10,L 1,
19,Sun Dec 3 2000,6:00p EST,,Box Score,,Golden State Warriors,W,,118,102,9,10,W 1,
20,Wed Dec 6 2000,7:00p EST,,Box Score,,Detroit Pistons,L,,99,112,9,11,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 8 2000,7:30p EST,,Box Score,@,Los Angeles Lakers,W,,103,95,10,11,W 1,
