
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1995,,,Box Score,,Cleveland Cavaliers,W,,99,88,1,0,W 1,
2,Sat Nov 4 1995,,,Box Score,@,Atlanta Hawks,L,,91,124,1,1,L 1,
3,Mon Nov 6 1995,,,Box Score,,Washington Bullets,W,,105,95,2,1,W 1,
4,Wed Nov 8 1995,,,Box Score,,New Jersey Nets,W,3OT,130,122,3,1,W 2,
5,Fri Nov 10 1995,,,Box Score,@,Boston Celtics,W,,110,94,4,1,W 3,
6,Sat Nov 11 1995,,,Box Score,,Miami Heat,W,,94,93,5,1,W 4,
7,Tue Nov 14 1995,,,Box Score,,Chicago Bulls,W,,94,88,6,1,W 5,
8,Thu Nov 16 1995,,,Box Score,,Indiana Pacers,W,,89,80,7,1,W 6,
9,Sat Nov 18 1995,,,Box Score,@,Miami Heat,L,,90,93,7,2,L 1,
10,Mon Nov 20 1995,,,Box Score,,Golden State Warriors,W,,101,95,8,2,W 1,
11,Wed Nov 22 1995,,,Box Score,,Vancouver Grizzlies,W,,95,93,9,2,W 2,
12,Fri Nov 24 1995,,,Box Score,@,Minnesota Timberwolves,W,,109,98,10,2,W 3,
13,Sat Nov 25 1995,,,Box Score,@,Washington Bullets,W,,114,112,11,2,W 4,
14,Mon Nov 27 1995,,,Box Score,,Detroit Pistons,W,,96,95,12,2,W 5,
15,Thu Nov 30 1995,,,Box Score,,Dallas Mavericks,W,,110,96,13,2,W 6,
16,Sat Dec 2 1995,,,Box Score,@,Sacramento Kings,L,,106,109,13,3,L 1,
17,Sun Dec 3 1995,,,Box Score,@,Portland Trail Blazers,L,,82,93,13,4,L 2,
18,Tue Dec 5 1995,,,Box Score,@,Los Angeles Clippers,W,,114,105,14,4,W 1,
19,Wed Dec 6 1995,,,Box Score,@,Golden State Warriors,W,,109,107,15,4,W 2,
20,Fri Dec 8 1995,,,Box Score,,Charlotte Hornets,W,,105,95,16,4,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 12 1995,,,Box Score,@,New Jersey Nets,W,,101,97,17,4,W 4,
22,Wed Dec 13 1995,,,Box Score,@,Chicago Bulls,L,,103,112,17,5,L 1,
23,Fri Dec 15 1995,,,Box Score,,Utah Jazz,W,,111,99,18,5,W 1,
24,Sun Dec 17 1995,,,Box Score,@,Toronto Raptors,L,,93,110,18,6,L 1,
25,Wed Dec 20 1995,,,Box Score,,Minnesota Timberwolves,W,,107,100,19,6,W 1,
26,Fri Dec 22 1995,,,Box Score,,New York Knicks,W,,111,90,20,6,W 2,
27,Sat Dec 23 1995,,,Box Score,@,Detroit Pistons,W,,94,79,21,6,W 3,
28,Mon Dec 25 1995,,,Box Score,,Houston Rockets,W,,92,90,22,6,W 4,
29,Fri Dec 29 1995,,,Box Score,,Los Angeles Clippers,W,,122,98,23,6,W 5,
30,Wed Jan 3 1996,,,Box Score,,Toronto Raptors,W,,121,110,24,6,W 6,
31,Fri Jan 5 1996,,,Box Score,,Seattle SuperSonics,W,,115,93,25,6,W 7,
32,Sat Jan 6 1996,,,Box Score,@,Cleveland Cavaliers,L,,94,105,25,7,L 1,
33,Tue Jan 9 1996,,,Box Score,,New Jersey Nets,W,,92,84,26,7,W 1,
34,Fri Jan 12 1996,,,Box Score,,Milwaukee Bucks,W,,93,88,27,7,W 2,
35,Sat Jan 13 1996,,,Box Score,@,San Antonio Spurs,L,,105,106,27,8,L 1,
36,Mon Jan 15 1996,,,Box Score,@,Dallas Mavericks,L,,104,119,27,9,L 2,
37,Wed Jan 17 1996,,,Box Score,@,Phoenix Suns,W,,113,95,28,9,W 1,
38,Fri Jan 19 1996,,,Box Score,@,Utah Jazz,L,,99,111,28,10,L 1,
39,Sun Jan 21 1996,,,Box Score,@,Houston Rockets,W,,97,96,29,10,W 1,
40,Tue Jan 23 1996,,,Box Score,,Philadelphia 76ers,W,,105,90,30,10,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Fri Jan 26 1996,,,Box Score,@,Atlanta Hawks,L,,84,96,30,11,L 1,
42,Sat Jan 27 1996,,,Box Score,@,Indiana Pacers,L,,79,102,30,12,L 2,
43,Tue Jan 30 1996,,,Box Score,,Boston Celtics,W,,104,99,31,12,W 1,
44,Thu Feb 1 1996,,,Box Score,@,New York Knicks,L,,102,110,31,13,L 1,
45,Fri Feb 2 1996,,,Box Score,,Atlanta Hawks,W,,108,95,32,13,W 1,
46,Sun Feb 4 1996,,,Box Score,,San Antonio Spurs,W,OT,122,109,33,13,W 2,
47,Tue Feb 6 1996,,,Box Score,,Sacramento Kings,W,,112,102,34,13,W 3,
48,Wed Feb 7 1996,,,Box Score,@,Detroit Pistons,L,,83,97,34,14,L 1,
49,Tue Feb 13 1996,,,Box Score,,Denver Nuggets,W,,121,93,35,14,W 1,
50,Fri Feb 16 1996,,,Box Score,,Milwaukee Bucks,W,,121,91,36,14,W 2,
51,Sat Feb 17 1996,,,Box Score,@,Miami Heat,W,,95,93,37,14,W 3,
52,Tue Feb 20 1996,,,Box Score,,Philadelphia 76ers,W,,123,104,38,14,W 4,
53,Wed Feb 21 1996,,,Box Score,@,Indiana Pacers,W,,99,97,39,14,W 5,
54,Fri Feb 23 1996,,,Box Score,@,Milwaukee Bucks,W,,115,102,40,14,W 6,
