
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Oct 31 1997,,,Box Score,,Atlanta Hawks,L,,99,105,0,1,L 1,
2,Sun Nov 2 1997,,,Box Score,@,Boston Celtics,W,,107,96,1,1,W 1,
3,Tue Nov 4 1997,,,Box Score,@,Milwaukee Bucks,L,,76,110,1,2,L 1,
4,Wed Nov 5 1997,,,Box Score,@,Chicago Bulls,L,,81,94,1,3,L 2,
5,Fri Nov 7 1997,,,Box Score,@,Detroit Pistons,W,,89,84,2,3,W 1,
6,Sat Nov 8 1997,,,Box Score,,Toronto Raptors,W,,96,87,3,3,W 2,
7,Wed Nov 12 1997,,,Box Score,,Sacramento Kings,L,,89,115,3,4,L 1,
8,Fri Nov 14 1997,,,Box Score,,Denver Nuggets,W,,103,85,4,4,W 1,
9,Sat Nov 15 1997,,,Box Score,@,Washington Wizards,W,,102,91,5,4,W 2,at Landover MD
10,Tue Nov 18 1997,,,Box Score,,Los Angeles Clippers,W,,112,94,6,4,W 3,
11,Wed Nov 19 1997,,,Box Score,@,Cleveland Cavaliers,W,OT,96,93,7,4,W 4,
12,Sat Nov 22 1997,,,Box Score,@,Philadelphia 76ers,W,,108,94,8,4,W 5,
13,Mon Nov 24 1997,,,Box Score,,Washington Wizards,W,,95,87,9,4,W 6,
14,Wed Nov 26 1997,,,Box Score,,Miami Heat,L,,60,84,9,5,L 1,
15,Fri Nov 28 1997,,,Box Score,,Milwaukee Bucks,W,,94,90,10,5,W 1,
16,Sun Nov 30 1997,,,Box Score,@,Seattle SuperSonics,L,,81,103,10,6,L 1,
17,Tue Dec 2 1997,,,Box Score,@,Portland Trail Blazers,W,,89,88,11,6,W 1,
18,Wed Dec 3 1997,,,Box Score,@,Vancouver Grizzlies,W,,101,97,12,6,W 2,
19,Fri Dec 5 1997,,,Box Score,@,Golden State Warriors,L,,89,104,12,7,L 1,
20,Sat Dec 6 1997,,,Box Score,@,Los Angeles Clippers,W,,83,79,13,7,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 8 1997,,,Box Score,,Philadelphia 76ers,W,,95,86,14,7,W 2,
22,Wed Dec 10 1997,,,Box Score,,Chicago Bulls,W,,106,98,15,7,W 3,
23,Thu Dec 11 1997,,,Box Score,@,Dallas Mavericks,W,,100,90,16,7,W 4,
24,Sat Dec 13 1997,,,Box Score,@,San Antonio Spurs,L,,78,107,16,8,L 1,
25,Thu Dec 18 1997,,,Box Score,,Utah Jazz,L,,73,85,16,9,L 2,
26,Sat Dec 20 1997,,,Box Score,,Indiana Pacers,L,,92,95,16,10,L 3,
27,Mon Dec 22 1997,,,Box Score,,New Jersey Nets,L,,88,99,16,11,L 4,
28,Fri Dec 26 1997,,,Box Score,@,Indiana Pacers,L,,81,107,16,12,L 5,
29,Sat Dec 27 1997,,,Box Score,,Charlotte Hornets,W,,96,87,17,12,W 1,
30,Tue Dec 30 1997,,,Box Score,,New York Knicks,L,,79,84,17,13,L 1,
31,Fri Jan 2 1998,,,Box Score,,Cleveland Cavaliers,L,,71,81,17,14,L 2,
32,Sat Jan 3 1998,,,Box Score,@,New York Knicks,L,,84,88,17,15,L 3,
33,Mon Jan 5 1998,,,Box Score,,San Antonio Spurs,L,,69,74,17,16,L 4,
34,Wed Jan 7 1998,,,Box Score,@,Toronto Raptors,W,,83,81,18,16,W 1,
35,Thu Jan 8 1998,,,Box Score,@,New Jersey Nets,L,,87,89,18,17,L 1,
36,Sat Jan 10 1998,,,Box Score,,Boston Celtics,W,,90,82,19,17,W 1,
37,Tue Jan 13 1998,,,Box Score,@,Denver Nuggets,W,,98,84,20,17,W 2,
38,Wed Jan 14 1998,,,Box Score,@,Sacramento Kings,L,,96,108,20,18,L 1,
39,Fri Jan 16 1998,,,Box Score,@,Phoenix Suns,L,,86,111,20,19,L 2,
40,Sat Jan 17 1998,,,Box Score,@,Utah Jazz,L,,93,107,20,20,L 3,
