
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 4 1994,,,Box Score,@,Washington Bullets,L,,108,110,0,1,L 1,
2,Sat Nov 5 1994,,,Box Score,,Philadelphia 76ers,W,,122,107,1,1,W 1,
3,Wed Nov 9 1994,,,Box Score,@,Charlotte Hornets,W,OT,130,128,2,1,W 2,
4,Thu Nov 10 1994,,,Box Score,@,New York Knicks,L,,99,101,2,2,L 1,
5,Sat Nov 12 1994,,,Box Score,@,Philadelphia 76ers,W,,116,103,3,2,W 1,
6,Tue Nov 15 1994,,,Box Score,,Washington Bullets,W,,122,102,4,2,W 2,
7,Fri Nov 18 1994,,,Box Score,,New Jersey Nets,W,,113,103,5,2,W 3,
8,Mon Nov 21 1994,,,Box Score,,Miami Heat,W,,124,89,6,2,W 4,
9,Wed Nov 23 1994,,,Box Score,,Houston Rockets,W,,117,94,7,2,W 5,
10,Fri Nov 25 1994,,,Box Score,@,Boston Celtics,W,,124,118,8,2,W 6,
11,Sat Nov 26 1994,,,Box Score,@,Milwaukee Bucks,W,,113,105,9,2,W 7,
12,Wed Nov 30 1994,,,Box Score,,Sacramento Kings,W,,114,107,10,2,W 8,
13,Fri Dec 2 1994,,,Box Score,,New York Knicks,W,,125,100,11,2,W 9,
14,Sat Dec 3 1994,,,Box Score,@,Atlanta Hawks,L,,105,107,11,3,L 1,
15,Tue Dec 6 1994,,,Box Score,@,Cleveland Cavaliers,W,,114,97,12,3,W 1,
16,Wed Dec 7 1994,,,Box Score,,Cleveland Cavaliers,W,,90,75,13,3,W 2,
17,Fri Dec 9 1994,,,Box Score,@,Miami Heat,W,,110,96,14,3,W 3,
18,Sat Dec 10 1994,,,Box Score,,Atlanta Hawks,W,,109,98,15,3,W 4,
19,Mon Dec 12 1994,,,Box Score,@,New Jersey Nets,L,,101,128,15,4,L 1,
20,Wed Dec 14 1994,,,Box Score,,Denver Nuggets,W,,120,96,16,4,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 16 1994,,,Box Score,@,Golden State Warriors,W,OT,131,128,17,4,W 2,
22,Sat Dec 17 1994,,,Box Score,@,Seattle SuperSonics,L,,84,124,17,5,L 1,
23,Tue Dec 20 1994,,,Box Score,@,Portland Trail Blazers,W,,108,104,18,5,W 1,
24,Wed Dec 21 1994,,,Box Score,@,Los Angeles Clippers,W,,102,91,19,5,W 2,
25,Fri Dec 23 1994,,,Box Score,,Milwaukee Bucks,W,,123,91,20,5,W 3,
26,Mon Dec 26 1994,,,Box Score,@,Washington Bullets,W,OT,128,121,21,5,W 4,
27,Tue Dec 27 1994,,,Box Score,,Miami Heat,W,,103,83,22,5,W 5,
28,Thu Dec 29 1994,,,Box Score,@,Charlotte Hornets,L,,123,125,22,6,L 1,
29,Fri Dec 30 1994,,,Box Score,,Los Angeles Clippers,W,OT,116,105,23,6,W 1,
30,Wed Jan 4 1995,,,Box Score,,New Jersey Nets,W,,113,110,24,6,W 2,
31,Fri Jan 6 1995,,,Box Score,,Minnesota Timberwolves,W,,121,99,25,6,W 3,
32,Sun Jan 8 1995,,,Box Score,@,Detroit Pistons,W,,108,88,26,6,W 4,
33,Tue Jan 10 1995,,,Box Score,@,Chicago Bulls,L,,77,109,26,7,L 1,
34,Wed Jan 11 1995,,,Box Score,,Detroit Pistons,W,,124,107,27,7,W 1,
35,Fri Jan 13 1995,,,Box Score,@,Atlanta Hawks,W,,101,96,28,7,W 2,
36,Sat Jan 14 1995,,,Box Score,,Philadelphia 76ers,W,,91,70,29,7,W 3,
37,Tue Jan 17 1995,,,Box Score,,Charlotte Hornets,W,,109,98,30,7,W 4,
38,Wed Jan 18 1995,,,Box Score,@,Dallas Mavericks,W,,108,97,31,7,W 5,
39,Fri Jan 20 1995,,,Box Score,@,Denver Nuggets,W,OT,112,108,32,7,W 6,
40,Sun Jan 22 1995,,,Box Score,@,Phoenix Suns,L,OT,110,111,32,8,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Jan 24 1995,,,Box Score,,Boston Celtics,W,,110,97,33,8,W 1,
42,Thu Jan 26 1995,,,Box Score,,Chicago Bulls,W,,102,99,34,8,W 2,
43,Sat Jan 28 1995,,,Box Score,,Milwaukee Bucks,W,,107,103,35,8,W 3,
44,Thu Feb 2 1995,,,Box Score,,Seattle SuperSonics,L,,103,106,35,9,L 1,
45,Fri Feb 3 1995,,,Box Score,@,Indiana Pacers,L,,106,118,35,10,L 2,
46,Sun Feb 5 1995,,,Box Score,,New York Knicks,W,OT,103,100,36,10,W 1,
47,Wed Feb 8 1995,,,Box Score,,Dallas Mavericks,W,,110,92,37,10,W 2,
48,Tue Feb 14 1995,,,Box Score,,Indiana Pacers,W,,111,92,38,10,W 3,
49,Wed Feb 15 1995,,,Box Score,@,Cleveland Cavaliers,L,OT,99,100,38,11,L 1,
50,Fri Feb 17 1995,,,Box Score,,Philadelphia 76ers,W,,129,83,39,11,W 1,
51,Sun Feb 19 1995,,,Box Score,@,Minnesota Timberwolves,L,,95,100,39,12,L 1,
52,Mon Feb 20 1995,,,Box Score,@,Milwaukee Bucks,W,,152,104,40,12,W 1,
53,Thu Feb 23 1995,,,Box Score,@,Boston Celtics,L,,117,119,40,13,L 1,at Hartford CT
54,Fri Feb 24 1995,,,Box Score,,Boston Celtics,W,,129,103,41,13,W 1,
55,Sun Feb 26 1995,,,Box Score,,Chicago Bulls,W,,105,103,42,13,W 2,
56,Tue Feb 28 1995,,,Box Score,,New York Knicks,W,,118,106,43,13,W 3,
57,Thu Mar 2 1995,,,Box Score,@,Houston Rockets,W,,107,96,44,13,W 4,
58,Fri Mar 3 1995,,,Box Score,@,San Antonio Spurs,L,,111,112,44,14,L 1,
59,Sun Mar 5 1995,,,Box Score,,Atlanta Hawks,W,OT,113,111,45,14,W 1,
60,Wed Mar 8 1995,,,Box Score,,Los Angeles Lakers,W,,114,110,46,14,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Fri Mar 10 1995,,,Box Score,,Portland Trail Blazers,W,,97,85,47,14,W 3,
62,Sun Mar 12 1995,,,Box Score,,San Antonio Spurs,W,,110,104,48,14,W 4,
63,Tue Mar 14 1995,,,Box Score,,Utah Jazz,L,,95,107,48,15,L 1,
64,Wed Mar 15 1995,,,Box Score,@,New Jersey Nets,L,,99,108,48,16,L 2,
65,Fri Mar 17 1995,,,Box Score,@,Indiana Pacers,L,,97,107,48,17,L 3,
66,Tue Mar 21 1995,,,Box Score,,Phoenix Suns,W,,126,102,49,17,W 1,
67,Thu Mar 23 1995,,,Box Score,,Charlotte Hornets,W,,105,93,50,17,W 2,
68,Fri Mar 24 1995,,,Box Score,@,Chicago Bulls,W,,106,99,51,17,W 3,
69,Sun Mar 26 1995,,,Box Score,,Golden State Warriors,W,,132,98,52,17,W 4,
70,Tue Mar 28 1995,,,Box Score,@,Sacramento Kings,L,,106,117,52,18,L 1,
71,Fri Mar 31 1995,,,Box Score,@,Utah Jazz,W,,101,98,53,18,W 1,
72,Sun Apr 2 1995,,,Box Score,@,Los Angeles Lakers,L,,112,119,53,19,L 1,
73,Wed Apr 5 1995,,,Box Score,,Detroit Pistons,W,,128,125,54,19,W 1,
74,Fri Apr 7 1995,,,Box Score,@,Detroit Pistons,L,,94,104,54,20,L 1,
75,Sat Apr 8 1995,,,Box Score,@,Philadelphia 76ers,L,,99,109,54,21,L 2,
76,Tue Apr 11 1995,,,Box Score,,Cleveland Cavaliers,W,,107,90,55,21,W 1,
