
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Sat Nov 4 1989,,,Box Score,,New Jersey Nets,L,,106,111,0,1,L 1,
2,Mon Nov 6 1989,,,Box Score,,New York Knicks,W,,118,110,1,1,W 1,
3,Wed Nov 8 1989,,,Box Score,@,Cleveland Cavaliers,W,OT,117,110,2,1,W 2,
4,Fri Nov 10 1989,,,Box Score,,Detroit Pistons,L,,121,125,2,2,L 1,
5,Sat Nov 11 1989,,,Box Score,@,Atlanta Hawks,L,,109,148,2,3,L 2,
6,Mon Nov 13 1989,,,Box Score,,Atlanta Hawks,L,,104,112,2,4,L 3,
7,Tue Nov 14 1989,,,Box Score,@,Charlotte Hornets,L,,116,130,2,5,L 4,
8,Thu Nov 16 1989,,,Box Score,@,Milwaukee Bucks,L,,113,132,2,6,L 5,
9,Sat Nov 18 1989,,,Box Score,,Philadelphia 76ers,W,,116,103,3,6,W 1,
10,Tue Nov 21 1989,,,Box Score,@,Sacramento Kings,W,,115,113,4,6,W 2,
11,Wed Nov 22 1989,,,Box Score,@,Utah Jazz,W,,119,97,5,6,W 3,
12,Fri Nov 24 1989,,,Box Score,@,Phoenix Suns,L,,94,121,5,7,L 1,
13,Tue Nov 28 1989,,,Box Score,,Miami Heat,W,,104,99,6,7,W 1,
14,Thu Nov 30 1989,,,Box Score,,Minnesota Timberwolves,W,,103,96,7,7,W 2,
15,Fri Dec 1 1989,,,Box Score,@,Indiana Pacers,L,,110,125,7,8,L 1,
16,Mon Dec 4 1989,,,Box Score,,Portland Trail Blazers,L,,95,121,7,9,L 2,
17,Wed Dec 6 1989,,,Box Score,,Atlanta Hawks,L,,110,118,7,10,L 3,
18,Fri Dec 8 1989,,,Box Score,@,Miami Heat,L,OT,114,122,7,11,L 4,
19,Sun Dec 10 1989,,,Box Score,,Los Angeles Lakers,W,,108,103,8,11,W 1,
20,Tue Dec 12 1989,,,Box Score,@,Milwaukee Bucks,L,,103,106,8,12,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Thu Dec 14 1989,,,Box Score,@,Chicago Bulls,L,,113,124,8,13,L 2,
22,Sat Dec 16 1989,,,Box Score,@,San Antonio Spurs,L,,116,125,8,14,L 3,
23,Sun Dec 17 1989,,,Box Score,@,Houston Rockets,L,,94,109,8,15,L 4,
24,Wed Dec 20 1989,,,Box Score,,Chicago Bulls,W,,110,109,9,15,W 1,
25,Fri Dec 22 1989,,,Box Score,,Denver Nuggets,L,,125,137,9,16,L 1,
26,Sat Dec 23 1989,,,Box Score,@,Detroit Pistons,L,,100,106,9,17,L 2,
27,Tue Dec 26 1989,,,Box Score,@,Indiana Pacers,L,,90,98,9,18,L 3,
28,Wed Dec 27 1989,,,Box Score,,Indiana Pacers,L,,101,106,9,19,L 4,
29,Sat Dec 30 1989,,,Box Score,@,New York Knicks,L,,107,113,9,20,L 5,
30,Tue Jan 2 1990,,,Box Score,,Detroit Pistons,L,,113,115,9,21,L 6,
31,Fri Jan 5 1990,,,Box Score,@,Chicago Bulls,L,,116,127,9,22,L 7,
32,Sat Jan 6 1990,,,Box Score,,Cleveland Cavaliers,L,,112,123,9,23,L 8,
33,Mon Jan 8 1990,,,Box Score,,San Antonio Spurs,W,,111,102,10,23,W 1,
34,Wed Jan 10 1990,,,Box Score,@,Los Angeles Lakers,L,,106,121,10,24,L 1,
35,Thu Jan 11 1990,,,Box Score,@,Denver Nuggets,L,,105,141,10,25,L 2,
36,Sat Jan 13 1990,,,Box Score,@,Golden State Warriors,L,,127,138,10,26,L 3,
37,Wed Jan 17 1990,,,Box Score,,Boston Celtics,L,,111,133,10,27,L 4,
38,Fri Jan 19 1990,,,Box Score,,New Jersey Nets,W,,120,105,11,27,W 1,
39,Mon Jan 22 1990,,,Box Score,,Phoenix Suns,L,,103,126,11,28,L 1,
40,Wed Jan 24 1990,,,Box Score,@,Philadelphia 76ers,L,,103,125,11,29,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Thu Jan 25 1990,,,Box Score,@,New Jersey Nets,W,,117,112,12,29,W 1,
42,Sat Jan 27 1990,,,Box Score,,Atlanta Hawks,L,,96,114,12,30,L 1,
43,Tue Jan 30 1990,,,Box Score,,Indiana Pacers,W,,129,111,13,30,W 1,
44,Thu Feb 1 1990,,,Box Score,@,Milwaukee Bucks,L,,111,129,13,31,L 1,
45,Sat Feb 3 1990,,,Box Score,,Los Angeles Clippers,L,,110,113,13,32,L 2,
46,Tue Feb 6 1990,,,Box Score,,New York Knicks,L,,110,117,13,33,L 3,
47,Thu Feb 8 1990,,,Box Score,,Philadelphia 76ers,W,,101,99,14,33,W 1,
48,Wed Feb 14 1990,,,Box Score,,Chicago Bulls,W,OT,135,129,15,33,W 2,
49,Thu Feb 15 1990,,,Box Score,@,Atlanta Hawks,L,,123,130,15,34,L 1,
50,Sat Feb 17 1990,,,Box Score,@,Dallas Mavericks,L,,108,135,15,35,L 2,
51,Tue Feb 20 1990,,,Box Score,,Seattle SuperSonics,L,,102,117,15,36,L 3,
52,Wed Feb 21 1990,,,Box Score,@,Detroit Pistons,L,,109,140,15,37,L 4,
