
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 6 1992,,,Box Score,,Miami Heat,W,,110,100,1,0,W 1,
2,Sat Nov 7 1992,,,Box Score,@,Washington Bullets,W,,103,98,2,0,W 2,
3,Tue Nov 10 1992,,,Box Score,,Charlotte Hornets,L,,108,112,2,1,L 1,
4,Thu Nov 12 1992,,,Box Score,,Washington Bullets,W,,127,100,3,1,W 1,
5,Sat Nov 14 1992,,,Box Score,@,New Jersey Nets,L,,113,124,3,2,L 1,
6,Wed Nov 18 1992,,,Box Score,@,Philadelphia 76ers,W,,120,110,4,2,W 1,
7,Thu Nov 19 1992,,,Box Score,,Golden State Warriors,W,,126,102,5,2,W 2,
8,Sat Nov 21 1992,,,Box Score,@,New York Knicks,L,,77,92,5,3,L 1,
9,Wed Nov 25 1992,,,Box Score,,Houston Rockets,W,,107,94,6,3,W 1,
10,Fri Nov 27 1992,,,Box Score,@,Indiana Pacers,W,,130,116,7,3,W 2,
11,Sat Nov 28 1992,,,Box Score,,Cleveland Cavaliers,W,,95,93,8,3,W 3,
12,Tue Dec 1 1992,,,Box Score,@,Seattle SuperSonics,L,,102,116,8,4,L 1,
13,Thu Dec 3 1992,,,Box Score,@,Los Angeles Clippers,L,,104,122,8,5,L 2,
14,Sat Dec 5 1992,,,Box Score,@,Golden State Warriors,L,,104,119,8,6,L 3,
15,Tue Dec 8 1992,,,Box Score,,Boston Celtics,L,,102,117,8,7,L 4,
16,Wed Dec 9 1992,,,Box Score,@,Detroit Pistons,L,,103,108,8,8,L 5,
17,Fri Dec 11 1992,,,Box Score,,Phoenix Suns,L,,107,108,8,9,L 6,
18,Tue Dec 15 1992,,,Box Score,,Philadelphia 76ers,W,,119,107,9,9,W 1,
19,Thu Dec 17 1992,,,Box Score,,Sacramento Kings,W,,112,91,10,9,W 2,
20,Sat Dec 19 1992,,,Box Score,@,Atlanta Hawks,W,,125,84,11,9,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 22 1992,,,Box Score,,Utah Jazz,W,,101,98,12,9,W 4,
22,Sat Dec 26 1992,,,Box Score,@,Miami Heat,L,,100,106,12,10,L 1,
23,Mon Dec 28 1992,,,Box Score,,Milwaukee Bucks,W,,110,94,13,10,W 1,
24,Wed Dec 30 1992,,,Box Score,,Los Angeles Lakers,L,,93,96,13,11,L 1,
25,Sat Jan 2 1993,,,Box Score,,Detroit Pistons,L,,97,98,13,12,L 2,
26,Tue Jan 5 1993,,,Box Score,,New Jersey Nets,L,,99,102,13,13,L 3,
27,Fri Jan 8 1993,,,Box Score,,New York Knicks,W,,95,94,14,13,W 1,
28,Sat Jan 9 1993,,,Box Score,,Indiana Pacers,L,,88,104,14,14,L 1,
29,Tue Jan 12 1993,,,Box Score,,Chicago Bulls,L,,106,122,14,15,L 2,
30,Fri Jan 15 1993,,,Box Score,@,Boston Celtics,W,,113,94,15,15,W 1,
31,Sat Jan 16 1993,,,Box Score,@,Chicago Bulls,W,OT,128,124,16,15,W 2,
32,Mon Jan 18 1993,,,Box Score,@,Philadelphia 76ers,L,OT,118,124,16,16,L 1,
33,Fri Jan 22 1993,,,Box Score,,Miami Heat,L,,104,110,16,17,L 2,
34,Sat Jan 23 1993,,,Box Score,,Dallas Mavericks,W,,127,106,17,17,W 1,
35,Tue Jan 26 1993,,,Box Score,,Atlanta Hawks,W,,120,106,18,17,W 2,
36,Thu Jan 28 1993,,,Box Score,@,Cleveland Cavaliers,L,,113,127,18,18,L 1,
37,Fri Jan 29 1993,,,Box Score,,Boston Celtics,L,OT,105,116,18,19,L 2,
38,Mon Feb 1 1993,,,Box Score,@,Sacramento Kings,W,,119,115,19,19,W 1,
39,Tue Feb 2 1993,,,Box Score,@,Los Angeles Lakers,W,,110,97,20,19,W 2,
40,Fri Feb 5 1993,,,Box Score,@,Portland Trail Blazers,W,,114,106,21,19,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sun Feb 7 1993,,,Box Score,@,Phoenix Suns,L,,105,121,21,20,L 1,
42,Mon Feb 8 1993,,,Box Score,@,Utah Jazz,L,,96,108,21,21,L 2,
43,Wed Feb 10 1993,,,Box Score,,Cleveland Cavaliers,W,,96,87,22,21,W 1,
44,Thu Feb 11 1993,,,Box Score,@,Charlotte Hornets,L,,107,116,22,22,L 1,
45,Sun Feb 14 1993,,,Box Score,,New York Knicks,W,3OT,102,100,23,22,W 1,
46,Tue Feb 16 1993,,,Box Score,@,Detroit Pistons,L,OT,120,124,23,23,L 1,
47,Wed Feb 17 1993,,,Box Score,,Denver Nuggets,W,,111,99,24,23,W 1,
48,Tue Feb 23 1993,,,Box Score,,Portland Trail Blazers,W,,125,107,25,23,W 2,
49,Thu Feb 25 1993,,,Box Score,,Chicago Bulls,L,,106,108,25,24,L 1,
50,Fri Feb 26 1993,,,Box Score,@,Washington Bullets,W,,92,91,26,24,W 1,
51,Sun Feb 28 1993,,,Box Score,,San Antonio Spurs,L,,90,94,26,25,L 1,
52,Tue Mar 2 1993,,,Box Score,,Minnesota Timberwolves,W,,108,89,27,25,W 1,
53,Thu Mar 4 1993,,,Box Score,@,New Jersey Nets,L,,97,116,27,26,L 1,
54,Fri Mar 5 1993,,,Box Score,@,Milwaukee Bucks,L,,91,109,27,27,L 2,
55,Sun Mar 7 1993,,,Box Score,,Los Angeles Clippers,W,,112,95,28,27,W 1,
56,Mon Mar 8 1993,,,Box Score,@,New York Knicks,L,OT,107,109,28,28,L 1,
57,Wed Mar 10 1993,,,Box Score,,Indiana Pacers,W,,119,106,29,28,W 1,
