
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,@,Charlotte Hornets,L,,86,100,0,1,L 1,
2,Wed Nov 3 1999,,,Box Score,,Detroit Pistons,W,,103,94,1,1,W 1,
3,Fri Nov 5 1999,,,Box Score,,Cleveland Cavaliers,L,,99,104,1,2,L 1,
4,Sat Nov 6 1999,,,Box Score,@,Washington Wizards,W,,107,104,2,2,W 1,
5,Mon Nov 8 1999,,,Box Score,@,Houston Rockets,W,,102,97,3,2,W 2,
6,Wed Nov 10 1999,,,Box Score,,Philadelphia 76ers,W,,110,105,4,2,W 3,
7,Thu Nov 11 1999,,,Box Score,@,Indiana Pacers,L,,101,116,4,3,L 1,
8,Sat Nov 13 1999,,,Box Score,@,Dallas Mavericks,L,,117,125,4,4,L 2,
9,Wed Nov 17 1999,,,Box Score,,Portland Trail Blazers,L,,79,81,4,5,L 3,
10,Fri Nov 19 1999,,,Box Score,,Charlotte Hornets,L,,92,103,4,6,L 4,
11,Sat Nov 20 1999,,,Box Score,@,Atlanta Hawks,W,,107,103,5,6,W 1,
12,Wed Nov 24 1999,,,Box Score,,Dallas Mavericks,W,,112,100,6,6,W 2,
13,Sat Nov 27 1999,,,Box Score,@,New York Knicks,L,,96,99,6,7,L 1,
14,Sun Nov 28 1999,,,Box Score,@,Detroit Pistons,W,,108,99,7,7,W 1,
15,Tue Nov 30 1999,,,Box Score,,Sacramento Kings,L,,102,111,7,8,L 1,
16,Thu Dec 2 1999,,,Box Score,@,Minnesota Timberwolves,W,,103,93,8,8,W 1,
17,Fri Dec 3 1999,,,Box Score,@,Denver Nuggets,W,,112,100,9,8,W 2,
18,Sun Dec 5 1999,,,Box Score,@,Los Angeles Lakers,L,,100,117,9,9,L 1,
19,Tue Dec 7 1999,,,Box Score,@,Phoenix Suns,L,,107,110,9,10,L 2,
20,Sat Dec 11 1999,,,Box Score,,Chicago Bulls,W,,108,87,10,10,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 15 1999,,,Box Score,,Milwaukee Bucks,L,,99,116,10,11,L 1,
22,Fri Dec 17 1999,,,Box Score,,Toronto Raptors,W,,112,98,11,11,W 1,
23,Sat Dec 18 1999,,,Box Score,@,Chicago Bulls,W,,83,74,12,11,W 2,
24,Mon Dec 20 1999,,,Box Score,,Utah Jazz,W,,104,102,13,11,W 3,
25,Wed Dec 22 1999,,,Box Score,@,Cleveland Cavaliers,W,,103,97,14,11,W 4,
26,Thu Dec 23 1999,,,Box Score,@,Charlotte Hornets,W,,110,106,15,11,W 5,
27,Mon Dec 27 1999,,,Box Score,,Minnesota Timberwolves,L,,105,107,15,12,L 1,
28,Wed Dec 29 1999,,,Box Score,,Miami Heat,L,,106,109,15,13,L 2,
29,Thu Dec 30 1999,,,Box Score,@,New Jersey Nets,L,,92,102,15,14,L 3,
30,Sun Jan 2 2000,,,Box Score,@,Miami Heat,L,OT,103,111,15,15,L 4,
31,Mon Jan 3 2000,,,Box Score,,Detroit Pistons,L,,106,118,15,16,L 5,
32,Wed Jan 5 2000,,,Box Score,,Vancouver Grizzlies,W,,116,96,16,16,W 1,
33,Fri Jan 7 2000,,,Box Score,,New York Knicks,L,,86,94,16,17,L 1,
