
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1989,,,Box Score,@,Detroit Pistons,L,,103,106,0,1,L 1,
2,Sat Nov 4 1989,,,Box Score,,Miami Heat,W,,119,99,1,1,W 1,
3,Mon Nov 6 1989,,,Box Score,@,Orlando Magic,L,,110,118,1,2,L 1,
4,Thu Nov 9 1989,,,Box Score,,New Jersey Nets,W,,107,105,2,2,W 1,
5,Sat Nov 11 1989,,,Box Score,@,Los Angeles Clippers,W,,112,111,3,2,W 2,
6,Tue Nov 14 1989,,,Box Score,@,Portland Trail Blazers,L,,117,118,3,3,L 1,
7,Thu Nov 16 1989,,,Box Score,@,Sacramento Kings,W,,121,102,4,3,W 1,
8,Sat Nov 18 1989,,,Box Score,,Minnesota Timberwolves,W,,111,96,5,3,W 2,
9,Tue Nov 21 1989,,,Box Score,,Houston Rockets,W,OT,114,106,6,3,W 3,
10,Wed Nov 22 1989,,,Box Score,@,Cleveland Cavaliers,L,,85,97,6,4,L 1,
11,Sat Nov 25 1989,,,Box Score,,Milwaukee Bucks,W,,125,108,7,4,W 1,
12,Mon Nov 27 1989,,,Box Score,,Charlotte Hornets,W,,119,108,8,4,W 2,
13,Wed Nov 29 1989,,,Box Score,@,Golden State Warriors,W,,129,111,9,4,W 3,
14,Thu Nov 30 1989,,,Box Score,@,Seattle SuperSonics,L,,122,127,9,5,L 1,
15,Sat Dec 2 1989,,,Box Score,@,Phoenix Suns,W,,122,112,10,5,W 1,
16,Sun Dec 3 1989,,,Box Score,@,Los Angeles Lakers,L,,104,115,10,6,L 1,
17,Tue Dec 5 1989,,,Box Score,,Philadelphia 76ers,W,,110,103,11,6,W 1,
18,Wed Dec 6 1989,,,Box Score,@,Boston Celtics,L,,98,113,11,7,L 1,
19,Sat Dec 9 1989,,,Box Score,,Boston Celtics,W,,124,92,12,7,W 1,
20,Fri Dec 15 1989,,,Box Score,@,Atlanta Hawks,W,,113,109,13,7,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 16 1989,,,Box Score,,Seattle SuperSonics,W,,118,97,14,7,W 3,
22,Tue Dec 19 1989,,,Box Score,,Utah Jazz,W,,115,107,15,7,W 4,
23,Fri Dec 22 1989,,,Box Score,@,Washington Bullets,W,,122,112,16,7,W 5,
24,Sat Dec 23 1989,,,Box Score,,New Jersey Nets,W,,94,85,17,7,W 6,
25,Tue Dec 26 1989,,,Box Score,@,Miami Heat,W,,100,94,18,7,W 7,
26,Thu Dec 28 1989,,,Box Score,@,New Jersey Nets,W,,106,104,19,7,W 8,
27,Sat Dec 30 1989,,,Box Score,,Orlando Magic,W,,113,107,20,7,W 9,
28,Tue Jan 2 1990,,,Box Score,,Phoenix Suns,L,,99,113,20,8,L 1,
29,Thu Jan 4 1990,,,Box Score,,Atlanta Hawks,W,,100,95,21,8,W 1,
30,Sat Jan 6 1990,,,Box Score,@,Detroit Pistons,L,,106,117,21,9,L 1,
