
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Nov 2 1999,,,Box Score,,Cleveland Cavaliers,W,,92,84,1,0,W 1,
2,Wed Nov 3 1999,,,Box Score,@,Chicago Bulls,W,,84,74,2,0,W 2,
3,Fri Nov 5 1999,,,Box Score,@,Detroit Pistons,W,,103,91,3,0,W 3,
4,Sat Nov 6 1999,,,Box Score,@,Cleveland Cavaliers,L,,93,102,3,1,L 1,
5,Mon Nov 8 1999,,,Box Score,,Milwaukee Bucks,W,OT,111,101,4,1,W 1,
6,Thu Nov 11 1999,,,Box Score,@,Minnesota Timberwolves,L,,90,93,4,2,L 1,
7,Fri Nov 12 1999,,,Box Score,@,Boston Celtics,L,,74,80,4,3,L 2,
8,Sun Nov 14 1999,,,Box Score,,Miami Heat,L,,88,94,4,4,L 3,
9,Tue Nov 16 1999,,,Box Score,@,Denver Nuggets,W,,102,95,5,4,W 1,
10,Wed Nov 17 1999,,,Box Score,@,Utah Jazz,L,,90,98,5,5,L 1,
11,Fri Nov 19 1999,,,Box Score,@,Phoenix Suns,L,,81,96,5,6,L 2,
12,Sat Nov 20 1999,,,Box Score,@,Golden State Warriors,W,,86,79,6,6,W 1,
13,Tue Nov 23 1999,,,Box Score,@,Los Angeles Clippers,L,,95,100,6,7,L 1,
14,Sat Nov 27 1999,,,Box Score,,Orlando Magic,W,,99,96,7,7,W 1,
15,Mon Nov 29 1999,,,Box Score,,Dallas Mavericks,W,,107,82,8,7,W 2,
16,Tue Nov 30 1999,,,Box Score,@,Philadelphia 76ers,L,,70,74,8,8,L 1,
17,Thu Dec 2 1999,,,Box Score,@,Milwaukee Bucks,W,,84,80,9,8,W 1,
18,Sat Dec 4 1999,,,Box Score,@,New Jersey Nets,W,,92,82,10,8,W 2,
19,Sun Dec 5 1999,,,Box Score,,Denver Nuggets,L,,78,80,10,9,L 1,
20,Tue Dec 7 1999,,,Box Score,,Golden State Warriors,W,,89,83,11,9,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 10 1999,,,Box Score,,Philadelphia 76ers,W,,85,78,12,9,W 2,
22,Sun Dec 12 1999,,,Box Score,,Boston Celtics,W,,99,97,13,9,W 3,
23,Tue Dec 14 1999,,,Box Score,@,Houston Rockets,W,,101,90,14,9,W 4,
24,Thu Dec 16 1999,,,Box Score,@,Dallas Mavericks,W,,100,93,15,9,W 5,
25,Sat Dec 18 1999,,,Box Score,,Washington Wizards,L,,83,95,15,10,L 1,
26,Mon Dec 20 1999,,,Box Score,,Charlotte Hornets,W,OT,112,109,16,10,W 1,
27,Wed Dec 22 1999,,,Box Score,,Toronto Raptors,W,,91,90,17,10,W 2,
28,Sat Dec 25 1999,,,Box Score,@,Indiana Pacers,L,,90,101,17,11,L 1,
29,Tue Dec 28 1999,,,Box Score,@,New Jersey Nets,L,,83,89,17,12,L 2,
30,Thu Dec 30 1999,,,Box Score,@,Washington Wizards,W,,89,86,18,12,W 1,
31,Tue Jan 4 2000,,,Box Score,,Boston Celtics,W,,96,88,19,12,W 2,
32,Fri Jan 7 2000,,,Box Score,@,Orlando Magic,W,,94,86,20,12,W 3,
33,Sat Jan 8 2000,,,Box Score,,Cleveland Cavaliers,L,,86,89,20,13,L 1,
34,Tue Jan 11 2000,,,Box Score,,Chicago Bulls,W,,95,88,21,13,W 1,
35,Wed Jan 12 2000,,,Box Score,@,Detroit Pistons,L,,108,114,21,14,L 1,
36,Sat Jan 15 2000,,,Box Score,,Charlotte Hornets,W,,91,79,22,14,W 1,
37,Mon Jan 17 2000,,,Box Score,,Detroit Pistons,W,,105,94,23,14,W 2,
