
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 1 1991,,,Box Score,@,Sacramento Kings,L,,90,94,0,1,L 1,
2,Sat Nov 2 1991,,,Box Score,,Cleveland Cavaliers,W,,106,105,1,1,W 1,
3,Tue Nov 5 1991,,,Box Score,@,Los Angeles Lakers,W,OT,114,109,2,1,W 2,
4,Wed Nov 6 1991,,,Box Score,,Phoenix Suns,W,,111,87,3,1,W 3,
5,Fri Nov 8 1991,,,Box Score,,Denver Nuggets,W,,106,82,4,1,W 4,
6,Sat Nov 9 1991,,,Box Score,@,Utah Jazz,L,,84,101,4,2,L 1,
7,Mon Nov 11 1991,,,Box Score,,Indiana Pacers,W,,106,97,5,2,W 1,
8,Wed Nov 13 1991,,,Box Score,@,San Antonio Spurs,L,,93,107,5,3,L 1,
9,Thu Nov 14 1991,,,Box Score,@,Dallas Mavericks,L,,88,95,5,4,L 2,
10,Sat Nov 16 1991,,,Box Score,,Golden State Warriors,L,,105,123,5,5,L 3,
11,Tue Nov 19 1991,,,Box Score,@,Portland Trail Blazers,L,,112,132,5,6,L 4,
12,Thu Nov 21 1991,,,Box Score,,Portland Trail Blazers,L,,91,106,5,7,L 5,
13,Fri Nov 22 1991,,,Box Score,@,Phoenix Suns,L,,97,105,5,8,L 6,
14,Sun Nov 24 1991,,,Box Score,,Seattle SuperSonics,W,,89,86,6,8,W 1,
15,Tue Nov 26 1991,,,Box Score,,Chicago Bulls,L,,79,116,6,9,L 1,
16,Fri Nov 29 1991,,,Box Score,,Washington Bullets,L,,94,101,6,10,L 2,
17,Sat Nov 30 1991,,,Box Score,,Charlotte Hornets,W,,130,112,7,10,W 1,
18,Wed Dec 4 1991,,,Box Score,,San Antonio Spurs,W,,92,81,8,10,W 2,
19,Fri Dec 6 1991,,,Box Score,@,Denver Nuggets,W,OT,102,100,9,10,W 3,
20,Sat Dec 7 1991,,,Box Score,,Minnesota Timberwolves,W,,101,87,10,10,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 10 1991,,,Box Score,@,Golden State Warriors,W,,127,117,11,10,W 5,
22,Wed Dec 11 1991,,,Box Score,,Detroit Pistons,W,,101,96,12,10,W 6,
23,Fri Dec 13 1991,,,Box Score,,Utah Jazz,W,OT,102,101,13,10,W 7,
24,Sun Dec 15 1991,,,Box Score,,Orlando Magic,W,,119,104,14,10,W 8,
25,Tue Dec 17 1991,,,Box Score,@,Seattle SuperSonics,L,,99,116,14,11,L 1,
26,Wed Dec 18 1991,,,Box Score,,Golden State Warriors,L,,100,104,14,12,L 2,
27,Sat Dec 21 1991,,,Box Score,@,Minnesota Timberwolves,W,,100,87,15,12,W 1,
28,Wed Dec 25 1991,,,Box Score,,Los Angeles Lakers,L,,75,85,15,13,L 1,
29,Thu Dec 26 1991,,,Box Score,@,Utah Jazz,L,,115,123,15,14,L 2,
30,Sat Dec 28 1991,,,Box Score,,Philadelphia 76ers,W,,102,95,16,14,W 1,
31,Mon Dec 30 1991,,,Box Score,,Boston Celtics,L,,86,97,16,15,L 1,
32,Thu Jan 2 1992,,,Box Score,@,Charlotte Hornets,W,OT,109,102,17,15,W 1,
33,Sat Jan 4 1992,,,Box Score,@,Atlanta Hawks,L,,95,97,17,16,L 1,
34,Mon Jan 6 1992,,,Box Score,@,New Jersey Nets,L,,90,105,17,17,L 2,
35,Wed Jan 8 1992,,,Box Score,@,Indiana Pacers,W,,104,102,18,17,W 1,
36,Fri Jan 10 1992,,,Box Score,@,Philadelphia 76ers,L,,90,102,18,18,L 1,
37,Sat Jan 11 1992,,,Box Score,@,Washington Bullets,L,,96,107,18,19,L 2,
38,Mon Jan 13 1992,,,Box Score,,Seattle SuperSonics,W,,98,94,19,19,W 1,
39,Thu Jan 16 1992,,,Box Score,@,Seattle SuperSonics,L,,98,101,19,20,L 1,
40,Fri Jan 17 1992,,,Box Score,,Atlanta Hawks,W,OT,111,107,20,20,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Jan 21 1992,,,Box Score,@,San Antonio Spurs,L,,100,114,20,21,L 1,
42,Thu Jan 23 1992,,,Box Score,@,Houston Rockets,L,,96,109,20,22,L 2,
43,Sat Jan 25 1992,,,Box Score,,New York Knicks,L,,93,100,20,23,L 3,
44,Fri Jan 31 1992,,,Box Score,@,Sacramento Kings,L,,109,112,20,24,L 4,
45,Sat Feb 1 1992,,,Box Score,,New Jersey Nets,W,,99,88,21,24,W 1,
46,Tue Feb 4 1992,,,Box Score,,Dallas Mavericks,W,,97,80,22,24,W 2,
47,Wed Feb 5 1992,,,Box Score,@,Los Angeles Lakers,L,,95,100,22,25,L 1,
48,Wed Feb 12 1992,,,Box Score,,Houston Rockets,W,,97,95,23,25,W 1,
49,Fri Feb 14 1992,,,Box Score,,Phoenix Suns,W,,104,97,24,25,W 2,
50,Sun Feb 16 1992,,,Box Score,@,Portland Trail Blazers,W,,107,106,25,25,W 3,
51,Mon Feb 17 1992,,,Box Score,,San Antonio Spurs,W,,124,110,26,25,W 4,
52,Wed Feb 19 1992,,,Box Score,,Los Angeles Lakers,W,,125,94,27,25,W 5,
53,Fri Feb 21 1992,,,Box Score,,Portland Trail Blazers,L,,116,123,27,26,L 1,
54,Sat Feb 22 1992,,,Box Score,@,Phoenix Suns,L,,112,130,27,27,L 2,
55,Tue Feb 25 1992,,,Box Score,,Utah Jazz,L,,101,106,27,28,L 3,
56,Fri Feb 28 1992,,,Box Score,,Miami Heat,W,,108,92,28,28,W 1,
57,Sun Mar 1 1992,,,Box Score,@,Orlando Magic,W,,101,96,29,28,W 2,
