
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Tue Oct 30 2001,7:30p EST,,Box Score,@,San Antonio Spurs,L,,98,109,0,1,L 1,
2,Thu Nov 1 2001,7:30p EST,,Box Score,@,Houston Rockets,L,OT,92,98,0,2,L 2,
3,Sat Nov 3 2001,7:30p EST,,Box Score,,Golden State Warriors,L,OT,108,110,0,3,L 3,
4,Mon Nov 5 2001,7:30p EST,,Box Score,,Atlanta Hawks,W,,109,86,1,3,W 1,
5,Wed Nov 7 2001,7:30p EST,,Box Score,,Memphis Grizzlies,W,,108,92,2,3,W 2,
6,Thu Nov 8 2001,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,101,119,2,4,L 1,
7,Sat Nov 10 2001,12:30p EST,,Box Score,,Phoenix Suns,W,,111,102,3,4,W 1,
8,Wed Nov 14 2001,7:30p EST,,Box Score,,Chicago Bulls,W,,106,102,4,4,W 2,
9,Fri Nov 16 2001,7:30p EST,,Box Score,,Toronto Raptors,L,,85,94,4,5,L 1,
10,Sun Nov 18 2001,12:30p EST,,Box Score,,New York Knicks,W,,99,86,5,5,W 1,
11,Tue Nov 20 2001,7:30p EST,,Box Score,,Los Angeles Lakers,L,,93,98,5,6,L 1,
12,Thu Nov 22 2001,7:30p EST,,Box Score,,New Jersey Nets,L,,90,95,5,7,L 2,
13,Fri Nov 23 2001,7:00p EST,,Box Score,@,Utah Jazz,L,,101,106,5,8,L 3,
14,Sun Nov 25 2001,12:30p EST,,Box Score,,Houston Rockets,W,,90,83,6,8,W 1,
15,Wed Nov 28 2001,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,94,75,7,8,W 2,
16,Fri Nov 30 2001,7:00p EST,,Box Score,@,Denver Nuggets,L,,93,96,7,9,L 1,
17,Sun Dec 2 2001,6:00p EST,,Box Score,,Indiana Pacers,W,,103,72,8,9,W 1,
18,Tue Dec 4 2001,7:30p EST,,Box Score,,Miami Heat,W,,87,83,9,9,W 2,
19,Fri Dec 7 2001,7:30p EST,,Box Score,,Utah Jazz,L,,86,102,9,10,L 1,
20,Sun Dec 9 2001,6:00p EST,,Box Score,,Charlotte Hornets,W,,89,78,10,10,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Mon Dec 10 2001,7:30p EST,,Box Score,,Orlando Magic,W,,100,92,11,10,W 2,
22,Wed Dec 12 2001,7:30p EST,,Box Score,,Seattle SuperSonics,W,,114,94,12,10,W 3,
