
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1989,,,Box Score,,Houston Rockets,W,,102,88,1,0,W 1,
2,Tue Nov 7 1989,,,Box Score,@,Golden State Warriors,L,,94,118,1,1,L 1,
3,Wed Nov 8 1989,,,Box Score,,Dallas Mavericks,L,,99,123,1,2,L 2,
4,Sat Nov 11 1989,,,Box Score,,New York Knicks,L,,111,112,1,3,L 3,
5,Tue Nov 14 1989,,,Box Score,,Denver Nuggets,W,,129,121,2,3,W 1,
6,Thu Nov 16 1989,,,Box Score,@,Houston Rockets,L,,82,94,2,4,L 1,
7,Fri Nov 17 1989,,,Box Score,@,Dallas Mavericks,L,,105,122,2,5,L 2,
8,Wed Nov 22 1989,,,Box Score,,New Jersey Nets,W,,106,97,3,5,W 1,
9,Fri Nov 24 1989,,,Box Score,,San Antonio Spurs,L,,89,90,3,6,L 1,
10,Sun Nov 26 1989,,,Box Score,,Chicago Bulls,W,,120,96,4,6,W 1,
11,Tue Nov 28 1989,,,Box Score,@,Portland Trail Blazers,L,,94,116,4,7,L 1,
12,Wed Nov 29 1989,,,Box Score,,Milwaukee Bucks,L,,103,117,4,8,L 2,
13,Fri Dec 1 1989,,,Box Score,@,Phoenix Suns,L,,90,111,4,9,L 3,
14,Sat Dec 2 1989,,,Box Score,,Sacramento Kings,W,,114,84,5,9,W 1,
15,Tue Dec 5 1989,,,Box Score,@,Los Angeles Lakers,L,,103,111,5,10,L 1,
16,Thu Dec 7 1989,,,Box Score,,Cleveland Cavaliers,W,,105,88,6,10,W 1,
17,Sat Dec 9 1989,,,Box Score,@,Seattle SuperSonics,L,,100,104,6,11,L 1,
18,Tue Dec 12 1989,,,Box Score,@,Portland Trail Blazers,L,,92,99,6,12,L 2,
19,Wed Dec 13 1989,,,Box Score,,Detroit Pistons,W,,83,79,7,12,W 1,
20,Sat Dec 16 1989,,,Box Score,,Denver Nuggets,W,,114,108,8,12,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Tue Dec 19 1989,,,Box Score,,Indiana Pacers,W,,128,102,9,12,W 3,
22,Fri Dec 22 1989,,,Box Score,@,Dallas Mavericks,L,,92,101,9,13,L 1,
23,Sat Dec 23 1989,,,Box Score,@,Phoenix Suns,L,,100,104,9,14,L 2,
24,Tue Dec 26 1989,,,Box Score,,Boston Celtics,L,,111,112,9,15,L 3,
25,Thu Dec 28 1989,,,Box Score,,Golden State Warriors,W,,139,119,10,15,W 1,
26,Sat Dec 30 1989,,,Box Score,,Philadelphia 76ers,L,,95,100,10,16,L 1,
27,Tue Jan 2 1990,,,Box Score,@,Minnesota Timberwolves,W,,87,79,11,16,W 1,
28,Wed Jan 3 1990,,,Box Score,@,Detroit Pistons,L,,80,84,11,17,L 1,
29,Fri Jan 5 1990,,,Box Score,@,Boston Celtics,W,,114,105,12,17,W 1,
30,Sun Jan 7 1990,,,Box Score,@,New York Knicks,L,OT,109,110,12,18,L 1,
31,Tue Jan 9 1990,,,Box Score,@,Charlotte Hornets,W,,108,98,13,18,W 1,
32,Wed Jan 10 1990,,,Box Score,@,Atlanta Hawks,W,,115,109,14,18,W 2,
33,Fri Jan 12 1990,,,Box Score,@,Milwaukee Bucks,W,,95,94,15,18,W 3,
34,Sat Jan 13 1990,,,Box Score,@,Chicago Bulls,L,,111,117,15,19,L 1,
35,Tue Jan 16 1990,,,Box Score,,Charlotte Hornets,W,,106,98,16,19,W 1,
36,Thu Jan 18 1990,,,Box Score,,Seattle SuperSonics,W,,105,95,17,19,W 2,
37,Sat Jan 20 1990,,,Box Score,,Minnesota Timberwolves,W,,97,95,18,19,W 3,
38,Mon Jan 22 1990,,,Box Score,@,Sacramento Kings,L,,104,136,18,20,L 1,
39,Wed Jan 24 1990,,,Box Score,@,San Antonio Spurs,L,,98,106,18,21,L 2,
40,Thu Jan 25 1990,,,Box Score,@,Houston Rockets,L,,101,102,18,22,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 27 1990,,,Box Score,,Portland Trail Blazers,L,,115,118,18,23,L 4,
42,Tue Jan 30 1990,,,Box Score,,Los Angeles Lakers,W,,121,104,19,23,W 1,
43,Wed Jan 31 1990,,,Box Score,@,Utah Jazz,L,,101,120,19,24,L 1,
44,Fri Feb 2 1990,,,Box Score,@,Miami Heat,L,,91,126,19,25,L 2,
45,Sat Feb 3 1990,,,Box Score,@,Orlando Magic,W,,113,110,20,25,W 1,
46,Mon Feb 5 1990,,,Box Score,@,Cleveland Cavaliers,L,,84,100,20,26,L 1,
47,Thu Feb 8 1990,,,Box Score,@,Washington Bullets,W,,105,103,21,26,W 1,
48,Tue Feb 13 1990,,,Box Score,,Phoenix Suns,L,,96,118,21,27,L 1,
49,Fri Feb 16 1990,,,Box Score,,Washington Bullets,L,OT,112,118,21,28,L 2,
50,Mon Feb 19 1990,,,Box Score,,Sacramento Kings,L,,97,99,21,29,L 3,
51,Tue Feb 20 1990,,,Box Score,@,Sacramento Kings,L,,90,99,21,30,L 4,
52,Thu Feb 22 1990,,,Box Score,,Utah Jazz,L,,102,116,21,31,L 5,
53,Fri Feb 23 1990,,,Box Score,@,Denver Nuggets,L,,112,121,21,32,L 6,
54,Sun Feb 25 1990,,,Box Score,,San Antonio Spurs,L,,106,107,21,33,L 7,
55,Tue Feb 27 1990,,,Box Score,,Seattle SuperSonics,W,,103,99,22,33,W 1,
56,Thu Mar 1 1990,,,Box Score,@,Charlotte Hornets,L,OT,109,118,22,34,L 1,
57,Sat Mar 3 1990,,,Box Score,@,Indiana Pacers,W,,107,105,23,34,W 1,
58,Mon Mar 5 1990,,,Box Score,@,Philadelphia 76ers,L,,105,128,23,35,L 1,
59,Wed Mar 7 1990,,,Box Score,@,New Jersey Nets,W,,119,115,24,35,W 1,
60,Thu Mar 8 1990,,,Box Score,@,Minnesota Timberwolves,L,,94,111,24,36,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 10 1990,,,Box Score,,Orlando Magic,W,,112,101,25,36,W 1,
62,Mon Mar 12 1990,,,Box Score,,Golden State Warriors,L,,109,112,25,37,L 1,
63,Wed Mar 14 1990,,,Box Score,,Miami Heat,L,OT,108,113,25,38,L 2,
64,Fri Mar 16 1990,,,Box Score,,Houston Rockets,W,,118,95,26,38,W 1,
65,Sun Mar 18 1990,,,Box Score,,Charlotte Hornets,L,,97,108,26,39,L 1,
66,Tue Mar 20 1990,,,Box Score,@,Denver Nuggets,L,,112,119,26,40,L 2,
67,Wed Mar 21 1990,,,Box Score,@,Utah Jazz,L,,102,118,26,41,L 3,
68,Fri Mar 23 1990,,,Box Score,@,Los Angeles Lakers,L,,102,110,26,42,L 4,
69,Sat Mar 24 1990,,,Box Score,,Utah Jazz,L,,79,112,26,43,L 5,
70,Mon Mar 26 1990,,,Box Score,,Minnesota Timberwolves,W,OT,101,96,27,43,W 1,
71,Wed Mar 28 1990,,,Box Score,,Los Angeles Lakers,L,,99,106,27,44,L 1,
