
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Oct 31 1997,,,Box Score,,Utah Jazz,W,,104,87,1,0,W 1,
2,Tue Nov 4 1997,,,Box Score,@,Sacramento Kings,W,,101,98,2,0,W 2,
3,Fri Nov 7 1997,,,Box Score,,New York Knicks,W,,99,94,3,0,W 3,
4,Sun Nov 9 1997,,,Box Score,,Golden State Warriors,W,,132,97,4,0,W 4,
5,Tue Nov 11 1997,,,Box Score,@,Dallas Mavericks,W,,118,96,5,0,W 5,
6,Thu Nov 13 1997,,,Box Score,@,San Antonio Spurs,W,OT,109,100,6,0,W 6,
7,Fri Nov 14 1997,,,Box Score,@,Houston Rockets,W,2OT,113,103,7,0,W 7,
8,Sun Nov 16 1997,,,Box Score,,Vancouver Grizzlies,W,,121,95,8,0,W 8,
9,Tue Nov 18 1997,,,Box Score,@,Utah Jazz,W,,97,92,9,0,W 9,
10,Wed Nov 19 1997,,,Box Score,,Minnesota Timberwolves,W,,118,93,10,0,W 10,
11,Sun Nov 23 1997,,,Box Score,,Los Angeles Clippers,W,,119,102,11,0,W 11,
12,Tue Nov 25 1997,,,Box Score,@,Miami Heat,L,,86,103,11,1,L 1,
13,Wed Nov 26 1997,,,Box Score,@,Boston Celtics,W,,118,103,12,1,W 1,
14,Fri Nov 28 1997,,,Box Score,@,Philadelphia 76ers,L,,95,105,12,2,L 1,
15,Sun Nov 30 1997,,,Box Score,,Toronto Raptors,W,,105,99,13,2,W 1,
16,Wed Dec 3 1997,,,Box Score,@,Denver Nuggets,W,,107,89,14,2,W 2,
17,Fri Dec 5 1997,,,Box Score,,San Antonio Spurs,W,,98,88,15,2,W 3,
18,Sun Dec 7 1997,,,Box Score,,Cleveland Cavaliers,L,,84,94,15,3,L 1,
19,Mon Dec 8 1997,,,Box Score,@,Portland Trail Blazers,L,,99,105,15,4,L 2,
20,Wed Dec 10 1997,,,Box Score,@,Golden State Warriors,L,,92,93,15,5,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Fri Dec 12 1997,,,Box Score,,Houston Rockets,W,,119,102,16,5,W 1,
22,Sun Dec 14 1997,,,Box Score,,Dallas Mavericks,W,,119,89,17,5,W 2,
23,Tue Dec 16 1997,,,Box Score,@,Minnesota Timberwolves,W,,109,96,18,5,W 3,
24,Wed Dec 17 1997,,,Box Score,@,Chicago Bulls,L,,83,104,18,6,L 1,
25,Fri Dec 19 1997,,,Box Score,@,Atlanta Hawks,W,,98,96,19,6,W 1,
26,Sat Dec 20 1997,,,Box Score,@,Charlotte Hornets,W,,109,100,20,6,W 2,
27,Mon Dec 22 1997,,,Box Score,@,Houston Rockets,W,,94,83,21,6,W 3,
28,Fri Dec 26 1997,,,Box Score,,Los Angeles Clippers,W,OT,118,114,22,6,W 4,
29,Sun Dec 28 1997,,,Box Score,,Boston Celtics,L,,102,108,22,7,L 1,
30,Tue Dec 30 1997,,,Box Score,,Sacramento Kings,W,,93,80,23,7,W 1,
