
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 3 1989,,,Box Score,@,Dallas Mavericks,W,,102,94,1,0,W 1,
2,Sat Nov 4 1989,,,Box Score,@,San Antonio Spurs,L,,98,106,1,1,L 1,
3,Tue Nov 7 1989,,,Box Score,,Phoenix Suns,W,,111,107,2,1,W 1,
4,Thu Nov 9 1989,,,Box Score,@,Golden State Warriors,W,,106,95,3,1,W 2,
5,Fri Nov 10 1989,,,Box Score,,Charlotte Hornets,W,,106,100,4,1,W 3,
6,Sun Nov 12 1989,,,Box Score,,Dallas Mavericks,W,,107,98,5,1,W 4,
7,Wed Nov 15 1989,,,Box Score,,Indiana Pacers,W,,117,94,6,1,W 5,
8,Fri Nov 17 1989,,,Box Score,,Denver Nuggets,W,,119,105,7,1,W 6,
9,Sun Nov 19 1989,,,Box Score,,Washington Bullets,W,,120,115,8,1,W 7,
10,Sat Nov 25 1989,,,Box Score,@,Utah Jazz,W,,92,86,9,1,W 8,
11,Sun Nov 26 1989,,,Box Score,,San Antonio Spurs,W,,132,112,10,1,W 9,
12,Tue Nov 28 1989,,,Box Score,@,Houston Rockets,L,,104,110,10,2,L 1,
13,Thu Nov 30 1989,,,Box Score,@,Sacramento Kings,W,,109,93,11,2,W 1,
14,Fri Dec 1 1989,,,Box Score,,Detroit Pistons,L,OT,97,108,11,3,L 1,
15,Sun Dec 3 1989,,,Box Score,,New York Knicks,W,,115,104,12,3,W 1,
16,Tue Dec 5 1989,,,Box Score,,Los Angeles Clippers,W,,111,103,13,3,W 2,
17,Thu Dec 7 1989,,,Box Score,,Phoenix Suns,W,,100,96,14,3,W 3,
18,Sat Dec 9 1989,,,Box Score,@,Washington Bullets,L,,101,103,14,4,L 1,
19,Sun Dec 10 1989,,,Box Score,@,Orlando Magic,L,,103,108,14,5,L 2,
20,Tue Dec 12 1989,,,Box Score,@,Charlotte Hornets,W,,103,89,15,5,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Wed Dec 13 1989,,,Box Score,@,Miami Heat,W,,102,75,16,5,W 2,
22,Fri Dec 15 1989,,,Box Score,@,Boston Celtics,W,,119,110,17,5,W 3,
23,Sat Dec 16 1989,,,Box Score,@,New Jersey Nets,W,,99,92,18,5,W 4,
24,Tue Dec 19 1989,,,Box Score,@,Chicago Bulls,L,,83,93,18,6,L 1,
25,Wed Dec 20 1989,,,Box Score,@,Minnesota Timberwolves,W,OT,106,97,19,6,W 1,
26,Tue Dec 26 1989,,,Box Score,,Sacramento Kings,W,,104,102,20,6,W 2,
27,Fri Dec 29 1989,,,Box Score,,Golden State Warriors,W,,130,111,21,6,W 3,
28,Wed Jan 3 1990,,,Box Score,,Denver Nuggets,W,,114,98,22,6,W 4,
29,Sat Jan 6 1990,,,Box Score,@,Golden State Warriors,L,,131,133,22,7,L 1,
30,Sun Jan 7 1990,,,Box Score,,Miami Heat,W,,132,93,23,7,W 1,
31,Tue Jan 9 1990,,,Box Score,@,Phoenix Suns,L,OT,118,121,23,8,L 1,
32,Wed Jan 10 1990,,,Box Score,,Orlando Magic,W,,121,106,24,8,W 1,
33,Fri Jan 12 1990,,,Box Score,,Houston Rockets,W,,107,98,25,8,W 2,
34,Mon Jan 15 1990,,,Box Score,,Sacramento Kings,W,,111,91,26,8,W 3,
35,Wed Jan 17 1990,,,Box Score,,Seattle SuperSonics,W,,100,90,27,8,W 4,
36,Fri Jan 19 1990,,,Box Score,@,Milwaukee Bucks,L,,102,103,27,9,L 1,
37,Sun Jan 21 1990,,,Box Score,@,Detroit Pistons,W,,107,97,28,9,W 1,
38,Tue Jan 23 1990,,,Box Score,@,New York Knicks,W,,118,97,29,9,W 2,
39,Wed Jan 24 1990,,,Box Score,@,Indiana Pacers,W,,120,111,30,9,W 3,
40,Fri Jan 26 1990,,,Box Score,,Milwaukee Bucks,W,,100,91,31,9,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Mon Jan 29 1990,,,Box Score,,San Antonio Spurs,L,,84,86,31,10,L 1,
42,Tue Jan 30 1990,,,Box Score,@,Los Angeles Clippers,L,,104,121,31,11,L 2,
43,Fri Feb 2 1990,,,Box Score,,Atlanta Hawks,W,,112,106,32,11,W 1,
44,Sun Feb 4 1990,,,Box Score,,New Jersey Nets,W,,121,105,33,11,W 2,
45,Tue Feb 6 1990,,,Box Score,@,Portland Trail Blazers,W,OT,121,119,34,11,W 3,
46,Wed Feb 7 1990,,,Box Score,,Chicago Bulls,W,,121,103,35,11,W 4,
47,Wed Feb 14 1990,,,Box Score,,Portland Trail Blazers,L,2OT,128,132,35,12,L 1,
48,Thu Feb 15 1990,,,Box Score,@,Sacramento Kings,W,,101,92,36,12,W 1,
49,Sun Feb 18 1990,,,Box Score,,Boston Celtics,W,,116,110,37,12,W 2,
50,Tue Feb 20 1990,,,Box Score,@,San Antonio Spurs,W,OT,115,114,38,12,W 3,
51,Wed Feb 21 1990,,,Box Score,@,Denver Nuggets,W,,113,111,39,12,W 4,
52,Fri Feb 23 1990,,,Box Score,,Philadelphia 76ers,W,,122,116,40,12,W 5,
53,Sun Feb 25 1990,,,Box Score,,Utah Jazz,L,,103,104,40,13,L 1,
54,Wed Feb 28 1990,,,Box Score,@,Seattle SuperSonics,W,,112,107,41,13,W 1,
55,Fri Mar 2 1990,,,Box Score,,Cleveland Cavaliers,W,,124,93,42,13,W 2,
56,Sun Mar 4 1990,,,Box Score,,Minnesota Timberwolves,W,,115,96,43,13,W 3,
57,Tue Mar 6 1990,,,Box Score,@,Houston Rockets,L,,95,112,43,14,L 1,
58,Wed Mar 7 1990,,,Box Score,@,Dallas Mavericks,W,,103,91,44,14,W 1,
59,Fri Mar 9 1990,,,Box Score,,Golden State Warriors,W,,131,115,45,14,W 2,
60,Sun Mar 11 1990,,,Box Score,@,Atlanta Hawks,W,,123,115,46,14,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Mar 12 1990,,,Box Score,@,Charlotte Hornets,W,,107,102,47,14,W 4,
62,Wed Mar 14 1990,,,Box Score,@,Philadelphia 76ers,L,,110,116,47,15,L 1,
63,Thu Mar 15 1990,,,Box Score,@,Cleveland Cavaliers,L,,96,112,47,16,L 2,
64,Sat Mar 17 1990,,,Box Score,@,Minnesota Timberwolves,W,,101,99,48,16,W 1,
65,Tue Mar 20 1990,,,Box Score,,Charlotte Hornets,W,,109,97,49,16,W 2,
66,Fri Mar 23 1990,,,Box Score,,Los Angeles Clippers,W,,110,102,50,16,W 3,
67,Sun Mar 25 1990,,,Box Score,,Seattle SuperSonics,W,,116,94,51,16,W 4,
68,Tue Mar 27 1990,,,Box Score,@,Portland Trail Blazers,L,,111,130,51,17,L 1,
69,Wed Mar 28 1990,,,Box Score,@,Los Angeles Clippers,W,,106,99,52,17,W 1,
70,Fri Mar 30 1990,,,Box Score,,Portland Trail Blazers,W,,135,106,53,17,W 2,
71,Sun Apr 1 1990,,,Box Score,,Utah Jazz,W,,119,103,54,17,W 3,
72,Thu Apr 5 1990,,,Box Score,,Sacramento Kings,W,,110,103,55,17,W 4,
73,Fri Apr 6 1990,,,Box Score,@,Phoenix Suns,W,,103,99,56,17,W 5,
74,Sun Apr 8 1990,,,Box Score,@,Denver Nuggets,W,,116,109,57,17,W 6,
75,Mon Apr 9 1990,,,Box Score,,Dallas Mavericks,W,,113,106,58,17,W 7,
76,Thu Apr 12 1990,,,Box Score,@,Utah Jazz,L,,104,107,58,18,L 1,
77,Fri Apr 13 1990,,,Box Score,,Golden State Warriors,W,,131,119,59,18,W 1,
78,Sun Apr 15 1990,,,Box Score,,Houston Rockets,W,,113,102,60,18,W 2,
79,Tue Apr 17 1990,,,Box Score,@,Seattle SuperSonics,W,,102,101,61,18,W 3,
80,Thu Apr 19 1990,,,Box Score,,Minnesota Timberwolves,W,,113,89,62,18,W 4,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Sat Apr 21 1990,,,Box Score,@,Los Angeles Clippers,W,,125,115,63,18,W 5,
82,Sun Apr 22 1990,,,Box Score,@,Portland Trail Blazers,L,,88,130,63,19,L 1,
