
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
1,Fri Nov 4 1994,,,Box Score,@,Detroit Pistons,W,,115,98,1,0,W 1,
2,Sat Nov 5 1994,,,Box Score,@,Milwaukee Bucks,L,,96,97,1,1,L 1,
3,Tue Nov 8 1994,,,Box Score,@,New York Knicks,L,,113,117,1,2,L 2,
4,Wed Nov 9 1994,,,Box Score,@,Minnesota Timberwolves,W,,122,99,2,2,W 1,
5,Fri Nov 11 1994,,,Box Score,,Denver Nuggets,L,OT,117,124,2,3,L 1,
6,Sat Nov 12 1994,,,Box Score,@,Golden State Warriors,L,,99,121,2,4,L 2,
7,Tue Nov 15 1994,,,Box Score,@,Los Angeles Clippers,W,,102,92,3,4,W 1,
8,Wed Nov 16 1994,,,Box Score,,New York Knicks,L,,89,110,3,5,L 1,
9,Fri Nov 18 1994,,,Box Score,,Cleveland Cavaliers,W,,82,80,4,5,W 1,
10,Wed Nov 23 1994,,,Box Score,,Dallas Mavericks,W,,118,106,5,5,W 2,
11,Fri Nov 25 1994,,,Box Score,@,Atlanta Hawks,W,,92,87,6,5,W 3,
12,Sat Nov 26 1994,,,Box Score,@,Washington Bullets,W,,112,96,7,5,W 4,
13,Tue Nov 29 1994,,,Box Score,@,New Jersey Nets,W,2OT,129,120,8,5,W 5,
14,Wed Nov 30 1994,,,Box Score,@,Cleveland Cavaliers,L,,79,117,8,6,L 1,
15,Fri Dec 2 1994,,,Box Score,,Houston Rockets,W,,107,89,9,6,W 1,
16,Tue Dec 6 1994,,,Box Score,,Golden State Warriors,W,,113,101,10,6,W 2,
17,Fri Dec 9 1994,,,Box Score,,Los Angeles Clippers,L,,84,109,10,7,L 1,
18,Sat Dec 10 1994,,,Box Score,@,Utah Jazz,W,,120,113,11,7,W 1,
19,Tue Dec 13 1994,,,Box Score,@,Dallas Mavericks,W,,115,108,12,7,W 2,
20,Thu Dec 15 1994,,,Box Score,@,Houston Rockets,W,,97,94,13,7,W 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
21,Sat Dec 17 1994,,,Box Score,@,San Antonio Spurs,L,,102,116,13,8,L 1,
22,Tue Dec 20 1994,,,Box Score,,Minnesota Timberwolves,W,,108,95,14,8,W 1,
23,Fri Dec 23 1994,,,Box Score,,Sacramento Kings,W,,100,89,15,8,W 2,
24,Tue Dec 27 1994,,,Box Score,@,Golden State Warriors,L,,105,129,15,9,L 1,
25,Thu Dec 29 1994,,,Box Score,,Seattle SuperSonics,W,,96,95,16,9,W 1,
26,Fri Dec 30 1994,,,Box Score,@,Phoenix Suns,W,,127,112,17,9,W 2,
27,Tue Jan 3 1995,,,Box Score,,Detroit Pistons,W,,105,96,18,9,W 3,
28,Fri Jan 6 1995,,,Box Score,,Milwaukee Bucks,W,,106,98,19,9,W 4,
29,Sun Jan 8 1995,,,Box Score,,Miami Heat,W,,122,105,20,9,W 5,
30,Mon Jan 9 1995,,,Box Score,@,Portland Trail Blazers,L,,83,129,20,10,L 1,
31,Wed Jan 11 1995,,,Box Score,,Phoenix Suns,L,,108,118,20,11,L 2,
32,Fri Jan 13 1995,,,Box Score,,Golden State Warriors,W,,115,104,21,11,W 1,
33,Mon Jan 16 1995,,,Box Score,,Los Angeles Clippers,W,,96,88,22,11,W 2,
34,Wed Jan 18 1995,,,Box Score,@,Indiana Pacers,L,,105,106,22,12,L 1,
